dataset,mu_size,nu_size,cost,iterations,error,marginal_error,marginal_error_mu_to_nu,marginal_error_nu_to_mu,rho_mu_push,tv_mu_to_nu,ma_residual_L1,ma_residual_L1_rel,ma_residual_L2,detJ_min,detJ_max,detJ_neg_frac,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,maxiter,tol
1D-cauchy-vs-gaussian-32p,32,32,0.3458752809043788,19,6.788616716640563e-11,0.12605271204082436,0.03201742087580626,0.0320223949631689,"[0.00498409 0.00540558 0.0058381  0.00633836 0.00690187 0.00754057
 0.00826762 0.00909906 0.01005447 0.01115777 0.01243834 0.01393223
 0.01568371 0.01774686 0.02018704 0.02308161 0.02651851 0.0305899
 0.03537593 0.04091053 0.04712052 0.05373747 0.06021061 0.065696
 0.06921758 0.07001432 0.06790195 0.06336916 0.05733719 0.05072434
 0.04426404 0.03835471]",0.020728396156149454,0.04226173624343684,0.6550569117732717,0.032552653531788926,0.9958051505143038,1.0031625491597327,0.0,seconds,0.3238036632537842,0.2895975988358259,megabytes,678.0,678.0,27.0,27.0,0.17152,0.17152,0.51328125,0.51328125,success,back-and-forth,100000,1e-10
1D-cauchy-vs-gaussian-32p,32,32,0.18067961759244489,15,8.201532218307445e-11,0.0809069098934337,0.02055037566331809,0.020534503229513695,"[0.00926734 0.01038738 0.01173134 0.01332892 0.01523978 0.01754036
 0.02032372 0.0237013  0.02779848 0.03273838 0.03860122 0.04533885
 0.05264237 0.05971227 0.06547587 0.06835716 0.06758663 0.0633782
 0.05695308 0.04964869 0.04251537 0.03611366 0.03062963 0.02604507
 0.02225523 0.01913298 0.0165576  0.01442499 0.0126495  0.01116127
 0.0099055  0.00885785]",0.012642758430936615,0.039242478565689326,0.6082584177681851,0.030130254740027715,0.9960367005006295,1.0028218413063903,0.0,seconds,0.3451535701751709,0.3417000900954008,megabytes,678.0,678.0,22.0,22.0,0.177115136,0.177115136,0.465625,0.465625,success,back-and-forth,100000,1e-10
1D-cauchy-vs-gaussian-32p,32,32,0.4799677536888585,20,5.224192291368365e-11,0.1909533455281195,0.04850219826636485,0.04850419532915252,"[0.06544409 0.08173678 0.09783369 0.10816475 0.10747207 0.0961373
 0.07972647 0.06365678 0.05009713 0.03961709 0.03171321 0.02575156
 0.02121138 0.01770721 0.01496393 0.01278626 0.01103481 0.00960893
 0.00843505 0.00745865 0.00663885 0.00594457 0.00535191 0.00484231
 0.00440119 0.00401699 0.00368043 0.00338405 0.00312178 0.0028884
 0.00268525 0.0024871 ]",0.029509895573693285,0.06283992093322287,0.9740187744649551,0.050615301087525315,0.9956857786693617,1.0044206982224457,0.0,seconds,0.32071733474731445,0.30050419457256794,megabytes,680.0,680.0,28.0,28.0,0.16383180800000002,0.16383180800000002,0.66328125,0.66328125,success,back-and-forth,100000,1e-10
1D-cauchy-vs-gaussian-32p,32,32,0.5479190911847276,20,5.807516206343376e-11,0.23127915099044738,0.05874496309656608,0.05874513065253326,"[0.0801623  0.10786202 0.13330405 0.13945818 0.12086    0.09234127
 0.06750367 0.04927586 0.03674066 0.02816751 0.02213459 0.01777449
 0.01454298 0.01209315 0.01019831 0.00870645 0.00751321 0.00654533
 0.00575036 0.00509002 0.00453593 0.00406674 0.00366612 0.00332147
 0.00302291 0.00276264 0.00253443 0.00233325 0.00215502 0.00199629
 0.00185765 0.00172315]",0.03364583331094519,0.07233510336403647,1.1211941021425662,0.061173182211546655,0.9953256445437955,1.0058773497736062,0.0,seconds,0.267322301864624,0.2796839103102684,megabytes,680.0,680.0,29.0,29.0,0.160239616,0.160239616,0.75859375,0.75859375,success,back-and-forth,100000,1e-10
1D-cauchy-vs-gaussian-32p,32,32,0.15872015694308042,11,8.85233891147297e-11,0.05107623648946091,0.012973377041706596,0.012970845694091215,"[0.00484147 0.00538014 0.00602343 0.00678918 0.00770748 0.00882183
 0.01019014 0.01189052 0.01402819 0.01674478 0.02023464 0.02481321
 0.03066355 0.03832773 0.04821876 0.06031712 0.07348746 0.08456449
 0.08895613 0.08428147 0.07301781 0.05977446 0.04768406 0.03783253
 0.03018656 0.02435089 0.01990204 0.01648773 0.01383903 0.01175514
 0.01010163 0.00878639]",0.007285578747660194,0.09594254848175375,1.4871095014671847,0.07433955388385899,0.9942624475568774,1.0053323388658773,0.0,seconds,0.24233007431030273,0.23896456323564053,megabytes,680.0,680.0,0.0,0.0,0.16031744,0.16031744,0.68671875,0.68671875,success,back-and-forth,100000,1e-10
1D-cauchy-vs-gaussian-32p,32,32,0.15487578493220253,17,7.643255118764517e-11,0.13124550073826757,0.033336390523927145,0.03332799693814491,"[0.00837757 0.00962266 0.01111694 0.01298441 0.01532238 0.01828864
 0.02209631 0.02703346 0.03347023 0.0418248  0.05239341 0.06479944
 0.07703782 0.08569109 0.08630535 0.07908352 0.06713772 0.0544982
 0.04355643 0.03482649 0.02808381 0.02291177 0.01892649 0.01582623
 0.0133865  0.0114433  0.00987709 0.00860034 0.00754846 0.00667241
 0.00594393 0.00531281]",0.01999311620549043,0.046550774835081375,0.7215370099437621,0.03707888494531983,0.9948225428636239,1.0045902820884254,0.0,seconds,0.24980640411376953,0.26557289995253086,megabytes,680.0,680.0,0.0,0.0,0.160456704,0.160456704,0.7515625,0.7515625,success,back-and-forth,100000,1e-10
1D-cauchy-vs-gaussian-32p,32,32,0.22748891847846053,18,6.335048155389873e-11,0.12743852863258265,0.032369418642110806,0.032365522733893995,"[0.01556443 0.01837385 0.02186762 0.02632984 0.03200751 0.03917152
 0.04809577 0.05848846 0.06934744 0.07830374 0.08239598 0.07983405
 0.07176978 0.06104373 0.05035933 0.04107526 0.03352032 0.02753761
 0.02283529 0.01913088 0.01619219 0.01383964 0.01193765 0.01038451
 0.00910387 0.00803812 0.00714342 0.00638618 0.00574039 0.00518521
 0.00471152 0.00428488]",0.019684250278218192,0.04538083871607075,0.7034030000990973,0.03601317262804794,0.9951897111087452,1.0042019076628603,0.0,seconds,0.5368306636810303,0.26473029889166355,megabytes,680.0,680.0,2.0,1.0,0.18845286400000003,0.18845286400000003,0.78515625,0.392578125,success,back-and-forth,100000,1e-10
1D-cauchy-vs-gaussian-32p,32,32,0.24140491922575846,18,5.940329107376248e-11,0.10890644584483282,0.02766226490686626,0.02766210318437001,"[0.01849701 0.02143016 0.02494323 0.02922038 0.03434059 0.04037082
 0.04726054 0.05456157 0.06150763 0.06687609 0.06942726 0.06840437
 0.06410842 0.05765036 0.0503521  0.04322363 0.03681296 0.03130776
 0.02669294 0.02286689 0.01970519 0.01708936 0.01491697 0.01310347
 0.0115806  0.01029379 0.0091996  0.00826345 0.00745774 0.00675931
 0.00616198 0.00561385]",0.0172523288828945,0.037981181901764145,0.5887083194773448,0.030002277078190896,0.9955606599960026,1.0032707380814814,0.0,seconds,0.45973825454711914,0.29560793936252594,megabytes,680.0,680.0,26.0,13.0,0.18812108800000002,0.18812108800000002,0.7953125,0.39765625,success,back-and-forth,100000,1e-10
1D-cauchy-vs-gaussian-32p,32,32,0.23948281115304965,17,8.176554819101847e-11,0.09582577867650376,0.024339772123616238,0.024337195905060203,"[0.01850853 0.02124966 0.02449715 0.02838617 0.03297676 0.03828887
 0.04431472 0.05070955 0.05690447 0.06201841 0.06510548 0.06539833
 0.06282578 0.05800406 0.05192222 0.04551424 0.03941837 0.03395858
 0.02923567 0.02522691 0.02185534 0.01902856 0.01665722 0.01466239
 0.01297738 0.01154714 0.01032678 0.00927988 0.008377   0.00759328
 0.0069177  0.00631342]",0.015197700985487146,0.03578037631020341,0.5545958328081534,0.028087264018707477,0.9952474081746477,1.0032488151339893,0.0,seconds,0.42937183380126953,0.2755007538944483,megabytes,680.0,680.0,25.0,12.5,0.188239872,0.188239872,0.7859375,0.43671875,success,back-and-forth,100000,1e-10
1D-cauchy-vs-gaussian-32p,32,32,0.2670586436381571,18,7.98244109266331e-11,0.11534987441716081,0.029298897400870886,0.02930056001930903,"[0.02212376 0.02578161 0.03016987 0.03544421 0.04165049 0.04863415
 0.05599218 0.06286466 0.06805331 0.0702802  0.0689219  0.06435487
 0.05773452 0.05036858 0.0432311  0.03683805 0.03135737 0.02676462
 0.02295498 0.01980382 0.01719358 0.01502303 0.01320872 0.01168325
 0.01039273 0.00929418 0.00835335 0.00754282 0.00684064 0.00622811
 0.00570288 0.00521246]",0.018294214904483557,0.038957711258067296,0.6038445245000437,0.03087078023136921,0.9951930326422614,1.0037166865866025,0.0,seconds,0.2671947479248047,0.27573067881166935,megabytes,680.0,680.0,8.0,8.0,0.16070656,0.16070656,0.75703125,0.75703125,success,back-and-forth,100000,1e-10
