dataset,mu_size,nu_size,cost,iterations,error,marginal_error,marginal_error_mu_to_nu,marginal_error_nu_to_mu,rho_mu_push,tv_mu_to_nu,ma_residual_L1,ma_residual_L1_rel,ma_residual_L2,detJ_min,detJ_max,detJ_neg_frac,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,maxiter,tol
1D-gaussian-2c-32p,32,32,0.2885424816609814,16,8.946354849693558e-11,0.054988612578787406,0.013967121562140541,0.013976315856608372,"[0.00837076 0.00977462 0.01131029 0.01300075 0.01482829 0.01678546
 0.01885851 0.02102938 0.02327553 0.02556998 0.0278817  0.03017604
 0.03241559 0.03456102 0.0365723  0.03840992 0.04003621 0.04141665
 0.04252113 0.04332499 0.04381002 0.04396507 0.04378649 0.04327829
 0.04245196 0.04132603 0.03992541 0.03828018 0.03642671 0.03439591
 0.03224077 0.02999406]",0.00883777862446093,0.019439594252629706,0.30131371091576076,0.01670718232466679,0.9953485344588581,1.0012311559543778,0.0,seconds,0.6345593929290771,0.3024728298187256,megabytes,678.0,678.0,6.0,3.0,0.19253248,0.19253248,0.72578125,0.362890625,success,back-and-forth,100000,1e-10
1D-gaussian-2c-32p,32,32,0.2751730865034021,14,7.813093000952898e-11,0.07293669416007062,0.018525938842606036,0.018506562133127676,"[0.01594357 0.02039464 0.02642118 0.03409121 0.04309235 0.05275231
 0.06203137 0.06975133 0.07458961 0.07584615 0.07327595 0.06743941
 0.05920515 0.04985185 0.04057862 0.03229395 0.0255029  0.02034275
 0.01668598 0.01425578 0.01272749 0.01180164 0.01124229 0.01088528
 0.01062798 0.01041212 0.01020765 0.01000053 0.00978508 0.00955949
 0.00932235 0.00908204]",0.010610492839387035,0.045568431290457005,0.7063106850020844,0.034503604954848305,0.9969300682784556,1.0042253097488887,0.0,seconds,0.32353854179382324,0.2891258914023638,megabytes,678.0,678.0,20.0,20.0,0.165126144,0.165126144,0.57109375,0.57109375,success,back-and-forth,100000,1e-10
1D-gaussian-2c-32p,32,32,0.32682372923526404,20,8.65325116249463e-11,0.1571589988322099,0.03991842562182688,0.039913121868348445,"[0.02508175 0.02595035 0.0268045  0.0277502  0.02863542 0.02949231
 0.03031478 0.03108958 0.03179395 0.03240397 0.03291175 0.03334035
 0.03368416 0.03400512 0.03423731 0.03439499 0.03447261 0.03446428
 0.03437166 0.03424459 0.0340313  0.03373529 0.03333026 0.03281706
 0.03221529 0.03154732 0.03082802 0.03006422 0.02925909 0.02837907
 0.0275861  0.02676335]",0.025506347530356247,0.10977570072568668,1.701523361248145,0.0765168360862702,0.9964357331529129,1.0042997956729702,0.0,seconds,0.500178337097168,0.2862377166748047,megabytes,680.0,680.0,22.0,14.5,0.19224985600000002,0.19224985600000002,0.846875,0.4234375,success,back-and-forth,100000,1e-10
1D-gaussian-2c-32p,32,32,0.30109710707195003,8,8.13080750336157e-11,0.015762525298484525,0.004003685429502499,0.004008407290454272,"[0.0208605  0.02215184 0.02358063 0.02500908 0.02644507 0.02787303
 0.02927546 0.03063373 0.03192849 0.03314004 0.03424892 0.03523638
 0.03608493 0.03677886 0.03730478 0.03765197 0.03781281 0.03778304
 0.0375616  0.03715372 0.03659723 0.03580153 0.03485881 0.03378568
 0.0325853  0.03127574 0.02987688 0.028409   0.02689239 0.02534651
 0.02377522 0.02228083]",0.002434738965750351,0.010164827470935087,0.15755482579949404,0.009032561575114968,0.9970453470851968,1.001580926519791,0.0,seconds,0.24268794059753418,0.23465274646878242,megabytes,680.0,680.0,12.0,12.0,0.17403904,0.17403904,0.64375,0.64375,success,back-and-forth,100000,1e-10
1D-gaussian-2c-32p,32,32,0.29563159415185775,18,7.863547368987436e-11,0.10571604261072641,0.026851901675039598,0.026860340543193174,"[0.01765688 0.01920394 0.02080365 0.02245666 0.0241126  0.02576872
 0.02740591 0.02900592 0.03055009 0.03202012 0.0333985  0.0346683
 0.03581134 0.03680492 0.03761989 0.03822622 0.03860702 0.03876758
 0.03872468 0.03848734 0.03805819 0.03741272 0.03658261 0.0356187
 0.03445066 0.03312292 0.03164399 0.03004658 0.02836723 0.02660387
 0.02486233 0.02312991]",0.01666383161612744,0.037134878782537434,0.5755906211293307,0.027405193645690464,0.9970015351440681,1.0022851653693288,0.0,seconds,0.45022058486938477,0.26625314727425575,megabytes,680.0,680.0,26.0,13.0,0.19324518400000001,0.19324518400000001,0.83046875,0.415234375,success,back-and-forth,100000,1e-10
1D-gaussian-2c-32p,32,32,0.29601643832617497,13,7.687783153970635e-11,0.02656762969240675,0.006748184690059376,0.006750907499628651,"[0.01199044 0.0130432  0.01425099 0.0155707  0.01701223 0.01857628
 0.02025884 0.02205121 0.02393953 0.02590438 0.02792072 0.02995808
 0.03198109 0.03395034 0.03582357 0.03755722 0.03910813 0.04043543
 0.04150241 0.04227831 0.04273985 0.04287241 0.0426708  0.0421395
 0.04129251 0.04015971 0.0387607  0.0371154  0.03529919 0.03334378
 0.03129172 0.02920135]",0.00423133924911243,0.017346151341735436,0.2688653457968995,0.015072491433029456,0.9967638824703181,1.00120314906004,0.0,seconds,0.23711156845092773,0.24672955460846424,megabytes,680.0,680.0,0.0,0.0,0.16569139200000002,0.16569139200000002,0.778125,0.778125,success,back-and-forth,100000,1e-10
1D-gaussian-2c-32p,32,32,0.32136796359136244,14,7.408114357397508e-11,0.026749443190615993,0.006794365364785221,0.006793791021521779,"[0.03196607 0.03289846 0.03378079 0.03460818 0.03532051 0.03593345
 0.03643586 0.03682229 0.0370881  0.03723002 0.03724623 0.03713637
 0.03690156 0.03654436 0.03606874 0.03547999 0.0347846  0.03399015
 0.03310513 0.0321388  0.03110101 0.03000203 0.02885234 0.02766245
 0.02644279 0.02520347 0.02395421 0.02270417 0.02146201 0.02023403
 0.01902885 0.01787299]",0.004366522535216532,0.01038685214070892,0.16099620818098842,0.010519275366480996,0.9982113977552988,1.0014424712747516,0.0,seconds,0.24135327339172363,0.25145632959902287,megabytes,680.0,680.0,8.0,8.0,0.165814272,0.165814272,0.721875,0.721875,success,back-and-forth,100000,1e-10
1D-gaussian-2c-32p,32,32,0.28869490525482266,15,7.93862985973598e-11,0.03954347188705133,0.01004405190336796,0.010050231289298689,"[0.01068416 0.01219032 0.01383165 0.01559348 0.0174602  0.01941952
 0.02145356 0.0235409  0.0256566  0.02777257 0.0298581  0.03188054
 0.03380614 0.03560102 0.03723221 0.03866867 0.03988237 0.04084924
 0.04154998 0.04197074 0.0421036  0.04194682 0.04150485 0.04078818
 0.03981285 0.0385999  0.03717459 0.03556533 0.03380416 0.03191795
 0.02995071 0.02792908]",0.006350282439551562,0.016584614383612983,0.2570615229460015,0.015050775743967003,0.9961673016009737,1.0008952721787223,0.0,seconds,0.44869065284729004,0.29142972454428673,megabytes,680.0,680.0,22.0,11.0,0.19300352,0.19300352,0.80625,0.44570312500000003,success,back-and-forth,100000,1e-10
1D-gaussian-2c-32p,32,32,0.31443292536380724,17,6.092526525278224e-11,0.058853361932717736,0.014948768879686653,0.014948850939340442,"[0.01602718 0.01725072 0.01849122 0.01979638 0.02113619 0.02250824
 0.0239034  0.02531178 0.02672209 0.02812178 0.02949719 0.0308337
 0.03211602 0.03332839 0.03445494 0.03548004 0.03638861 0.03716652
 0.03780094 0.03828069 0.03859657 0.03874161 0.03871128 0.03850372
 0.03811975 0.03756294 0.03683966 0.03595769 0.03493671 0.03374753
 0.03249567 0.03117082]",0.009796162789175071,0.012516681924240904,0.1940085698257342,0.012254674292103822,0.9980334298041095,1.0016626912068138,0.0,seconds,0.4487118721008301,0.27975818142294884,megabytes,680.0,680.0,24.0,12.0,0.193294336,0.193294336,0.78984375,0.41679687499999996,success,back-and-forth,100000,1e-10
1D-gaussian-2c-32p,32,32,0.15754355015422872,17,6.750648231355427e-11,0.1325527720169012,0.03366843776074748,0.03365441965639907,"[0.00789664 0.00865342 0.00940042 0.0101725  0.01095502 0.01176329
 0.01264561 0.01372323 0.01524564 0.01764329 0.02152997 0.0275979
 0.03638189 0.04788236 0.06107403 0.07372597 0.08296512 0.0865914
 0.08365554 0.07482552 0.0624572  0.04906053 0.03716917 0.02791131
 0.02145127 0.01728277 0.01470261 0.01307082 0.01193197 0.01101692
 0.01019779 0.0094189 ]",0.02017794169407558,0.04863250466248525,0.753803822268522,0.03772743511948239,0.9958662692335428,1.0055700882313536,0.0,seconds,0.25718045234680176,0.2680856306105852,megabytes,680.0,680.0,3.0,3.0,0.166064128,0.166064128,0.746875,0.746875,success,back-and-forth,100000,1e-10
