dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
3D-students-4df-24p,13824,13824,493.13414439337,10000,5.2131715173153736e-05,37.29469645580128,seconds,59.62988638877869,59.5520240906626,megabytes,6380.0,6380.0,100.0,99.65833333333333,0.36907417600000003,0.36907417600000003,0.81640625,0.7795768229166662,success,gradient-ascent,1.0,10000,1e-06
3D-students-4df-24p,13824,13824,493.126217708379,10000,5.150741278336923e-05,2.7761329624674023,seconds,59.70356512069702,59.57901460211724,megabytes,6382.0,6382.0,100.0,99.6694214876033,0.36875059200000004,0.36875059200000004,0.8171875,0.7769047004132227,success,gradient-ascent,1.0,10000,1e-06
3D-students-4df-24p,13824,13824,493.12951933317675,10000,5.078180782858155e-05,51.68769422331357,seconds,59.64901828765869,59.60913832113147,megabytes,6382.0,6382.0,100.0,99.67078189300412,0.36908236800000005,0.36908236800000005,0.83671875,0.7779256687242806,success,gradient-ascent,1.0,10000,1e-06
3D-students-4df-24p,13824,13824,493.12834661224474,10000,5.112783367922091e-05,8.85505641899287,seconds,59.838618993759155,59.74294142704457,megabytes,6382.0,6382.0,100.0,99.67391304347827,0.37246976000000004,0.37246976000000004,0.8265625,0.7775033967391297,success,gradient-ascent,1.0,10000,1e-06
3D-students-4df-24p,13824,13824,493.13327158360363,10000,5.17435016713641e-05,3.201511531556601,seconds,59.51364517211914,59.36792074609548,megabytes,6382.0,6382.0,100.0,99.71311475409836,0.36175872000000003,0.36175872000000003,0.81796875,0.7773085297131151,success,gradient-ascent,1.0,10000,1e-06
3D-students-4df-24p,13824,13824,493.12956950351696,10000,5.07005440670838e-05,6.121895288349741,seconds,59.54685950279236,59.450768921524286,megabytes,6380.0,6380.0,100.0,99.67078189300412,0.361897984,0.361897984,0.82265625,0.779411008230453,success,gradient-ascent,1.0,10000,1e-06
3D-students-4df-24p,13824,13824,493.1275788599442,10000,5.285541395227966e-05,2.900330545880468,seconds,59.714319467544556,59.68238219525665,megabytes,6382.0,6382.0,100.0,99.65145228215768,0.361742336,0.361742336,0.83359375,0.7785788381742732,success,gradient-ascent,1.0,10000,1e-06
3D-students-4df-24p,13824,13824,493.1270916475253,10000,5.2052314119421794e-05,1.220843134020244,seconds,59.638826847076416,59.581872848793864,megabytes,6382.0,6382.0,100.0,99.66803278688525,0.361721856,0.361721856,0.81640625,0.77706518954918,success,gradient-ascent,1.0,10000,1e-06
3D-students-4df-24p,13824,13824,493.1274899570428,10000,5.165965331244138e-05,12.069863416386523,seconds,59.65392279624939,59.467719472013414,megabytes,6380.0,6380.0,100.0,99.82083333333334,0.36262707200000005,0.36262707200000005,0.81640625,0.7779166666666666,success,gradient-ascent,1.0,10000,1e-06
3D-students-4df-24p,13824,13824,493.13471025594504,10000,5.061087802271658e-05,12.01486262760076,seconds,59.61049270629883,59.48497946280986,megabytes,6382.0,6382.0,100.0,99.69795918367348,0.36171366400000005,0.36171366400000005,0.815625,0.7797161989795921,success,gradient-ascent,1.0,10000,1e-06
