0.000000000000000000e+00,1.139944795791330082e-02,1.148847056604137065e-02,1.120865681725805377e-02,1.641596363233631742e-02,9.097695648214904757e-03,1.787381619255208609e-02,1.490614542760465913e-02,7.729622461188564997e-03,8.554355306895283090e-03,4.379213974792246777e-03,1.397863220496788073e-02,2.095996242795113151e-02,1.128878024576405667e-02,8.657192644827105960e-03,1.493380283439175310e-02,1.947336757769119187e-02,9.276437847743970733e-03,1.095016601418904653e-02,1.611121152278611676e-02,3.455533488148480187e-03,1.360687977613880134e-02,1.548514142444002567e-02,1.260911100518387687e-02,1.306325067241684290e-02,1.254746320017737123e-02,1.739630092336505798e-02,1.322013263671572778e-02,7.115758391227777410e-03,1.309991609745507490e-02,5.794783504125965330e-03,1.858677144272016801e-02,8.747322474958319286e-03,9.107316395803269349e-03,1.783054936774803451e-02,1.029200795942195393e-02,3.222120466054594415e-03,1.359633138947424769e-02,1.182300066960313006e-02,7.645468901724002640e-03,7.446765688442296381e-03,9.064850429906672058e-03,1.341221837476882714e-02,1.194592692298902803e-02,1.155145469993866525e-02,1.372426376274246684e-02,1.004466680756502250e-02,1.342824992485940061e-02,5.749435412884596960e-03,5.255003683216662343e-03,1.220845481014868825e-02,1.372065762925746280e-02,9.579341940715116813e-03,7.961960294138134553e-03,1.306280686479388553e-02,4.403318792587934336e-03,1.389011593066694951e-02,1.384990553420316350e-02,1.985346445908253710e-02,1.252798154825732202e-02,1.438712130776283182e-02,7.935403007736704234e-03,1.297048179443358908e-02,1.084283179639436087e-02,1.103666075897769168e-02,1.946499733905222157e-02,2.209489555781345843e-02,3.106344578517173521e-02,1.233157355575722688e-02,1.715220997052222668e-02,1.343111456056645704e-02,1.036223452120809893e-02,5.816496795037253906e-03,1.023537041968698713e-02,9.578710890623426399e-03,1.904903891000392369e-02,1.003748438130362165e-02,1.461894756721767927e-02,5.639524548968592732e-03,5.514450678128434216e-03,1.309273386414069873e-02,1.083513182618137810e-02,2.084286046259965774e-02,1.234871042493346401e-02,1.901152297570082167e-02,1.248147425235435030e-02,1.065528252098805854e-02,1.336120237934037419e-02,2.028250108292672937e-02,1.405071199195788434e-02,1.393638259558813673e-02,1.147423797975212836e-02,9.040617133981436113e-03,1.162139130598866324e-02,9.278234878076573044e-03,1.558473979322004023e-02,1.082470345425417743e-02,1.254170915350808803e-02,1.233985202722224020e-02,1.407045877565580617e-02
1.139944795791330082e-02,0.000000000000000000e+00,6.836048558559102567e-03,9.810673021623550830e-03,1.119777727531930459e-02,7.702677506098237759e-03,1.078194856182553008e-02,1.776569171154445889e-02,7.148363681310592604e-03,9.168185564656712583e-03,9.658775898882955568e-03,6.252627744919143915e-03,1.550567561212139352e-02,1.147602452613279839e-02,7.293701880843737016e-03,1.448537009906136416e-02,1.403774045714229271e-02,8.440076582334456179e-03,1.055646998432168901e-02,1.579433630063222654e-02,7.520650299898194203e-03,6.038207482888076176e-03,1.155750921222634467e-02,1.373398395273545819e-02,8.272069235711009688e-03,9.884034666877416012e-03,1.187819820831439825e-02,1.037400755313280104e-02,5.965024249992692540e-03,1.151449606061390879e-02,1.129516930452663034e-02,1.483688523295920852e-02,1.072242685793602796e-02,1.135761013642071215e-02,1.090160736871930228e-02,1.017168772250404835e-02,8.357386283396738003e-03,1.201852546093538227e-02,1.247345433418841319e-02,9.713743724061484758e-03,6.418712067532400707e-03,6.821450624815154212e-03,6.111452258131059787e-03,9.143667868925481335e-03,1.557152720957904850e-02,1.273302972292510681e-02,8.859525910784898928e-03,6.289399903185984540e-03,9.816330094595707850e-03,9.569691484987279465e-03,1.040771376784743046e-02,9.552847850958917642e-03,1.147551672399628291e-02,6.646873798462791735e-03,9.214603426895196306e-03,6.855711849185168807e-03,8.503346476731687281e-03,8.264328095312575145e-03,1.313013476362247071e-02,9.250683785760469707e-03,1.347621976922198581e-02,8.840429950779958579e-03,1.196373019852491754e-02,1.098490807612314407e-02,9.272709299088223445e-03,1.346056144411646172e-02,1.656978816651980685e-02,2.552262347092482814e-02,7.339230361802113849e-03,1.789251769242316409e-02,6.197752118523715964e-03,1.245410387033612024e-02,8.131947352655289132e-03,1.036621028610022061e-02,7.111244149105985443e-03,1.063567308990937856e-02,7.816226431972835009e-03,1.003461159184532506e-02,1.150791450307344505e-02,1.097077808745000431e-02,6.914898446093003734e-03,1.186534445295896363e-02,1.451970794799930901e-02,1.258346073582151774e-02,1.499306066496416262e-02,5.022824238723445911e-03,1.238756570603117939e-02,9.695749083972530352e-03,1.266508267484473503e-02,1.266183870678526217e-02,7.709210560128096010e-03,1.198117748870319854e-02,9.986101082085521372e-03,3.465668678710098847e-03,9.801428135147307458e-03,6.995834063572610104e-03,1.095215256169250126e-02,7.630184386070057792e-03,1.348229360060127120e-02,4.870194611546032129e-03
1.148847056604137065e-02,6.836048558559102567e-03,0.000000000000000000e+00,1.290008425596387426e-02,1.108408479636244226e-02,1.194032284447846086e-02,1.106935022042273252e-02,2.081505817963306970e-02,5.784622819206950220e-03,1.327920897591499012e-02,9.709390761815714713e-03,7.958339346385283342e-03,1.290990596805837408e-02,1.226118028114786714e-02,9.397042698190425161e-03,2.065068099049826092e-02,1.172235782439105985e-02,1.082412880559107012e-02,1.319053717642528108e-02,1.622948213888681865e-02,9.291569432758529923e-03,8.624920313318327342e-03,8.462438131296696683e-03,1.462179846670117259e-02,9.382793702835467292e-03,1.433993876227698978e-02,1.083108584859794436e-02,1.207011427080481938e-02,7.240821194207526512e-03,1.357221712863703085e-02,1.073801613654436736e-02,1.734850917051846547e-02,1.466336842396392427e-02,1.581830406530216476e-02,9.797607033801523924e-03,1.598008527836148468e-02,9.298205241339833893e-03,1.400243236794921145e-02,1.417673749656679985e-02,1.301391195978593950e-02,6.661543797271034587e-03,9.133071833139617610e-03,8.461932152100198889e-03,1.201352634038110531e-02,1.801593724271606176e-02,1.224344119792889624e-02,1.347496852138721155e-02,9.901429534613280514e-03,8.787218992822698471e-03,8.944610720503849699e-03,4.841365721743977335e-03,4.357407072134751071e-03,1.265103006095113711e-02,7.594758031357282287e-03,5.741975459790126836e-03,7.262445981942342726e-03,1.128303682261821810e-02,2.456872536658570583e-03,1.249918048062233916e-02,1.013457920907240989e-02,1.098520803625407244e-02,9.497834931880959689e-03,1.198149754930769202e-02,1.072867273612362893e-02,9.970865860953232948e-03,1.211983544757076758e-02,1.550267466211327841e-02,2.334924240137191062e-02,1.198145820202107734e-02,2.606401801703951346e-02,1.017351972474943300e-02,1.700873948201997443e-02,9.370398632616253054e-03,1.492670132916303766e-02,1.074322963839479880e-02,5.677323783554445030e-03,1.092627191697267790e-02,6.025571850069360788e-03,1.073404258436387593e-02,8.941134593208964476e-03,1.037642757977000514e-02,1.406620787794921751e-02,1.336862236318923924e-02,1.313983594074712852e-02,1.204912197392216631e-02,8.633911386350215031e-03,1.187025593304540452e-02,1.443857043207145800e-02,1.222049987991761025e-02,1.253694736607489750e-02,1.090712823329230072e-02,1.285689401173686214e-02,1.400113345873457878e-02,8.326724202390046320e-03,1.380273732730748562e-02,7.014897915559983703e-03,1.290643375980178933e-02,9.720267417107663829e-03,1.131623269629927590e-02,7.955931299941109563e-03
1.120865681725805377e-02,9.810673021623550830e-03,1.290008425596387426e-02,0.000000000000000000e+00,2.114318421313323565e-02,4.539505532053652107e-03,1.343308859093561569e-02,2.392338570365609707e-02,8.888948837737654235e-03,8.295412013916547006e-03,1.214819098093882117e-02,1.317594418226237726e-02,1.290364284697622516e-02,6.349111102790694523e-03,1.437012232213984338e-02,1.688554890706162742e-02,1.687031152682677559e-02,1.078081896681071412e-02,1.539962412572606215e-02,7.476359210086954907e-03,9.084999651703333512e-03,1.148798725635576459e-02,1.010796309695027526e-02,1.090282109511093132e-02,1.555040479564371789e-02,1.280703773620967684e-02,1.357359423133282054e-02,1.734558646212877239e-02,1.021988311281500639e-02,5.328734885636532762e-03,1.295118909829596869e-02,8.255689916416002194e-03,1.106881987847332070e-02,1.121493541193860181e-02,1.560592791710314203e-02,1.074131097047331500e-02,1.033106957753570157e-02,6.952963769736756477e-03,2.029017624634381345e-02,5.024053160590078240e-03,9.674463495637219967e-03,1.319111914402161523e-02,1.401585286094432503e-02,1.505681969617161595e-02,1.892290575999106689e-02,6.635706383531761801e-03,1.220477557588322930e-02,1.280732788136403413e-02,1.130759757186423214e-02,9.056933170897684543e-03,1.618382286471348533e-02,1.647648518380264576e-02,1.656697719965247867e-02,1.021370190832091018e-02,1.803867614386004889e-02,9.823213732300455428e-03,1.526307946790427840e-02,1.564343372862385395e-02,1.511486262637053851e-02,5.556745785188415242e-03,8.293204921969426352e-03,1.072957272772268739e-02,6.259938317164637049e-03,6.539055164258521062e-03,1.409946824909403922e-02,1.565803155533352850e-02,1.729396998683668113e-02,2.806219942513787924e-02,1.387370270615145840e-02,2.302344947328588409e-02,1.305432796176731261e-02,1.265985370123369480e-02,9.140995505825555770e-03,4.869027939787924295e-03,6.129050190024964984e-03,2.018537241178493258e-02,1.167131198072936769e-02,1.962171473248770434e-02,1.028015952766190601e-02,1.071192521919948210e-02,1.329921813656928173e-02,1.491734589617297636e-02,1.587239176281526887e-02,8.626610127348798007e-03,1.421561240832004344e-02,1.485914652737149039e-02,1.430076731410511413e-02,1.614336954033689792e-02,1.609007344345265988e-02,7.743283630780053300e-03,1.488580008433471220e-02,8.175299763518112037e-03,5.703551572049550371e-03,1.277634797217058402e-02,1.138021992011045355e-02,1.250099049994575495e-02,1.620714939887466996e-02,1.350396803402113127e-02,9.146145821475088963e-03,1.431413625730491163e-02
1.641596363233631742e-02,1.119777727531930459e-02,1.108408479636244226e-02,2.114318421313323565e-02,0.000000000000000000e+00,1.620815604848628577e-02,1.043828384036192027e-02,2.943499773477740653e-02,1.175952108377301998e-02,1.663557909150061714e-02,1.502140651098088364e-02,1.178759759342978657e-02,1.675868385097815938e-02,2.316192723447376561e-02,5.676889841742626189e-03,3.155786627435177433e-02,8.686087945535500912e-03,1.465677179936362290e-02,2.408849213297940828e-02,2.043204293499421148e-02,1.454386184769177956e-02,1.307958163279457700e-02,1.842616745893436991e-02,2.655069183198181804e-02,5.731339855687267795e-03,2.345464472915270715e-02,1.105850239649005390e-02,1.476835456863124542e-02,1.243945699882908346e-02,1.779462326531896718e-02,1.565219110859357443e-02,2.252209023050263242e-02,2.347350807830345110e-02,2.328877287273537627e-02,7.234674169569239692e-03,2.357146623792897439e-02,1.387283684955078859e-02,1.671907134898020786e-02,2.482297741834538912e-02,2.162261706943077039e-02,1.493752860941294225e-02,6.256921373159625953e-03,1.019699792443267382e-02,1.447555766464070012e-02,2.444165899217438584e-02,2.186576856933562449e-02,1.873630385268111598e-02,1.394652982687216367e-02,1.487920375621192351e-02,1.248874672929185803e-02,1.694657778506045154e-02,1.260158822542882875e-02,1.790507294705597635e-02,1.301927346679746661e-02,1.351273192400831435e-02,1.194410444679705821e-02,1.655856140867197762e-02,1.161930899744992654e-02,1.022617301660537839e-02,2.019828471111287382e-02,2.236678291058940421e-02,1.416159617716820918e-02,2.281954299698742833e-02,2.279209101942312327e-02,5.496735965026515285e-03,1.000208105705458969e-02,1.017229321614787282e-02,1.313486951453450569e-02,9.264027061619356518e-03,3.199527056746809262e-02,1.483780615789394991e-02,2.572426716957143533e-02,1.246092369098924374e-02,2.008986864376451076e-02,1.625390113713225809e-02,1.176903107937658788e-02,1.796849758506242206e-02,1.204086935512175410e-02,1.780373092469388074e-02,1.334394222774787017e-02,1.569662307038896878e-02,1.971638549642251714e-02,1.096295364150554064e-02,2.321036015845865524e-02,1.771148326381024804e-02,1.186813007171979087e-02,1.721262781265261305e-02,1.687789672240897626e-02,8.634770740434102865e-03,2.297069843470028044e-02,1.424117231166757355e-02,2.519199522512769948e-02,2.189954415901824297e-02,1.171403383848438132e-02,1.871926962628937471e-02,1.250890797931600816e-02,2.209677722022531515e-02,4.934836805571556247e-03,2.388817191337193335e-02,1.263625793463057576e-02
9.097695648214904757e-03,7.702677506098237759e-03,1.194032284447846086e-02,4.539505532053652107e-03,1.620815604848628577e-02,0.000000000000000000e+00,1.304205892852856527e-02,1.997543118799313330e-02,7.388669753452460631e-03,6.105417690870119929e-03,1.037401993582542578e-02,1.028517330008240499e-02,1.400660318888876689e-02,7.487287421794270974e-03,1.045974953784465158e-02,1.668565352724857981e-02,1.444853630640633747e-02,9.020928945598118143e-03,1.367308675130645204e-02,7.665727661308465238e-03,7.875329839242099783e-03,9.170926753140250937e-03,1.232673520497258243e-02,1.179021479744787188e-02,1.095045482780175952e-02,1.357839196818831987e-02,1.425047880417053270e-02,1.315275367870212195e-02,7.830358863968959679e-03,4.530329076063674930e-03,1.205134236454678993e-02,7.620811482426506633e-03,1.099869650225288042e-02,1.030254206937771498e-02,1.384993851406846228e-02,1.049477435076145992e-02,8.189215319010432342e-03,6.854934956357082963e-03,1.843434889487517714e-02,5.741101264985796516e-03,8.653466576876968352e-03,9.901504461290830394e-03,1.046103175450958933e-02,1.253618542455741530e-02,1.639706714845705002e-02,7.893292797966567492e-03,9.758040135354570377e-03,9.803420114729458762e-03,1.026730430414348957e-02,8.556076868021228812e-03,1.646364287290710132e-02,1.397363068898099282e-02,1.348660189596068495e-02,8.540234000313779231e-03,1.590092743344491064e-02,8.100608664375581053e-03,1.214526214489479797e-02,1.452259011878214746e-02,1.507549439835368515e-02,7.136802729697778146e-03,9.494491923124947011e-03,9.423136492774823042e-03,7.840042700702714792e-03,8.507233570897014888e-03,1.139885392832040018e-02,1.490783526368687564e-02,1.618727504077735468e-02,2.644609580203948623e-02,1.143613307928237691e-02,2.062895333480188609e-02,1.079470863276878190e-02,1.226649096940655298e-02,7.916965433592935628e-03,4.015814233522681589e-03,5.795874968786888723e-03,1.770185745714961817e-02,1.157664449498401610e-02,1.566399371609586769e-02,1.019376433941856369e-02,1.021004893160854313e-02,1.023882793148840273e-02,1.270112510681359504e-02,1.567447849705156868e-02,1.007805583574032486e-02,1.601230968541172278e-02,1.184266676136256496e-02,1.190780644490495310e-02,1.491161766799969229e-02,1.480513794020187068e-02,9.328814803470978495e-03,1.156720213779903819e-02,1.011983207389081756e-02,6.027713471626233374e-03,1.096118271829335002e-02,9.864024615123118123e-03,1.232192538992190819e-02,1.521661296052487927e-02,1.032733722629796541e-02,1.142310339875663057e-02,1.254899847842429195e-02
1.787381619255208609e-02,1.078194856182553008e-02,1.106935022042273252e-02,1.343308859093561569e-02,1.043828384036192027e-02,1.304205892852856527e-02,0.000000000000000000e+00,3.584422274467193026e-02,9.727700603745012900e-03,1.637777704743115584e-02,1.774042950438028260e-02,1.501729218286162494e-02,7.066628734827263419e-03,2.196579566287633692e-02,1.296323126913154732e-02,2.706234008589711304e-02,6.732216696120656846e-03,1.605854462938136051e-02,2.446423862043282937e-02,1.381458243642173095e-02,1.456487639496823264e-02,1.632585973202456409e-02,8.345944894166790196e-03,2.813782855650681647e-02,1.157889153058659984e-02,1.693595726126193718e-02,2.186588921262389885e-03,2.239747180842018709e-02,1.283397974537710436e-02,1.323200087453717602e-02,1.478246337255832016e-02,1.906179138270974044e-02,2.045014848889590772e-02,2.192210217291726618e-02,4.379908960171098944e-03,2.052249471108894691e-02,1.472712043453825413e-02,9.759737228020537447e-03,2.648262884415030285e-02,1.753138755449139621e-02,1.349652286899262477e-02,1.058423369308962927e-02,1.412555071741179898e-02,1.925576432076297681e-02,2.920826450105561134e-02,1.693275174783516468e-02,1.654689215240857589e-02,1.767900142462124416e-02,1.231875386769856577e-02,1.072720076056282723e-02,1.745319339777563067e-02,1.460928013753945258e-02,2.379143747817087304e-02,1.308270434577972485e-02,1.856441501262327820e-02,1.342694972670829996e-02,2.119433631967245282e-02,1.255574693608839387e-02,3.058881210100897457e-03,1.579731649293594775e-02,1.749540395795022921e-02,1.590842329379913225e-02,1.870277763399978005e-02,1.950688532185486726e-02,7.986968002967260657e-03,3.855904777977773191e-03,4.368725683338150340e-03,1.003190391760122417e-02,1.032150311837706780e-02,3.559599278134345512e-02,1.765175767225587306e-02,2.318109374195150008e-02,1.140312369297585143e-02,1.642587383169134135e-02,1.050662689275294256e-02,1.428980683147669691e-02,1.603909169246421282e-02,1.979842216146707537e-02,1.351194683450256465e-02,1.116446578615126056e-02,1.986237532912368126e-02,2.311227521207470659e-02,3.467092888967584184e-03,2.224720733991299160e-02,7.726138074195696044e-03,1.630861446618667859e-02,2.192917983438305227e-02,1.669186192926327972e-02,3.139090577220063176e-03,2.025641480155473961e-02,1.965977042654220436e-02,2.296906604472835622e-02,2.023687321623659358e-02,1.302648252222144386e-02,1.966658628059735764e-02,5.834137936397722907e-03,2.127461153849024775e-02,9.148027026657816127e-03,2.162622450995960177e-02,1.164025480703682891e-02
1.490614542760465913e-02,1.776569171154445889e-02,2.081505817963306970e-02,2.392338570365609707e-02,2.943499773477740653e-02,1.997543118799313330e-02,3.584422274467193026e-02,0.000000000000000000e+00,1.983453479824335425e-02,1.659005495009949205e-02,1.210939719613938516e-02,1.688951442592962621e-02,4.279639118374384266e-02,1.591218504747292373e-02,1.650832746832675904e-02,1.654084831377793802e-02,3.846497547926330113e-02,9.696543193896466767e-03,9.641635016652093729e-03,3.642266275249390894e-02,1.429845242058879959e-02,1.713415421183791046e-02,3.302370987111773182e-02,1.287505597803485780e-02,2.217156333904043986e-02,2.175976253844925240e-02,3.699477601477530603e-02,1.062415417070729923e-02,1.455840957033708270e-02,2.975487474798982346e-02,1.943951197101752987e-02,3.239821790615891178e-02,1.338948796265598470e-02,1.297013058080473402e-02,3.521170737153511698e-02,1.429911866195750746e-02,1.378823615278678902e-02,3.635863828122589542e-02,1.073589352406514874e-02,1.792641625536171845e-02,1.464174325047312361e-02,1.727035641773553426e-02,1.782642032570590229e-02,8.497673327387482434e-03,3.680647030319090119e-03,2.258096022685556967e-02,1.690660817750892775e-02,1.527384612087674329e-02,1.929690381460760773e-02,2.193505055542567528e-02,1.809571791021333254e-02,1.999487317065538200e-02,5.802788678259257482e-03,1.326530612210203783e-02,1.693920430514033251e-02,1.427182488195407120e-02,1.355165542322966585e-02,2.097420677326598121e-02,4.027701170358313071e-02,1.981410233277226471e-02,2.310834378629002608e-02,9.893531220946879395e-03,2.017157190692089180e-02,1.612617207536570091e-02,2.313681868665494815e-02,3.999003442864215718e-02,4.273919686897963838e-02,5.768262265882975054e-02,2.148223421890628482e-02,1.009913947411784224e-02,1.542900859360465081e-02,1.343712742806641401e-02,1.955591047577480077e-02,2.374720346086909434e-02,2.099567099501793363e-02,2.658312541182772729e-02,1.686374403984316692e-02,1.802511410933074071e-02,2.370034704075258541e-02,2.356252845882299274e-02,1.414185054143783302e-02,5.446441899582632994e-03,4.154175632094109921e-02,1.577194954081100747e-02,4.016286317239800563e-02,1.366508175952836461e-02,9.004629297077773945e-03,1.855500820983367952e-02,3.895132950431232088e-02,2.075980544899915653e-02,1.209558260226796696e-02,1.408315133989178174e-02,1.688448778475167694e-02,1.660316122745893880e-02,8.221521081416355292e-03,2.744330886313614895e-02,1.401952949461602801e-02,2.188599577686629188e-02,1.653583476593553300e-02,2.040998521849947400e-02
7.729622461188564997e-03,7.148363681310592604e-03,5.784622819206950220e-03,8.888948837737654235e-03,1.175952108377301998e-02,7.388669753452460631e-03,9.727700603745012900e-03,1.983453479824335425e-02,0.000000000000000000e+00,9.015156214175744712e-03,8.819676939078211278e-03,1.032432677480009213e-02,1.079840418275487129e-02,9.819682211779139080e-03,7.850677216577036169e-03,1.734901752833445387e-02,1.067474608864645708e-02,9.469242242106584023e-03,1.065486172615954727e-02,1.147035633621696325e-02,7.250123449064080003e-03,1.115890143012933378e-02,6.762855517963432470e-03,1.284239969679465236e-02,1.003876454032036347e-02,1.177380346219804655e-02,1.015485559276555622e-02,1.230839588547991831e-02,4.128849341893755034e-03,9.353430813033402139e-03,8.379846955209782622e-03,1.347860572747487315e-02,1.162183934442903403e-02,1.118304464634836855e-02,1.021110540721921998e-02,1.162941366994426837e-02,6.635013000610432213e-03,9.580082032670260775e-03,1.389798488855567213e-02,8.972785542482413640e-03,4.462309014899276498e-03,7.523009203599838150e-03,1.061810651741547373e-02,1.129222453068188387e-02,1.580387954886753807e-02,9.746043816489092723e-03,1.001085427402998926e-02,1.268552533770983017e-02,7.052430526541318516e-03,7.078866911928545329e-03,8.595970855691140861e-03,7.859108297119641456e-03,1.242094900893952678e-02,4.755892504764750242e-03,1.024188477219925217e-02,6.181645590505827764e-03,1.407951347886521147e-02,7.077986474072333126e-03,1.180034433315345702e-02,7.047553119123610085e-03,8.234971006852682268e-03,7.345875749897328236e-03,8.832104270157088016e-03,7.862647024488978939e-03,9.158083006814136950e-03,1.182591924566892168e-02,1.318952146914242896e-02,1.961396803511243278e-02,1.059419906932390805e-02,2.350203239070004085e-02,1.270930450083751148e-02,1.357715398348516983e-02,6.896019863348539988e-03,9.666809154120466555e-03,7.539899076411674811e-03,1.116647957864043764e-02,9.173729854012640378e-03,1.070987054017043250e-02,8.217439178465828914e-03,7.165723432046364541e-03,1.232771589611782702e-02,1.292205193731124288e-02,1.206023784538756694e-02,9.842956372089893546e-03,1.003372777651888488e-02,1.099733514889119149e-02,1.165568268088881462e-02,1.441317267615146308e-02,1.127331961701148050e-02,9.323892305402720765e-03,1.245463920913484485e-02,9.679251639518732936e-03,1.011274074806513962e-02,9.687427602436316301e-03,1.121678567332295463e-02,8.249695684139286486e-03,1.147456561290489951e-02,8.723489395595035098e-03,9.011054278302040380e-03,8.700845109051995319e-03
8.554355306895283090e-03,9.168185564656712583e-03,1.327920897591499012e-02,8.295412013916547006e-03,1.663557909150061714e-02,6.105417690870119929e-03,1.637777704743115584e-02,1.659005495009949205e-02,9.015156214175744712e-03,0.000000000000000000e+00,8.143577240473801396e-03,1.077188791094745544e-02,1.879475431820692988e-02,1.095627865633062512e-02,8.771578015824035152e-03,1.234217367470732615e-02,1.902142822613903800e-02,6.809488094666122857e-03,1.176976974184964359e-02,1.514548584760736644e-02,6.590644158533904423e-03,9.789410629329597241e-03,1.554608405457158504e-02,1.521329300254049659e-02,1.061315021340594744e-02,1.093638406224967975e-02,1.755072174023498272e-02,1.210232234089637232e-02,7.926533952124921803e-03,1.032207517574024527e-02,1.109983294918324634e-02,1.483484731237713281e-02,8.055549267869836078e-03,7.468347014386946675e-03,1.733615217458365013e-02,7.150783312189303888e-03,7.619967654391527137e-03,1.135785621200601642e-02,1.536284532737636210e-02,6.683537776731219085e-03,9.476962130487294814e-03,8.100869527080934579e-03,9.910129274025229751e-03,9.216876826160872935e-03,1.227478235709976787e-02,1.355540539562713476e-02,7.508673072929556921e-03,8.892454758136637827e-03,9.452929423641558138e-03,9.480623630555523249e-03,1.737440624173841597e-02,1.668662952864457746e-02,1.072643781114609833e-02,1.009167737924841768e-02,1.615293304903735877e-02,6.913914181832936899e-03,9.869386334682470063e-03,1.570797474486683443e-02,1.721888130856562976e-02,1.161256772971149681e-02,1.511463578366049193e-02,8.381401465856690158e-03,1.318613110994031751e-02,1.136265554405098237e-02,1.106460108012283401e-02,1.743807006436117607e-02,2.049386638073796146e-02,3.085519922142371252e-02,8.704442920539748330e-03,1.311670404805292608e-02,8.757046615152563537e-03,8.256290326577526636e-03,7.052210113783014857e-03,7.298165829581143918e-03,6.155626107780688000e-03,2.133333991167338933e-02,9.588403193661739973e-03,1.710137961492791403e-02,8.836986488910620122e-03,1.102799782510665780e-02,9.861930228473161919e-03,9.611968578391060988e-03,2.036195293190022973e-02,1.391227906069011228e-02,1.859065814716574783e-02,9.402372418262673615e-03,1.101269860945861163e-02,9.730234545549783232e-03,1.892171561826756776e-02,1.464547382520183308e-02,9.591326295667029767e-03,1.284039451616306518e-02,8.500254865910869539e-03,8.798490200710735315e-03,7.816713915582938765e-03,1.439685770804354989e-02,1.155448011955532636e-02,9.758314812986678549e-03,1.450811902563403123e-02,1.159576174411997354e-02
