dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter
3D-cauchy-16p,4096,4096,0.9500544184398994,11,5.802159394443932e-17,seconds,0.0,0.020241629332304,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,2.1887627105309067,11,4.9588396363733486e-17,seconds,0.0,0.009655982255935669,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,1.0084110407448001,11,6.554918798474069e-17,seconds,0.0,0.009431426413357258,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,2.0650501176029605,11,5.989800150351167e-17,seconds,0.0,0.009558398276567459,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,2.5288467070430056,11,7.384165592568745e-17,seconds,0.2047743797302246,0.01783946994692087,megabytes,800.0,800.0,5.0,5.0,0.026284032000000002,0.026284032000000002,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,1.38351931100696,11,3.9159827834792647e-17,seconds,0.0,0.009585327468812466,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,2.5063510934937456,11,8.347068486915828e-17,seconds,0.0,0.009597012773156166,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,1.5965038586200693,11,4.409452888958205e-17,seconds,0.20456600189208984,0.021280699409544468,megabytes,800.0,800.0,5.0,5.0,0.026157056,0.026157056,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,1.4037960803619907,11,3.906340834993603e-17,seconds,0.0,0.009578078053891659,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,0.8667062993642742,11,8.638952208253011e-17,seconds,0.0,0.009679781273007393,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,2.432493756346489,11,8.97866559785306e-17,seconds,0.0,0.01734163984656334,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,0.7587274893526237,11,1.4335557904724425e-16,seconds,0.0,0.010913175530731678,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,1.6365029845170829,11,4.642235298438477e-17,seconds,0.0,0.009590519592165947,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,1.4268480257596652,11,5.2307399074538264e-17,seconds,0.0,0.009558132849633694,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,1.4919389803927352,11,5.831627343790932e-17,seconds,0.0,0.009473000653088093,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,1.295128151915275,11,6.8301063294079e-17,seconds,0.0,0.009578987024724483,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,2.564321043753192,11,1.0047425097147971e-16,seconds,0.0,0.009463546797633171,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,2.840077483735838,11,6.875552335725761e-17,seconds,0.0,0.009417629800736904,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,2.3288126644083493,11,5.880406398652691e-17,seconds,0.0,0.01903411839157343,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,0.8974333635306879,11,9.322607230292767e-17,seconds,0.0,0.009803119115531445,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,2.8007998777395597,11,5.636502971516708e-17,seconds,0.0,0.009462584741413593,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,3.4065079057804235,11,1.0490981776193345e-16,seconds,0.0,0.009628728032112122,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,3.8080056283059402,11,5.709643641376616e-17,seconds,0.0,0.02214587666094303,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,2.3552633340020686,11,8.503718137534402e-17,seconds,0.0,0.009476328268647194,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,1.303309951039489,11,5.0572335687087673e-17,seconds,0.0,0.009509867057204247,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,3.7977426836734383,11,7.922265994911883e-17,seconds,0.0,0.009298172779381275,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,3.2874798558888716,11,4.335495570897387e-17,seconds,0.0,0.01724046654999256,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,2.0119554476276362,11,9.961204703447245e-17,seconds,0.0,0.011429735459387302,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,2.195461081005446,11,6.373259354865518e-17,seconds,0.0,0.009353258647024632,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,0.8751949779057683,11,5.365596454612558e-17,seconds,0.0,0.009398522786796093,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-16p,4096,4096,1.682205143937932,11,4.983863685996563e-17,seconds,0.0,0.00979317631572485,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-cauchy-24p,13824,13824,0.9276990634362015,11,3.794271395069309e-17,seconds,1.0434508323669434,1.0311065008863807,megabytes,5046.0,5046.0,52.0,10.6,0.054210560000000005,0.08974336000000001,0.77421875,0.4725,success,sinkhorn-normed,1.0,1000000
3D-cauchy-24p,13824,13824,2.108104027300511,11,6.141595456073176e-17,seconds,0.20688962936401367,0.057018157094717026,megabytes,2132.0,2132.0,60.0,60.0,0.026628096,0.026628096,0.0890625,0.0890625,success,sinkhorn-normed,1.0,1000000
3D-cauchy-24p,13824,13824,0.98482042286979,11,3.683632913031603e-17,seconds,0.2118227481842041,0.057962045073509216,megabytes,2130.0,2130.0,46.0,46.0,0.026656768,0.026656768,0.08515625,0.08515625,success,sinkhorn-normed,1.0,1000000
3D-cauchy-24p,13824,13824,2.0116528683805424,11,3.925055505604619e-17,seconds,0.22261905670166016,0.05828242003917694,megabytes,2132.0,2132.0,46.0,46.0,0.026669056,0.026669056,0.08828125,0.08828125,success,sinkhorn-normed,1.0,1000000
