dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.20100164413452148,0.017970820888876915,megabytes,800.0,800.0,1.0,1.0,0.023035904000000003,0.023035904000000003,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.1895608901977539,0.011203678324818611,megabytes,800.0,800.0,2.0,2.0,0.023048192000000002,0.023048192000000002,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.010594917461276054,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.010101666674017906,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.011799080297350883,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.012590283527970314,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.010254922322928905,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.01109220553189516,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.009994217194616795,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.012570856139063835,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.010036383755505085,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.010033885948359966,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.011861954815685749,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.013487898744642735,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.010022212751209736,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.009939730167388916,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.012862368486821651,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.009886505082249641,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.011708104982972145,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.010080202482640743,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.01022431068122387,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.01000469271093607,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.010150826536118984,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.011174319311976433,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.01041784230619669,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.010314024984836578,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.01573761459439993,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.01600419171154499,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.01133296824991703,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.010001324117183685,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.010231496766209602,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,1.0494921207427979,1.0723698688670993,megabytes,3588.0,3588.0,50.0,11.2,0.050720768000000006,0.08657305600000001,0.80625,0.49453125,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.20259332656860352,0.06526707764714956,megabytes,2132.0,2132.0,61.0,61.0,0.023146496000000003,0.023146496000000003,0.1375,0.1375,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.21355247497558594,0.06609021965414286,megabytes,2130.0,2130.0,47.0,47.0,0.023097344000000002,0.023097344000000002,0.1703125,0.1703125,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.2004246711730957,0.06517672259360552,megabytes,2132.0,2132.0,39.0,39.0,0.02308096,0.02308096,0.1375,0.1375,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.21216177940368652,0.06419150345027447,megabytes,2130.0,2130.0,50.0,50.0,0.022958080000000002,0.022958080000000002,0.09140625,0.09140625,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.20482873916625977,0.06630110181868076,megabytes,2132.0,2132.0,23.0,23.0,0.023027712000000002,0.023027712000000002,0.1375,0.1375,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.20514297485351562,0.06394283659756184,megabytes,2130.0,2130.0,22.0,22.0,0.022974464,0.022974464,0.178125,0.178125,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.20674729347229004,0.06351234391331673,megabytes,2132.0,2132.0,16.0,16.0,0.022859776000000002,0.022859776000000002,0.13671875,0.13671875,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.21731090545654297,0.06377143412828445,megabytes,2130.0,2130.0,73.0,73.0,0.022884352,0.022884352,0.08984375,0.08984375,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.21871566772460938,0.06313789449632168,megabytes,2132.0,2132.0,7.0,7.0,0.022847488000000003,0.022847488000000003,0.08984375,0.08984375,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.20460772514343262,0.06466171517968178,megabytes,2130.0,2130.0,15.0,15.0,0.022777856000000003,0.022777856000000003,0.1359375,0.1359375,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.21464109420776367,0.0646874438971281,megabytes,2132.0,2132.0,55.0,55.0,0.02285568,0.02285568,0.17734375,0.17734375,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.2086954116821289,0.06516237743198872,megabytes,2130.0,2130.0,56.0,56.0,0.022880256,0.022880256,0.090625,0.090625,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.22488689422607422,0.06590210180729628,megabytes,2132.0,2132.0,55.0,55.0,0.023003136,0.023003136,0.04375,0.04375,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.2085096836090088,0.06364448182284832,megabytes,2130.0,2130.0,34.0,34.0,0.022933504,0.022933504,0.1359375,0.1359375,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.0,0.06405397411435843,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.0,0.06372498441487551,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.0,0.06326520722359419,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.0,0.06321295537054539,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.0,0.06302986480295658,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.0,0.06285893637686968,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.21079015731811523,0.06327078305184841,megabytes,2132.0,2132.0,58.0,58.0,0.022798336000000002,0.022798336000000002,0.090625,0.090625,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.2198939323425293,0.07377077080309391,megabytes,2130.0,2130.0,32.0,32.0,0.02281472,0.02281472,0.1796875,0.1796875,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.212233304977417,0.06328742019832134,megabytes,2132.0,2132.0,21.0,21.0,0.022929408000000002,0.022929408000000002,0.090625,0.090625,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.21115469932556152,0.06353831943124533,megabytes,2130.0,2130.0,69.0,69.0,0.0228352,0.0228352,0.090625,0.090625,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.23904991149902344,0.06679642293602228,megabytes,2132.0,2132.0,64.0,64.0,0.023375872000000002,0.023375872000000002,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.0,0.06569707486778498,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.0,0.06347041670233011,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.0,0.06296826805919409,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.0,0.06278465501964092,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-exponential-24p,13824,13824,nan,11,nan,seconds,0.211273193359375,0.06474131532013416,megabytes,2130.0,2130.0,69.0,69.0,0.022667264000000003,0.022667264000000003,0.08984375,0.08984375,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,1.4737548828125,1.2957744924351573,megabytes,25286.0,25286.0,100.0,64.0,0.054235136,0.08768716800000001,0.765625,0.4439732142857143,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.42676377296447754,0.30198197811841965,megabytes,25288.0,25288.0,100.0,100.0,0.032043008000000005,0.032043008000000005,0.75859375,0.529296875,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.41463661193847656,0.3063813615590334,megabytes,25288.0,25288.0,100.0,100.0,0.032038912,0.032038912,0.7609375,0.53125,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.4335918426513672,0.31086374446749687,megabytes,25286.0,25286.0,100.0,100.0,0.03620864,0.03620864,0.7546875,0.530078125,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.42291879653930664,0.3047145353630185,megabytes,33446.0,33446.0,100.0,100.0,0.036212736,0.036212736,0.78984375,0.5390625,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.42644429206848145,0.3029455505311489,megabytes,25286.0,25286.0,100.0,100.0,0.036196352,0.036196352,0.765625,0.5140625,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.4097883701324463,0.3030495196580887,megabytes,33446.0,33446.0,100.0,100.0,0.035790848,0.035790848,0.75859375,0.534375,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.41540074348449707,0.3057090947404504,megabytes,33444.0,33444.0,100.0,100.0,0.035799040000000004,0.035799040000000004,0.77265625,0.51640625,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.4057736396789551,0.30310052540153265,megabytes,25288.0,25288.0,100.0,100.0,0.035840000000000004,0.035840000000000004,0.8078125,0.575,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.41185617446899414,0.3070640508085489,megabytes,25286.0,25286.0,100.0,100.0,0.035786752000000005,0.035786752000000005,0.80390625,0.571484375,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.42156529426574707,0.30697228480130434,megabytes,33446.0,33446.0,100.0,100.0,0.035844096,0.035844096,0.79921875,0.552734375,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.4101426601409912,0.30273064225912094,megabytes,33444.0,33444.0,100.0,100.0,0.035868672000000004,0.035868672000000004,0.7921875,0.55078125,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.4090404510498047,0.30561795830726624,megabytes,25288.0,25288.0,100.0,100.0,0.035938304000000004,0.035938304000000004,0.76171875,0.554296875,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.4128711223602295,0.31816369015723467,megabytes,25286.0,25286.0,100.0,100.0,0.035979264000000004,0.035979264000000004,0.77421875,0.5972656249999999,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.430525541305542,0.31431127339601517,megabytes,33446.0,33446.0,100.0,100.0,0.036098048,0.036098048,0.78828125,0.5550781250000001,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.40227246284484863,0.3024465860798955,megabytes,25286.0,25286.0,100.0,100.0,0.036134912000000005,0.036134912000000005,0.78125,0.56640625,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.4179215431213379,0.30357158090919256,megabytes,33446.0,33446.0,100.0,100.0,0.036216832000000004,0.036216832000000004,0.7578125,0.530078125,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.40296411514282227,0.30287614185363054,megabytes,25286.0,25286.0,100.0,100.0,0.035688448000000005,0.035688448000000005,0.75859375,0.5738281249999999,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.40433406829833984,0.30459851305931807,megabytes,25288.0,25288.0,100.0,100.0,0.035799040000000004,0.035799040000000004,0.76328125,0.538671875,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.409945011138916,0.3072396209463477,megabytes,25286.0,25286.0,100.0,100.0,0.035803136,0.035803136,0.80390625,0.5734375,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.41725659370422363,0.30361021496355534,megabytes,33446.0,33446.0,100.0,100.0,0.035835904,0.035835904,0.77734375,0.522265625,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.41209912300109863,0.30531839840114117,megabytes,25286.0,25286.0,100.0,100.0,0.035766272,0.035766272,0.7609375,0.571484375,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.4146888256072998,0.3076390651986003,megabytes,25288.0,25288.0,100.0,100.0,0.035889152,0.035889152,0.79609375,0.532421875,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.43381309509277344,0.30250982847064734,megabytes,25286.0,25286.0,100.0,100.0,0.035885056000000005,0.035885056000000005,0.796875,0.509765625,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.4051394462585449,0.30537015572190285,megabytes,25288.0,25288.0,100.0,100.0,0.035893248,0.035893248,0.80859375,0.5828125,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.4113030433654785,0.3040388161316514,megabytes,33444.0,33444.0,100.0,100.0,0.035934208,0.035934208,0.75703125,0.5328125,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.4313030242919922,0.32474302500486374,megabytes,33446.0,33446.0,100.0,100.0,0.035995648000000005,0.035995648000000005,0.7515625,0.539453125,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.454164981842041,0.31140864826738834,megabytes,25286.0,25286.0,100.0,100.0,0.035987456,0.035987456,0.77578125,0.494140625,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.4107215404510498,0.3038858976215124,megabytes,25288.0,25288.0,100.0,100.0,0.035676160000000005,0.035676160000000005,0.81015625,0.5578125,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.4305453300476074,0.30761030595749617,megabytes,25286.0,25286.0,100.0,100.0,0.035647488000000005,0.035647488000000005,0.7625,0.492578125,success,sinkhorn-normed,1.0,1000000
3D-exponential-32p,32768,32768,nan,11,nan,seconds,0.4506049156188965,0.3120584413409233,megabytes,25288.0,25288.0,100.0,100.0,0.035749888,0.035749888,0.80390625,0.52734375,success,sinkhorn-normed,1.0,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.010424227453768253,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.011188201606273651,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.011904092505574226,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.012158599682152271,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.012494011782109737,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.010542538948357105,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.010397475212812424,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.011257964186370373,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.010157119482755661,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.010386322624981403,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.010225953534245491,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.01299084722995758,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.01040757168084383,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.010167201049625874,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.010299969464540482,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.010242062620818615,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.011113399639725685,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.011055964045226574,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.010776623152196407,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000
3D-exponential-16p,4096,4096,nan,11,nan,seconds,0.0,0.011258399114012718,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000
