dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter
3D-gaussian-1c-16p,4096,4096,1.843742893095447,11,3.086808930479455e-17,seconds,0.0,0.0099678048864007,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-gaussian-1c-16p,4096,4096,1.7957259436035313,11,2.8612018492195657e-17,seconds,0.0,0.0112032201141119,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-gaussian-1c-16p,4096,4096,1.8684388291767222,11,2.7935519518466925e-17,seconds,0.0,0.009598230943083763,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-gaussian-1c-16p,4096,4096,2.014045747378076,11,2.8118828936511064e-17,seconds,0.0,0.009546545334160328,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-gaussian-1c-16p,4096,4096,1.9674808399482522,11,2.799585066107969e-17,seconds,0.0,0.013581136241555214,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-gaussian-1c-16p,4096,4096,1.8173993723314148,11,2.7621118673844146e-17,seconds,0.19407272338867188,0.010608053766191006,megabytes,800.0,800.0,5.0,5.0,0.023392256,0.023392256,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-gaussian-1c-16p,4096,4096,1.9826565853715337,11,2.9212347911675735e-17,seconds,0.2009270191192627,0.017515006475150585,megabytes,800.0,800.0,2.0,2.0,0.02340864,0.02340864,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-gaussian-1c-16p,4096,4096,1.9214470686096619,11,2.8103445643138315e-17,seconds,0.0,0.009722813032567501,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-gaussian-1c-16p,4096,4096,1.989538618971932,11,2.7425155277931958e-17,seconds,0.0,0.009760522283613682,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-gaussian-1c-16p,4096,4096,1.9190162530332218,11,2.7570619269130897e-17,seconds,0.0,0.009398793801665306,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-gaussian-1c-16p,4096,4096,1.9419229105790323,11,2.772692714650132e-17,seconds,0.0,0.011536596342921257,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-gaussian-1c-16p,4096,4096,1.9322030506475496,11,2.903266722585514e-17,seconds,0.0,0.010024823248386383,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-gaussian-1c-16p,4096,4096,1.962630792055365,11,2.969283003333718e-17,seconds,0.0,0.009588620625436306,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-gaussian-1c-16p,4096,4096,2.007154492004733,11,2.860271050364853e-17,seconds,0.1936807632446289,0.01091400533914566,megabytes,800.0,800.0,5.0,5.0,0.023228416,0.023228416,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-gaussian-1c-16p,4096,4096,1.8507525787993622,11,2.7099207446883453e-17,seconds,0.0,0.009869753383100033,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-gaussian-1c-16p,4096,4096,nan,11,nan,seconds,0.0,0.011045487597584724,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-gaussian-1c-16p,4096,4096,1.806769525394686,11,2.8430542985969904e-17,seconds,0.0,0.01107066310942173,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-gaussian-1c-16p,4096,4096,1.9211396669170513,11,2.7192023516888056e-17,seconds,0.0,0.00953739508986473,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
