dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name
3D-cauchy-16p,4096,4096,0.13897992999625783,,3.122502256758253e-17,seconds,2.848961353302002,2.7123645171523094,megabytes,670.0,670.0,1.0,0.15384615384615385,0.80357376,0.80357376,0.8125,0.7472355769230768,success,lp
3D-cauchy-16p,4096,4096,1.1749875304267292,,0.03257021779445962,seconds,2.035320281982422,2.0360171515494585,megabytes,670.0,670.0,1.0,0.1,0.819531776,0.819531776,0.8421875,0.7960156249999999,success,lp
3D-cauchy-16p,4096,4096,0.23659000906978825,,1.541871014545948e-16,seconds,3.525425672531128,3.347906978800893,megabytes,670.0,670.0,1.0,0.058823529411764705,0.808382464,0.808382464,0.83984375,0.7338235294117645,success,lp
3D-cauchy-16p,4096,4096,1.189177813343494,,8.102717173434637e-17,seconds,2.5320420265197754,2.506891315802932,megabytes,670.0,670.0,1.0,0.1,0.820912128,0.820912128,0.803125,0.77578125,success,lp
3D-cauchy-16p,4096,4096,1.8932138668335712,,0.003760902756554195,seconds,2.5997467041015625,2.413196822628379,megabytes,670.0,670.0,2.0,0.18181818181818182,0.8084152320000001,0.8084152320000001,0.80078125,0.7076704545454545,success,lp
3D-cauchy-16p,4096,4096,0.5394141859223192,,2.031523820694714e-17,seconds,2.65923810005188,2.4790497291833162,megabytes,670.0,670.0,2.0,0.16666666666666666,0.802234368,0.802234368,0.81796875,0.7154296874999999,success,lp
3D-cauchy-16p,4096,4096,1.7257701231835774,,7.697835424647081e-17,seconds,3.229133129119873,3.2532662954181433,megabytes,670.0,670.0,1.0,0.07142857142857142,0.806526976,0.806526976,0.8015625,0.7765625,success,lp
3D-cauchy-16p,4096,4096,0.6727329110632193,,1.1275702593849246e-17,seconds,2.768977642059326,2.725001160055399,megabytes,670.0,670.0,1.0,0.09090909090909091,0.823021568,0.823021568,0.7859375,0.7578125,success,lp
3D-cauchy-16p,4096,4096,0.5917796143870171,,9.8879238130678e-17,seconds,2.2977254390716553,2.3153983149677515,megabytes,670.0,670.0,1.0,0.1111111111111111,0.8117288960000001,0.8117288960000001,0.81796875,0.7716145833333334,success,lp
3D-cauchy-16p,4096,4096,0.32167575294462536,,7.28583859910259e-17,seconds,2.269014835357666,2.2149641271680593,megabytes,670.0,670.0,1.0,0.09090909090909091,0.830636032,0.830636032,0.82109375,0.7642045454545456,success,lp
