dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter
3D-students-2df-16p,4096,4096,1.8545263657940576,11,3.501374103124797e-17,seconds,0.7593796253204346,0.2601832300424576,megabytes,928.0,928.0,0.0,0.0,0.032763904,0.032763904,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,1.779813197117058,11,2.7515077710432153e-17,seconds,0.0,0.01928756106644869,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,1.8147373380452807,11,2.7270057237418424e-17,seconds,0.0,0.019023560918867588,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,2.0982255830094543,11,2.6861508190838414e-17,seconds,0.0,0.00941989105194807,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,1.8451314290454253,11,2.729961575529216e-17,seconds,0.35073328018188477,0.033495525829494,megabytes,800.0,800.0,3.0,3.0,0.034025472,0.034025472,0.02421875,0.02421875,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,1.7099415710786854,11,2.801780301189376e-17,seconds,0.224320650100708,0.07624680362641811,megabytes,800.0,800.0,2.0,2.0,0.032653312000000004,0.032653312000000004,0.04140625,0.04140625,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,1.9830232678774684,11,2.690613131072185e-17,seconds,0.19962406158447266,0.013711805455386639,megabytes,800.0,800.0,2.0,2.0,0.034316288,0.034316288,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,1.873541807457037,11,2.7899154151782173e-17,seconds,0.23141980171203613,0.0772828096523881,megabytes,800.0,800.0,4.0,4.0,0.032534528,0.032534528,0.03984375,0.03984375,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,2.0279191360348294,11,2.743411881549792e-17,seconds,0.24961447715759277,0.1132607813924551,megabytes,800.0,800.0,3.0,3.0,0.033726464000000005,0.033726464000000005,0.10390625,0.10390625,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,1.8118447285267618,11,2.7118275389593142e-17,seconds,0.2141115665435791,0.048934624530375004,megabytes,800.0,800.0,2.0,2.0,0.033857536,0.033857536,0.08359375,0.08359375,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,1.9451996547842176,11,2.820735356148141e-17,seconds,0.0,0.01045423187315464,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,1.8643039249233806,11,2.6885732274651632e-17,seconds,0.21937274932861328,0.02046742383390665,megabytes,800.0,800.0,2.0,2.0,0.034250752,0.034250752,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,1.8886399508003733,11,2.732190651097867e-17,seconds,0.0,0.011244246736168861,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,2.086154784131218,11,2.695271040520949e-17,seconds,0.22278380393981934,0.027206369675695896,megabytes,800.0,800.0,2.0,2.0,0.034152448,0.034152448,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,2.1664157180567267,11,2.9841632578615385e-17,seconds,0.0,0.010592726059257984,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,1.8720543953311264,11,4.9769990315550193e-17,seconds,0.21313214302062988,0.03761615790426731,megabytes,800.0,800.0,2.0,2.0,0.033869824,0.033869824,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,1.8652125782996256,11,3.3905202908075515e-17,seconds,0.21892762184143066,0.07610040251165628,megabytes,800.0,800.0,0.0,0.0,0.032460800000000005,0.032460800000000005,0.08828125,0.08828125,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,2.0904936149704048,11,2.9996688030483474e-17,seconds,0.0,0.01836773008108139,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,1.9742343125758484,11,2.748051181473016e-17,seconds,0.0,0.019492019899189472,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,1.9375129951812096,11,2.680428126367642e-17,seconds,0.0,0.0210948484018445,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,1.8474600361160909,11,3.404227203552346e-17,seconds,0.0,0.013307132758200169,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,1.5802270984537015,11,5.073424753591047e-17,seconds,0.0,0.009519086219370365,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,2.0981762918110936,11,5.909185024110015e-17,seconds,0.3097195625305176,0.09612133353948593,megabytes,800.0,800.0,3.0,3.0,0.032362496000000004,0.032362496000000004,0.08515625,0.08515625,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,2.026475486120621,11,2.731677614620864e-17,seconds,0.20794415473937988,0.02045935671776533,megabytes,800.0,800.0,2.0,2.0,0.03411968,0.03411968,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,1.9946281278977285,11,2.7666077618121168e-17,seconds,0.2079155445098877,0.08078506030142307,megabytes,1184.0,1184.0,2.0,2.0,0.032342016,0.032342016,0.0859375,0.0859375,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,2.7638112627796905,11,2.8235029067296107e-17,seconds,0.0,0.009569378569722176,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,2.0299644725689223,11,3.924773019663775e-17,seconds,0.0,0.009454498067498207,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,1.904682657328075,11,2.7746915337889425e-17,seconds,0.36210179328918457,0.2077547013759613,megabytes,800.0,800.0,3.0,3.0,0.03352576,0.03352576,0.02421875,0.02421875,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,1.9697642486264928,11,2.741933607348391e-17,seconds,0.20204901695251465,0.01560765877366066,megabytes,800.0,800.0,2.0,2.0,0.034148352,0.034148352,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,2.1224862766849855,11,2.753320806997418e-17,seconds,0.2221815586090088,0.08626431599259377,megabytes,800.0,800.0,2.0,2.0,0.0323584,0.0323584,0.125,0.125,success,sinkhorn-normed,1.0,1000000
3D-students-2df-16p,4096,4096,1.6919422389827523,11,4.3092070864255526e-17,seconds,0.0,0.015364279970526695,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
3D-students-2df-24p,13824,13824,1.7895235784651842,11,2.6754840890375962e-17,seconds,1.2375249862670898,1.182838510721922,megabytes,6504.0,6504.0,24.0,12.25,0.06191104,0.06191104,0.78046875,0.46328125000000003,success,sinkhorn-normed,1.0,1000000
3D-students-2df-24p,13824,13824,1.717360272122856,11,1.6298433078646758e-17,seconds,0.22136712074279785,0.06489184685051441,megabytes,2132.0,2132.0,30.0,30.0,0.034721792,0.034721792,0.125,0.125,success,sinkhorn-normed,1.0,1000000
3D-students-2df-24p,13824,13824,1.7521941838243071,11,1.7892111749041283e-17,seconds,0.20778155326843262,0.05683609750121832,megabytes,2130.0,2130.0,11.0,11.0,0.034742272000000005,0.034742272000000005,0.08828125,0.08828125,success,sinkhorn-normed,1.0,1000000
3D-students-2df-24p,13824,13824,2.020662079544365,11,1.7960299901046035e-17,seconds,0.2100811004638672,0.056075421161949635,megabytes,2132.0,2132.0,55.0,55.0,0.034676736,0.034676736,0.0890625,0.0890625,success,sinkhorn-normed,1.0,1000000
3D-students-2df-24p,13824,13824,1.7803774362264384,11,1.767078648538582e-17,seconds,0.21900486946105957,0.05583007354289293,megabytes,2130.0,2130.0,28.0,28.0,0.03465216,0.03465216,0.16640625,0.16640625,success,sinkhorn-normed,1.0,1000000
3D-students-2df-24p,13824,13824,1.651337132393381,11,2.0102961033522232e-17,seconds,0.2237541675567627,0.06135253142565489,megabytes,2132.0,2132.0,55.0,55.0,0.034557952,0.034557952,0.16484375,0.16484375,success,sinkhorn-normed,1.0,1000000
3D-students-2df-24p,13824,13824,1.9099846355085015,11,1.8794311691194398e-17,seconds,0.2589709758758545,0.11323671974241734,megabytes,2130.0,2130.0,43.0,43.0,0.034545664000000004,0.034545664000000004,0.1015625,0.1015625,success,sinkhorn-normed,1.0,1000000
3D-students-2df-24p,13824,13824,1.8064284762520573,11,1.9075440537376928e-17,seconds,0.24842286109924316,0.11487752199172974,megabytes,2132.0,2132.0,66.0,66.0,0.034562048000000005,0.034562048000000005,0.14140625,0.14140625,success,sinkhorn-normed,1.0,1000000
3D-students-2df-24p,13824,13824,1.9536586843376096,11,1.73940380207463e-17,seconds,0.2459404468536377,0.11303910426795483,megabytes,2130.0,2130.0,55.0,55.0,0.034484224,0.034484224,0.1078125,0.1078125,success,sinkhorn-normed,1.0,1000000
3D-students-2df-24p,13824,13824,1.7470287360072319,11,1.8671487346006962e-17,seconds,0.23448395729064941,0.10340820625424385,megabytes,2132.0,2132.0,42.0,42.0,0.034562048000000005,0.034562048000000005,0.15625,0.15625,success,sinkhorn-normed,1.0,1000000
3D-students-2df-24p,13824,13824,1.8765396377981673,11,1.7190317700026526e-17,seconds,0.25733113288879395,0.11591267306357622,megabytes,2130.0,2130.0,48.0,48.0,0.034480128,0.034480128,0.0703125,0.0703125,success,sinkhorn-normed,1.0,1000000
3D-students-2df-24p,13824,13824,1.7977724870562395,11,1.8095359907013888e-17,seconds,0.26041150093078613,0.11911261454224586,megabytes,2132.0,2132.0,55.0,55.0,0.034435072000000004,0.034435072000000004,0.1359375,0.1359375,success,sinkhorn-normed,1.0,1000000
3D-students-2df-24p,13824,13824,1.821626818664753,11,1.8450577878911085e-17,seconds,0.2602119445800781,0.11820848565548658,megabytes,2130.0,2130.0,33.0,33.0,0.034471936,0.034471936,0.09921875,0.09921875,success,sinkhorn-normed,1.0,1000000
