dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,exception
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.4951469344699274,11,8.420733331273636e-17,seconds,0.431654691696167,0.33057982102036476,megabytes,25288.0,25288.0,100.0,100.0,0.021897216,0.021897216,0.484375,0.484375,success,sinkhorn-normed,1.0,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,1.0591622164590926,11,6.439226265453352e-17,seconds,0.3271057605743408,0.34543212316930294,megabytes,25286.0,25286.0,100.0,100.0,0.021737472,0.021737472,0.784375,0.784375,success,sinkhorn-normed,1.0,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,1.1163320718683791,11,2.034836726607127e-16,seconds,0.7807679176330566,0.34023554529994726,megabytes,25288.0,25288.0,100.0,100.0,0.03627008,0.03627008,0.65625,0.381640625,success,sinkhorn-normed,1.0,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,1.3507005400644085,11,6.349363081522154e-17,seconds,0.4633173942565918,0.3547395598143339,megabytes,25252.0,25252.0,100.0,100.0,0.021848064,0.021848064,0.45859375,0.45859375,success,sinkhorn-normed,1.0,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,1.1150598864568004,11,8.913490746726387e-17,seconds,0.5796592235565186,0.3897805651649833,megabytes,25288.0,25288.0,100.0,100.0,0.119652352,0.119652352,0.59765625,0.298828125,success,sinkhorn-normed,1.0,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.6889436982596766,11,1.1351015283318062e-16,seconds,0.5577259063720703,0.35124262422323227,megabytes,33444.0,33444.0,100.0,100.0,0.021696512,0.021696512,0.3875,0.3875,success,sinkhorn-normed,1.0,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.997384743125971,11,5.222246173307774e-17,seconds,0.4733150005340576,0.3652753299102187,megabytes,25288.0,25288.0,100.0,100.0,0.021757952,0.021757952,0.43984375,0.43984375,success,sinkhorn-normed,1.0,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,1.3099625365018301,11,8.953381892427769e-17,seconds,0.4043769836425781,0.40165235195308924,megabytes,25286.0,25286.0,100.0,100.0,0.02164736,0.02164736,0.6421875,0.6421875,success,sinkhorn-normed,1.0,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.5572843939093599,11,3.9897684100765784e-17,seconds,0.477708101272583,0.37311740685254335,megabytes,25254.0,25254.0,100.0,100.0,0.02174976,0.02174976,0.4921875,0.4921875,success,sinkhorn-normed,1.0,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.6573321264308452,11,4.4520757229124646e-17,seconds,0.5697071552276611,0.36006995011121035,megabytes,33444.0,33444.0,100.0,100.0,0.021897216,0.021897216,0.3578125,0.3578125,success,sinkhorn-normed,1.0,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.809621403265791,11,1.8040665370355406e-16,seconds,0.37116312980651855,0.2889752984046936,megabytes,25288.0,25288.0,100.0,100.0,0.021704704000000002,0.021704704000000002,0.603125,0.603125,success,sinkhorn-normed,1.0,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,1.2540962995490255,11,1.2198301648327752e-16,seconds,0.43126845359802246,0.2834785021841526,megabytes,8868.0,8868.0,100.0,100.0,0.025915392000000002,0.025915392000000002,0.48125,0.48125,success,sinkhorn-normed,1.0,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.863362856210063,11,5.281793208311451e-17,seconds,0.410752534866333,0.2865426270291209,megabytes,33446.0,33446.0,100.0,100.0,0.025960448,0.025960448,0.49921875,0.49921875,success,sinkhorn-normed,1.0,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.7123167680545566,11,6.300664412916106e-17,seconds,0.0,0.03620983101427555,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.43131622622888344,11,9.081030083914324e-17,seconds,0.0,0.09198545571416616,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000,
