dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name
3D-gaussian-1c-16p,4096,4096,0.14754032345033435,,2.862293735361732e-17,seconds,3.9695026874542236,3.786537991836667,megabytes,670.0,670.0,1.0,0.05555555555555555,0.8175534080000001,0.8175534080000001,0.821875,0.7293836805555555,success,lp
3D-gaussian-1c-16p,4096,4096,0.21856385930243752,,1.780802068307441e-17,seconds,2.467688798904419,2.3523225598037243,megabytes,670.0,670.0,1.0,0.09090909090909091,0.8502845440000001,0.8502845440000001,0.815625,0.7463068181818181,success,lp
3D-gaussian-1c-16p,4096,4096,0.08955444046190716,,7.37257477290143e-17,seconds,4.586268901824951,4.544445782899857,megabytes,670.0,670.0,2.0,0.15,0.8292229120000001,0.8292229120000001,0.81796875,0.7739062499999998,success,lp
3D-gaussian-1c-16p,4096,4096,0.06473595553122155,,1.3579632210380943e-16,seconds,2.751810312271118,2.6790364161133766,megabytes,670.0,670.0,1.0,0.07692307692307693,0.843968512,0.843968512,0.83984375,0.7600360576923075,success,lp
3D-gaussian-1c-16p,4096,4096,0.01983054688451889,,9.882502802205373e-17,seconds,3.2575981616973877,3.2662973813712597,megabytes,670.0,670.0,1.0,0.06666666666666667,0.8185896960000001,0.8185896960000001,0.80546875,0.7674479166666667,success,lp
3D-gaussian-1c-16p,4096,4096,0.01901438328210306,,5.285485590866834e-18,seconds,3.708928346633911,3.6312185041606426,megabytes,670.0,670.0,2.0,0.13333333333333333,0.8396021760000001,0.8396021760000001,0.8,0.7605729166666667,success,lp
3D-gaussian-1c-16p,4096,4096,0.05906968504698021,,1.7401444868392346e-17,seconds,4.21338677406311,4.0160745326429605,megabytes,670.0,670.0,2.0,0.16666666666666666,0.8039096320000001,0.8039096320000001,0.85078125,0.7448350694444444,success,lp
3D-gaussian-1c-16p,4096,4096,0.1300011686612492,,1.745565497701662e-17,seconds,2.983030080795288,2.9338611848652363,megabytes,670.0,670.0,1.0,0.09090909090909091,0.831164416,0.831164416,0.80859375,0.7594460227272727,success,lp
3D-gaussian-1c-16p,4096,4096,0.07631244728786339,,1.0026159590059702e-16,seconds,4.431907892227173,4.37260527163744,megabytes,670.0,670.0,1.0,0.05,0.83320832,0.83320832,0.81484375,0.7704687499999998,success,lp
3D-gaussian-1c-16p,4096,4096,0.10520695612217033,,4.1362312880321994e-17,seconds,2.7449653148651123,2.619228718802333,megabytes,670.0,670.0,2.0,0.15384615384615385,0.8542126080000001,0.8542126080000001,0.83046875,0.7519230769230769,success,lp
3D-gaussian-1c-16p,4096,4096,0.1028092601291113,,4.933119884809045e-18,seconds,4.375293254852295,4.216154089197516,megabytes,670.0,670.0,2.0,0.15,0.812269568,0.812269568,0.83671875,0.7430859375,success,lp
