dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name
3D-students-2df-16p,4096,4096,0.23732133004096198,,1.5398381354725377e-16,seconds,5.1670026779174805,4.978722060099244,megabytes,670.0,670.0,1.0,0.045454545454545456,0.8174469120000001,0.8174469120000001,0.82265625,0.7409801136363637,success,lp
3D-students-2df-16p,4096,4096,0.29547557804110924,,1.3509159069169385e-16,seconds,2.734464168548584,2.7118526846170425,megabytes,670.0,670.0,1.0,0.09090909090909091,0.8227840000000001,0.8227840000000001,0.80546875,0.770525568181818,success,lp
3D-students-2df-16p,4096,4096,0.19277207201933244,,8.922983879555701e-17,seconds,2.6387429237365723,2.5068702679127455,megabytes,670.0,670.0,2.0,0.23076923076923078,0.799801344,0.799801344,0.7921875,0.7259615384615385,success,lp
3D-students-2df-16p,4096,4096,0.33725021177506204,,7.643625316022806e-18,seconds,2.786125659942627,2.7418125979602337,megabytes,670.0,670.0,1.0,0.07692307692307693,0.8333189120000001,0.8333189120000001,0.825,0.7674879807692307,success,lp
3D-students-2df-16p,4096,4096,0.050824466689261105,,2.496375502147874e-17,seconds,3.6756253242492676,3.5950662810355425,megabytes,670.0,670.0,2.0,0.13333333333333333,0.839626752,0.839626752,0.81015625,0.7661979166666666,success,lp
3D-students-2df-16p,4096,4096,0.05033760555712587,,5.5402731014009277e-17,seconds,5.499113082885742,5.251424280926585,megabytes,670.0,670.0,1.0,0.043478260869565216,0.8082432,0.8082432,0.81875,0.7393682065217392,success,lp
3D-students-2df-16p,4096,4096,0.2335201756483625,,1.679158114636925e-16,seconds,4.035961627960205,3.8497736677527428,megabytes,670.0,670.0,2.0,0.15,0.810287104,0.810287104,0.80546875,0.740390625,success,lp
3D-students-2df-16p,4096,4096,0.28646640105031695,,1.440633636690114e-16,seconds,2.782665729522705,2.7071717269718647,megabytes,670.0,670.0,1.0,0.08333333333333333,0.837455872,0.837455872,0.79921875,0.7513671875000001,success,lp
3D-students-2df-16p,4096,4096,0.26619644075650134,,1.8030282128433939e-16,seconds,2.732896089553833,2.620790831744671,megabytes,670.0,670.0,1.0,0.07692307692307693,0.854167552,0.854167552,0.80390625,0.7490384615384615,success,lp
3D-students-2df-16p,4096,4096,0.15117013872355387,,8.00683304380545e-17,seconds,3.7035579681396484,3.5404723025858402,megabytes,670.0,670.0,1.0,0.05555555555555555,0.8060231680000001,0.8060231680000001,0.80625,0.7415798611111113,success,lp
3D-students-2df-16p,4096,4096,0.31068914276191784,,6.353424730765056e-17,seconds,2.7094919681549072,2.703566148877144,megabytes,670.0,670.0,1.0,0.08333333333333333,0.818499584,0.818499584,0.80078125,0.7747395833333331,success,lp
3D-students-2df-16p,4096,4096,0.10299690430621769,,6.635317295611287e-17,seconds,4.385919809341431,4.212815344333649,megabytes,670.0,670.0,1.0,0.05555555555555555,0.801845248,0.801845248,0.82421875,0.7367187500000001,success,lp
3D-students-2df-16p,4096,4096,0.08530943779785359,,3.3962633053108426e-17,seconds,2.899306535720825,2.761776080355048,megabytes,670.0,670.0,1.0,0.07142857142857142,0.8499527680000001,0.8499527680000001,0.79453125,0.742578125,success,lp
3D-students-2df-16p,4096,4096,0.3086277052516016,,7.237049501340742e-17,seconds,4.008585453033447,3.9989554546773434,megabytes,670.0,670.0,1.0,0.05263157894736842,0.8227061760000001,0.8227061760000001,0.79765625,0.7791529605263157,success,lp
3D-students-2df-16p,4096,4096,0.8752555246328227,,2.211772431870429e-17,seconds,2.534878969192505,2.3529289085417986,megabytes,670.0,670.0,1.0,0.08333333333333333,0.7891968,0.7891968,0.8046875,0.7065755208333333,success,lp
3D-students-2df-16p,4096,4096,0.6084914770084972,,0.001930092114160284,seconds,2.2922143936157227,2.198299825191498,megabytes,670.0,670.0,1.0,0.1,0.841170944,0.841170944,0.81875,0.7439843749999999,success,lp
3D-students-2df-16p,4096,4096,0.4431095588621057,,3.664603343001005e-17,seconds,2.626232624053955,2.577576683834195,megabytes,670.0,670.0,1.0,0.07692307692307693,0.8373821440000001,0.8373821440000001,0.79765625,0.7596754807692305,success,lp
3D-students-2df-16p,4096,4096,0.4920218133182466,,8.760353553682876e-17,seconds,2.851040840148926,2.70495249889791,megabytes,670.0,670.0,1.0,0.08333333333333333,0.7954432,0.7954432,0.80859375,0.7305989583333333,success,lp
3D-students-2df-16p,4096,4096,0.20441175621533725,,6.418476861114186e-17,seconds,4.702430725097656,4.573343578726053,megabytes,670.0,670.0,1.0,0.045454545454545456,0.8563630080000001,0.8563630080000001,0.81484375,0.763174715909091,success,lp
3D-students-2df-16p,4096,4096,0.1831471134031089,,2.7321894746634712e-17,seconds,4.170110464096069,4.143457284197211,megabytes,670.0,670.0,2.0,0.16666666666666666,0.8249057280000001,0.8249057280000001,0.809375,0.7776475694444445,success,lp
