dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,cost_normed,cost_diff
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.6193521664054491,11,4.289096982124757e-17,seconds,1.1961970329284668,1.1556638907641172,megabytes,6504.0,6504.0,24.0,5.8,0.0662528,0.102772736,0.771875,0.43171875000000004,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.7536617769014627,11,9.539950482425415e-17,seconds,0.420062780380249,0.321875324472785,megabytes,5056.0,5056.0,0.0,0.0,0.034107392,0.034107392,0.11796875,0.11796875,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.7481811400198163,11,1.2539692607272613e-16,seconds,0.20891380310058594,0.059741633012890816,megabytes,2130.0,2130.0,0.0,0.0,0.035807232,0.035807232,0.13125,0.13125,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.6475398939604615,11,6.878658566800002e-17,seconds,0.2107243537902832,0.11606742814183235,megabytes,5056.0,5056.0,33.0,33.0,0.034070528,0.034070528,0.2515625,0.2515625,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.34733289155630465,11,2.8067973986404205e-16,seconds,0.3808596134185791,0.28289689123630524,megabytes,5054.0,5054.0,8.0,8.0,0.034029568,0.034029568,0.13359375,0.13359375,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.553435403301019,11,8.673015445350877e-17,seconds,0.2102823257446289,0.057160912081599236,megabytes,2132.0,2132.0,55.0,55.0,0.035745792000000005,0.035745792000000005,0.13359375,0.13359375,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.822447589945569,11,1.0333058507094945e-16,seconds,0.20638132095336914,0.056203851476311684,megabytes,2130.0,2130.0,55.0,55.0,0.035733504,0.035733504,0.0875,0.0875,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,1.091621111814653,11,1.0737103058121179e-16,seconds,0.2819075584411621,0.06382377818226814,megabytes,2132.0,2132.0,30.0,30.0,0.035749888,0.035749888,0.153125,0.153125,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.4679099230689273,11,1.0430137594231375e-16,seconds,0.5285787582397461,0.05607371963560581,megabytes,2130.0,2130.0,24.0,24.0,0.03639296,0.03639296,0.0,0.0,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.9689844391433498,11,1.5670071368639847e-16,seconds,0.0,0.05532040446996689,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.5512173034203898,11,6.29196415263435e-17,seconds,0.25574350357055664,0.11875583231449127,megabytes,2130.0,2130.0,28.0,28.0,0.034025472,0.034025472,0.20078125,0.20078125,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.7525011425207913,11,1.4176279052783524e-16,seconds,0.2160186767578125,0.11788339912891388,megabytes,5056.0,5056.0,0.0,0.0,0.033923072000000005,0.033923072000000005,0.253125,0.253125,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.37237271347935375,11,1.6292127700188666e-16,seconds,0.3822498321533203,0.2837647460401058,megabytes,5054.0,5054.0,0.0,0.0,0.034107392,0.034107392,0.153125,0.153125,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.5921282606732265,11,1.7689644920516182e-16,seconds,0.2100217342376709,0.05979516729712486,megabytes,2132.0,2132.0,61.0,61.0,0.035688448000000005,0.035688448000000005,0.128125,0.128125,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.627013305203213,11,1.134185946202836e-16,seconds,0.23338556289672852,0.055985793471336365,megabytes,2130.0,2130.0,46.0,46.0,0.03561472,0.03561472,0.1140625,0.1140625,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.6234700054663325,11,7.659628403071655e-17,seconds,0.2946903705596924,0.056549735367298126,megabytes,2132.0,2132.0,31.0,31.0,0.035569664,0.035569664,0.06171875,0.06171875,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.8074669657587557,11,9.609015183087945e-17,seconds,0.43107151985168457,0.3322593681514263,megabytes,5054.0,5054.0,0.0,0.0,0.033939456,0.033939456,0.13671875,0.13671875,success,sinkhorn-normed,1.0,1000000,,
