dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,cost_normed,cost_diff
3D-gaussian-2c-24p,13824,13824,1.490634325018923,11,1.5576145396873215e-16,seconds,0.2189178466796875,0.056757550686597824,megabytes,2132.0,2132.0,58.0,58.0,0.23294361600000002,0.23294361600000002,0.08515625,0.08515625,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,1.4570813348900058,11,1.142570976103392e-16,seconds,0.22861051559448242,0.056845031678676605,megabytes,2130.0,2130.0,55.0,55.0,0.232935424,0.232935424,0.08203125,0.08203125,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.3730046936395771,11,1.136632837807092e-16,seconds,0.25968170166015625,0.0567842535674572,megabytes,2132.0,2132.0,62.0,62.0,0.233545728,0.233545728,0.0,0.0,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,1.436736330510578,11,1.483423400958911e-16,seconds,0.2356092929840088,0.057798899710178375,megabytes,2130.0,2130.0,56.0,56.0,0.233304064,0.233304064,0.0,0.0,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.5724208992610627,11,1.3423233351878222e-16,seconds,0.0,0.05790981091558933,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.8330554020761447,11,1.0064057337593377e-16,seconds,0.0,0.05674721486866474,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.42216098666998547,11,1.2438498910966148e-16,seconds,0.0,0.056641485542058945,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.5898884322569113,11,1.1505746997505807e-16,seconds,0.23017168045043945,0.05844086781144142,megabytes,2130.0,2130.0,55.0,55.0,0.23262822400000002,0.23262822400000002,0.15703125,0.15703125,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.8838576773679021,11,1.4805883870246538e-16,seconds,0.21112966537475586,0.05673584155738354,megabytes,2132.0,2132.0,53.0,53.0,0.232656896,0.232656896,0.08515625,0.08515625,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.7435130278542345,11,1.2088482826064816e-16,seconds,0.2084517478942871,0.0567733496427536,megabytes,2130.0,2130.0,44.0,44.0,0.23261593600000002,0.23261593600000002,0.17421875,0.17421875,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.7654262785467454,11,1.1290837900593322e-16,seconds,0.21148014068603516,0.05685755796730518,megabytes,2132.0,2132.0,49.0,49.0,0.232656896,0.232656896,0.12734375,0.12734375,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.8841017481014678,11,1.2442635545432427e-16,seconds,0.2066948413848877,0.05667063966393471,megabytes,2130.0,2130.0,59.0,59.0,0.232660992,0.232660992,0.17109375,0.17109375,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,1.0415895729658342,11,1.2977020573364577e-16,seconds,0.20995497703552246,0.056758565828204155,megabytes,2132.0,2132.0,67.0,67.0,0.232669184,0.232669184,0.1671875,0.1671875,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.517230726026473,11,1.2077106471887215e-16,seconds,0.2234337329864502,0.05661330744624138,megabytes,2130.0,2130.0,68.0,68.0,0.23262822400000002,0.23262822400000002,0.08125,0.08125,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.9824814063832255,11,1.315865848827872e-16,seconds,0.22334718704223633,0.056972697377204895,megabytes,2132.0,2132.0,55.0,55.0,0.23260364800000002,0.23260364800000002,0.0421875,0.0421875,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.6872654177127103,11,1.3645870875395842e-16,seconds,0.2099010944366455,0.05655806511640549,megabytes,2130.0,2130.0,55.0,55.0,0.23257088,0.23257088,0.1296875,0.1296875,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.9761213608674975,11,1.5427299221164072e-16,seconds,0.2226848602294922,0.05831222049891949,megabytes,2132.0,2132.0,55.0,55.0,0.232624128,0.232624128,0.08203125,0.08203125,success,sinkhorn-normed,1.0,1000000,,
