dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name
3D-gaussian-2c-16p,4096,4096,0.18732994297661987,,6.239583502654078e-17,seconds,2.6941754817962646,2.6795242931693792,megabytes,670.0,670.0,1.0,0.08333333333333333,0.8243650560000001,0.8243650560000001,0.8078125,0.7813802083333335,success,lp
3D-gaussian-2c-16p,4096,4096,0.06201679820766825,,6.933472893044801e-17,seconds,3.3440093994140625,3.246068514883518,megabytes,670.0,670.0,1.0,0.0625,0.85284864,0.85284864,0.803125,0.7542480468749999,success,lp
3D-gaussian-2c-16p,4096,4096,0.08271711524397672,,2.0708261494473135e-17,seconds,2.8914620876312256,2.875342272222042,megabytes,670.0,670.0,1.0,0.07692307692307693,0.8213258240000001,0.8213258240000001,0.828125,0.7737980769230769,success,lp
3D-gaussian-2c-16p,4096,4096,0.08971375534149992,,2.0404684886177193e-16,seconds,3.7062182426452637,3.5947793163359165,megabytes,670.0,670.0,2.0,0.17647058823529413,0.8506572800000001,0.8506572800000001,0.79921875,0.7477481617647059,success,lp
3D-gaussian-2c-16p,4096,4096,0.18057819685818455,,3.485709984540897e-17,seconds,2.875511407852173,2.727638689801097,megabytes,670.0,670.0,1.0,0.08333333333333333,0.7919001600000001,0.7919001600000001,0.8125,0.7360677083333335,success,lp
3D-gaussian-2c-16p,4096,4096,0.04066781578569556,,3.9193908535350985e-17,seconds,5.352665901184082,5.309799142181873,megabytes,670.0,670.0,1.0,0.043478260869565216,0.8360058880000001,0.8360058880000001,0.80390625,0.768919836956522,success,lp
3D-gaussian-2c-16p,4096,4096,0.21417097883769504,,1.3484764520288461e-16,seconds,3.9040920734405518,3.7699026316404343,megabytes,670.0,670.0,1.0,0.06666666666666667,0.7909048320000001,0.7909048320000001,0.825,0.7431770833333334,success,lp
3D-gaussian-2c-16p,4096,4096,0.08709795862282657,,5.97395397039513e-17,seconds,4.299744606018066,4.161239044740796,megabytes,670.0,670.0,1.0,0.05,0.799383552,0.799383552,0.81328125,0.7512890624999999,success,lp
3D-gaussian-2c-16p,4096,4096,0.19440365066707055,,4.336808689942018e-18,seconds,3.5649242401123047,3.562842983752489,megabytes,670.0,670.0,1.0,0.0625,0.811937792,0.811937792,0.79453125,0.776416015625,success,lp
3D-gaussian-2c-16p,4096,4096,0.1429836132878373,,1.3986208025063007e-17,seconds,3.362255811691284,3.3544966354966164,megabytes,670.0,670.0,1.0,0.06666666666666667,0.816103424,0.816103424,0.809375,0.7763541666666668,success,lp
3D-gaussian-2c-16p,4096,4096,0.06979787544458213,,1.8810907692623502e-17,seconds,2.9129478931427,2.890979778021574,megabytes,670.0,670.0,1.0,0.07142857142857142,0.818184192,0.818184192,0.803125,0.772935267857143,success,lp
3D-gaussian-2c-16p,4096,4096,0.37989456522572673,,8.348356728138384e-17,seconds,2.5964126586914062,2.4840455688536167,megabytes,670.0,670.0,1.0,0.07692307692307693,0.849702912,0.849702912,0.80234375,0.7422475961538463,success,lp
3D-gaussian-2c-16p,4096,4096,0.02605760017141072,,3.241764495731658e-17,seconds,6.153136730194092,5.973463091999292,megabytes,670.0,670.0,1.0,0.06896551724137931,0.793079808,0.793079808,0.8078125,0.7547413793103448,success,lp
3D-gaussian-2c-16p,4096,4096,0.04775376206925599,,5.610746242612485e-17,seconds,3.187573194503784,3.166785977780819,megabytes,670.0,670.0,1.0,0.08333333333333333,0.81819648,0.81819648,0.80078125,0.7723307291666665,success,lp
3D-gaussian-2c-16p,4096,4096,0.06160119026500011,,5.5185890579512176e-17,seconds,3.5726277828216553,3.473871299996972,megabytes,670.0,670.0,1.0,0.058823529411764705,0.8454471680000001,0.8454471680000001,0.80703125,0.7516544117647059,success,lp
3D-gaussian-2c-16p,4096,4096,0.11641914834979307,,8.185726402265558e-17,seconds,2.658085823059082,2.6288259606808424,megabytes,670.0,670.0,1.0,0.07692307692307693,0.826597376,0.826597376,0.80546875,0.7677283653846152,success,lp
3D-gaussian-2c-16p,4096,4096,0.18401797921731672,,4.683753385137379e-17,seconds,2.4375665187835693,2.434492999687791,megabytes,670.0,670.0,1.0,0.08333333333333333,0.8161198080000001,0.8161198080000001,0.8078125,0.7744140625000001,success,lp
3D-gaussian-2c-16p,4096,4096,0.5474823367198924,,2.756584023544395e-17,seconds,2.423396348953247,2.4198469053953886,megabytes,670.0,670.0,2.0,0.25,0.818184192,0.818184192,0.80234375,0.7845703125000001,success,lp
3D-gaussian-2c-16p,4096,4096,0.13726152713394454,,3.52772281872471e-17,seconds,2.7171521186828613,2.6181394401937723,megabytes,670.0,670.0,1.0,0.07692307692307693,0.8392212480000001,0.8392212480000001,0.80859375,0.7480769230769231,success,lp
3D-gaussian-2c-16p,4096,4096,0.12910670239870858,,4.466912950640278e-17,seconds,2.7419159412384033,2.714607572183013,megabytes,670.0,670.0,1.0,0.07692307692307693,0.824549376,0.824549376,0.81171875,0.7696514423076923,success,lp
3D-gaussian-2c-16p,4096,4096,0.14418035361549272,,3.5128150388530344e-17,seconds,2.746829032897949,2.593477353453636,megabytes,670.0,670.0,1.0,0.08333333333333333,0.782532608,0.782532608,0.80859375,0.7299479166666668,success,lp
3D-gaussian-2c-16p,4096,4096,0.08453708478357685,,1.5178830414797062e-18,seconds,3.61641263961792,3.5576017256826162,megabytes,670.0,670.0,1.0,0.0625,0.8287272960000001,0.8287272960000001,0.8015625,0.765771484375,success,lp
3D-gaussian-2c-16p,4096,4096,0.12418025276956325,,1.0636023312082798e-16,seconds,4.512078285217285,4.388467395678163,megabytes,670.0,670.0,2.0,0.14285714285714285,0.8518287360000001,0.8518287360000001,0.8171875,0.7521949404761904,success,lp
3D-gaussian-2c-16p,4096,4096,0.12134610811817181,,2.347297703431117e-17,seconds,3.504565954208374,3.4631230514496565,megabytes,670.0,670.0,1.0,0.058823529411764705,0.828719104,0.828719104,0.79375,0.7687959558823528,success,lp
3D-gaussian-2c-16p,4096,4096,0.0155823692194765,,1.5406512871019018e-16,seconds,3.6905367374420166,3.618704829365015,megabytes,670.0,670.0,1.0,0.058823529411764705,0.8307957760000001,0.8307957760000001,0.83359375,0.768887867647059,success,lp
3D-gaussian-2c-16p,4096,4096,0.2007156541455756,,2.8324781756183803e-17,seconds,3.709386110305786,3.6297499500215054,megabytes,670.0,670.0,1.0,0.058823529411764705,0.832933888,0.832933888,0.80703125,0.7622242647058823,success,lp
3D-gaussian-2c-16p,4096,4096,0.10474114564376158,,4.092863201132779e-18,seconds,2.9378035068511963,2.937939742580056,megabytes,670.0,670.0,1.0,0.08333333333333333,0.8119255040000001,0.8119255040000001,0.81171875,0.7771484375000002,success,lp
