dataset,mu_size,nu_size,cost,iterations,error,marginal_error,marginal_error_mu_to_nu,marginal_error_nu_to_mu,rho_mu_push,tv_mu_to_nu,ma_residual_L1,ma_residual_L1_rel,ma_residual_L2,detJ_min,detJ_max,detJ_neg_frac,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,maxiter,tol
2D-gen-hyperb-mixture-2c-32p,1024,1024,0.3253974287962431,1,7.03951160776172e-13,0.15513115358717322,0.010008461521753102,0.010171794680608194,"[[1.14275406e-06 1.87234356e-06 3.05894981e-06 ... 4.03868419e-06
  2.86157545e-06 2.07428092e-06]
 [1.80148136e-06 2.95165471e-06 4.82200677e-06 ... 6.72963498e-06
  4.81420109e-06 3.52204447e-06]
 [2.80617349e-06 4.59853569e-06 7.51379177e-06 ... 1.11500071e-05
  8.05744881e-06 5.95124172e-06]
 ...
 [8.20616796e-08 1.47370483e-07 2.63965722e-07 ... 1.73518571e-04
  1.45010878e-04 1.20670364e-04]
 [6.67376447e-08 1.19966954e-07 2.15071871e-07 ... 1.42723206e-04
  1.19275496e-04 9.92563138e-05]
 [5.43421767e-08 9.77544925e-08 1.75364266e-07 ... 1.17093504e-04
  9.78563848e-05 8.14327930e-05]]",0.0028170877531079907,0.04838271031141806,11.62394615231821,0.02362796364910143,0.9927422441409561,1.0585949485103239,0.0,seconds,0.3475615978240967,0.2810223810374737,megabytes,632.0,632.0,1.0,1.0,0.17308467200000002,0.17308467200000002,0.4546875,0.4546875,success,back-and-forth,100000,1e-10
2D-gen-hyperb-mixture-2c-32p,1024,1024,0.1396744373816622,1,2.5151363595538114e-11,0.1766746314538336,0.011398363319602159,0.011606380093127356,"[[5.33429994e-15 1.47541892e-14 4.08617826e-14 ... 1.94724493e-09
  1.33735348e-09 9.19935228e-10]
 [1.48471220e-14 4.10664457e-14 1.13735751e-13 ... 5.42118484e-09
  3.72342847e-09 2.56137304e-09]
 [4.13989628e-14 1.14509214e-13 3.17143792e-13 ... 1.51313174e-08
  1.03942416e-08 7.15106177e-09]
 ...
 [4.52350843e-12 1.25177731e-11 3.47113172e-11 ... 1.64690406e-06
  1.13064629e-06 7.77387901e-07]
 [3.12362813e-12 8.64401692e-12 2.39703089e-11 ... 1.13705702e-06
  7.80562238e-07 5.36603976e-07]
 [2.15982091e-12 5.97692619e-12 1.65747132e-11 ... 7.86214834e-07
  5.39661665e-07 3.70984273e-07]]",0.003684880287753298,0.004160574636274369,0.999578056364919,0.010239063575134206,0.9476973988527088,1.0191391040446056,0.0,seconds,0.2601039409637451,0.26898116432130337,megabytes,632.0,632.0,0.0,0.0,0.17363763200000001,0.17363763200000001,0.69375,0.69375,success,back-and-forth,100000,1e-10
2D-gen-hyperb-mixture-2c-32p,1024,1024,0.15407463097413115,1,1.596061937411095e-11,0.26176413077870375,0.016888008437335712,0.017246331810568023,"[[2.86401270e-10 4.62615480e-10 7.52000353e-10 ... 3.53266944e-12
  8.26107613e-13 1.94514211e-13]
 [4.57554297e-10 7.39074724e-10 1.20142570e-09 ... 5.64548082e-12
  1.32018523e-12 3.10849166e-13]
 [7.34528115e-10 1.18645424e-09 1.92873285e-09 ... 9.06542286e-12
  2.11993355e-12 4.99157092e-13]
 ...
 [2.88696530e-10 4.66595505e-10 7.59157321e-10 ... 3.57820803e-12
  8.37528068e-13 1.97384648e-13]
 [6.68249510e-11 1.08050681e-10 1.76004176e-10 ... 8.27174361e-13
  1.93603914e-13 4.56276057e-14]
 [1.55151244e-11 2.51010181e-11 4.09386285e-11 ... 1.91855897e-13
  4.49042667e-14 1.05830971e-14]]",0.003818082049488104,0.01504004572054306,3.6133709843604764,0.010778948340324827,0.9511327797096776,1.0824595312439191,0.0,seconds,0.25624966621398926,0.2382784318178892,megabytes,632.0,632.0,0.0,0.0,0.179847168,0.179847168,0.62890625,0.62890625,success,back-and-forth,100000,1e-10
2D-gen-hyperb-mixture-2c-32p,1024,1024,0.2856499832894589,1,8.547751902298475e-13,0.08016821288932331,0.005172142767053112,0.005230223491072908,"[[1.03628817e-05 1.40885314e-05 1.91584542e-05 ... 1.12092582e-09
  7.93870070e-10 5.63830342e-10]
 [1.40739708e-05 1.91339521e-05 2.60189904e-05 ... 2.28174416e-09
  1.61599099e-09 1.14772228e-09]
 [1.91241852e-05 2.60005036e-05 3.53557218e-05 ... 4.65358166e-09
  3.29573860e-09 2.34069846e-09]
 ...
 [1.01174112e-09 2.05914542e-09 4.20020551e-09 ... 3.94537255e-05
  2.79384873e-05 1.98386622e-05]
 [7.16776583e-10 1.45881453e-09 2.97559352e-09 ... 2.79470415e-05
  1.97903459e-05 1.40527858e-05]
 [5.09270205e-10 1.03648417e-09 2.11411418e-09 ... 1.98492321e-05
  1.40560427e-05 9.98095785e-06]]",0.002288945485882564,0.018313905216205295,4.39991572819333,0.00915701978258692,0.9897848959806891,1.0161622582858936,0.0,seconds,0.4591653347015381,0.31644660979509354,megabytes,632.0,632.0,3.0,1.5,0.188669952,0.188669952,0.66953125,0.37734375000000003,success,back-and-forth,100000,1e-10
2D-gen-hyperb-mixture-2c-32p,1024,1024,0.3867844653809104,1,1.0908069703519222e-11,0.16940354088506304,0.010929260702262121,0.011028730958510983,"[[1.12050346e-22 5.35438651e-22 2.54324321e-21 ... 9.66777736e-21
  5.32442165e-21 2.94759529e-21]
 [5.40826809e-22 2.58503016e-21 1.22822353e-20 ... 4.82638631e-20
  2.64525285e-20 1.45807702e-20]
 [2.61188327e-21 1.24882874e-20 5.93591848e-20 ... 2.41972317e-19
  1.31927500e-19 7.23766745e-20]
 ...
 [4.01980652e-09 1.91609136e-08 9.07373387e-08 ... 4.08399198e-07
  2.20248689e-07 1.19609615e-07]
 [2.35304242e-09 1.12138467e-08 5.30923465e-08 ... 2.30903813e-07
  1.25091127e-07 6.82203490e-08]
 [1.36681639e-09 6.51225904e-09 3.08236606e-08 ... 1.29388071e-07
  7.04319772e-08 3.85819668e-08]]",0.003926677214141029,0.01930828438128858,4.63881532260459,0.010376864337866106,0.9739786235463121,1.041460430967484,0.0,seconds,0.2758769989013672,0.24792162515223026,megabytes,632.0,632.0,3.0,3.0,0.173289472,0.173289472,0.61796875,0.61796875,success,back-and-forth,100000,1e-10
2D-gen-hyperb-mixture-2c-32p,1024,1024,0.31717607951330173,1,2.6913242126267613e-11,0.18468986204611793,0.011915474970717274,0.012148941020735366,"[[6.82566079e-07 1.18454617e-06 2.08306875e-06 ... 5.94723780e-13
  2.11816114e-13 7.60766443e-14]
 [1.20661312e-06 2.09487122e-06 3.68537315e-06 ... 1.01594115e-12
  3.61837299e-13 1.29958527e-13]
 [2.16677743e-06 3.76253134e-06 6.61976938e-06 ... 1.77728379e-12
  6.32981516e-13 2.27339217e-13]
 ...
 [5.65010657e-14 9.36689672e-14 1.58375584e-13 ... 2.20214021e-19
  7.84006532e-20 2.81488993e-20]
 [2.03749419e-14 3.37782906e-14 5.71100232e-14 ... 7.93915263e-20
  2.82655806e-20 1.01485274e-20]
 [7.40097323e-15 1.22695534e-14 2.07438576e-14 ... 2.88288156e-20
  1.02640009e-20 3.68522723e-21]]",0.0033643068437514234,0.037550622571313884,9.021537072758175,0.01928281439349719,0.9535526620017497,1.035240673577425,0.0,seconds,0.2429652214050293,0.2633181940764189,megabytes,634.0,634.0,0.0,0.0,0.16399564800000002,0.16399564800000002,0.81875,0.81875,success,back-and-forth,100000,1e-10
2D-gen-hyperb-mixture-2c-32p,1024,1024,0.18860237797651824,1,1.7390186610745057e-12,0.11823538985280474,0.0076280896679228796,0.007693412002247194,"[[8.06195566e-14 3.19834880e-13 1.24558473e-12 ... 5.77667678e-09
  3.57963550e-09 2.21040260e-09]
 [3.27847838e-13 1.30061852e-12 5.06505943e-12 ... 2.35798268e-08
  1.46145375e-08 9.02483463e-09]
 [1.31710391e-12 5.22497173e-12 2.03468262e-11 ... 9.53439609e-08
  5.91082461e-08 3.65040134e-08]
 ...
 [2.06225695e-12 8.19268572e-12 3.19734251e-11 ... 3.92396403e-07
  2.42965525e-07 1.50106398e-07]
 [8.38864781e-13 3.33252416e-12 1.30055968e-11 ... 2.41570179e-07
  1.49582581e-07 9.24129912e-08]
 [3.39748476e-13 1.34970154e-12 5.26734159e-12 ... 1.48840816e-07
  9.21669737e-08 5.69414861e-08]]",0.0031053021290868205,0.05473850545970039,13.150925936693042,0.02697153118700681,0.986049698918068,1.023863602549017,0.0,seconds,0.5727059841156006,0.3694365993142128,megabytes,634.0,634.0,3.0,1.5,0.18931302400000002,0.18931302400000002,0.3671875,0.219140625,success,back-and-forth,100000,1e-10
2D-gen-hyperb-mixture-2c-32p,1024,1024,0.24950324382239664,1,2.407001361362179e-12,0.11171693954616689,0.00720754448684947,0.0073019677832728905,"[[9.05909336e-07 1.38192952e-06 2.09493273e-06 ... 2.30229568e-15
  1.09396779e-15 5.49161143e-16]
 [1.37844455e-06 2.10276779e-06 3.18760500e-06 ... 2.85350848e-14
  1.50622679e-14 8.02749141e-15]
 [2.10052141e-06 3.20432080e-06 4.85733071e-06 ... 4.30559525e-13
  2.29990552e-13 1.23331638e-13]
 ...
 [4.35701389e-08 6.64470326e-08 1.00746580e-07 ... 7.53136386e-11
  4.03735741e-11 2.16883824e-11]
 [1.18920823e-08 1.81364029e-08 2.74969081e-08 ... 4.06057351e-11
  2.17675374e-11 1.16933220e-11]
 [3.23710215e-09 4.93684394e-09 7.48451961e-09 ... 2.19389341e-11
  1.17608271e-11 6.31780747e-12]]",0.0027486394393179715,0.004692712774069727,1.1274242439702538,0.005878644250905947,0.9797917034789508,1.023312541755875,0.0,seconds,0.28536486625671387,0.2840558998286724,megabytes,634.0,634.0,3.0,3.0,0.175263744,0.175263744,0.7109375,0.7109375,success,back-and-forth,100000,1e-10
2D-gen-hyperb-mixture-2c-32p,1024,1024,0.32762732179433196,1,2.6870169568645646e-12,0.45398243687997564,0.029289189476127433,0.029446692351952353,"[[7.05922431e-04 7.61828267e-04 8.21751566e-04 ... 1.47272045e-07
  3.41262544e-08 7.78061474e-09]
 [7.13634522e-04 7.70144277e-04 8.30743762e-04 ... 1.49106847e-07
  3.46086013e-08 7.92267892e-09]
 [7.11272995e-04 7.67570219e-04 8.27985079e-04 ... 1.49027314e-07
  3.46853385e-08 7.99336276e-09]
 ...
 [8.81542864e-07 1.43233320e-06 2.32837026e-06 ... 6.29536072e-08
  3.32247521e-08 1.75469261e-08]
 [4.65079859e-07 7.55690736e-07 1.22848680e-06 ... 3.32058220e-08
  1.75248703e-08 9.25536028e-09]
 [2.45233147e-07 3.98471089e-07 6.47765803e-07 ... 1.75114981e-08
  9.24199773e-09 4.88095584e-09]]",0.0036927566981810435,0.03051707066552772,7.331726227393048,0.015023294054831628,0.9817074584828084,1.1785795768940124,0.0,seconds,0.28722476959228516,0.2574306931346655,megabytes,634.0,634.0,2.0,2.0,0.18272256,0.18272256,0.55390625,0.55390625,success,back-and-forth,100000,1e-10
2D-gen-hyperb-mixture-2c-32p,1024,1024,0.42404882810209116,18,9.921617629451802e-11,0.4441091595538467,0.028652203842183633,0.029331961189524962,"[[5.01572834e-19 1.32348520e-18 3.48979463e-18 ... 3.94101493e-10
  3.75472093e-10 3.53718730e-10]
 [1.31683571e-18 3.47473942e-18 9.16242929e-18 ... 1.03415039e-09
  9.85490779e-10 9.28422403e-10]
 [3.45582346e-18 9.11919523e-18 2.40472598e-17 ... 2.70961680e-09
  2.58215110e-09 2.43284544e-09]
 ...
 [2.02548876e-12 5.34773193e-12 1.41070473e-11 ... 1.60080495e-03
  1.52354733e-03 1.43853148e-03]
 [1.86114408e-12 4.91369915e-12 1.29617434e-11 ... 1.47109779e-03
  1.40012180e-03 1.32195913e-03]
 [1.70594215e-12 4.50396605e-12 1.18811630e-11 ... 1.34787756e-03
  1.28287330e-03 1.21124868e-03]]",0.003707084188968683,0.009069782066169551,2.1790151413972385,0.028588796635666453,0.8821518298247123,1.0274619031885506,0.0,seconds,0.5084080696105957,0.4923144169151783,megabytes,634.0,634.0,35.0,24.5,0.187633664,0.187633664,0.83046875,0.645703125,success,back-and-forth,100000,1e-10
