dataset,mu_size,nu_size,cost,monge_map,iterations,error,marginal_error,marginal_error_mu_to_nu,marginal_error_nu_to_mu,rho_mu_push,tv_mu_to_nu,ma_residual_L1,ma_residual_L1_rel,ma_residual_L2,detJ_min,detJ_max,detJ_neg_frac,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,maxiter,tol
2D-gaussian-2c-32p,1024,1024,0.6541825512769633,"[[[-2.59736898e-05 -6.66789410e-06]
  [-2.31143952e-05 -2.16473308e-05]
  [-1.87575936e-05 -3.96907943e-05]
  ...
  [-4.26331513e-07 -1.34756897e-04]
  [ 6.71573566e-07 -8.30827830e-05]
  [ 1.43729904e-06 -2.80117876e-05]]

 [[-8.11950452e-05 -3.80859950e-06]
  [-7.42813351e-05 -1.44312346e-05]
  [-6.31213236e-05 -3.03413092e-05]
  ...
  [ 8.04658596e-08 -1.32547528e-04]
  [ 3.03780770e-06 -8.12191524e-05]
  [ 5.02501190e-06 -2.72460621e-05]]

 [[-1.39384126e-04  2.45815973e-07]
  [-1.31484457e-04 -3.57360921e-06]
  [-1.17526923e-04 -1.50481160e-05]
  ...
  [ 3.12924085e-06 -1.28696255e-04]
  [ 7.39683847e-06 -7.81382370e-05]
  [ 1.01308619e-05 -2.60245834e-05]]

 ...

 [[-4.87232317e-05 -4.34686649e-06]
  [-4.90635598e-05 -1.29855521e-05]
  [-4.97606054e-05 -2.15658724e-05]
  ...
  [-4.13723308e-05  4.52352624e-05]
  [-4.28353231e-05  2.59297540e-05]
  [-4.36693778e-05  8.35146276e-06]]

 [[-2.92544429e-05 -4.48877311e-06]
  [-2.94718081e-05 -1.34190131e-05]
  [-2.99193603e-05 -2.23131179e-05]
  ...
  [-2.44731505e-05  4.38817004e-05]
  [-2.53536470e-05  2.50206308e-05]
  [-2.58389186e-05  8.02630663e-06]]

 [[-9.74682071e-06 -4.56423161e-06]
  [-9.82227921e-06 -1.36504694e-05]
  [-9.97827695e-06 -2.27154747e-05]
  ...
  [-8.09073466e-06  4.31804512e-05]
  [-8.38726410e-06  2.45639860e-05]
  [-8.54737953e-06  7.86619120e-06]]]",1,4.658677134859767e-14,0.0366551885394797,0.0023648508735148173,0.002370641905210713,"[[0.00037986 0.00038685 0.00039337 ... 0.00197925 0.00209484 0.0021174 ]
 [0.00038305 0.00039016 0.00039675 ... 0.00207261 0.00214453 0.00211762]
 [0.00038626 0.00039343 0.00040002 ... 0.00214664 0.00217105 0.00209447]
 ...
 [0.00034332 0.00035056 0.00035805 ... 0.00033726 0.00030844 0.00028896]
 [0.0003375  0.00034488 0.00035282 ... 0.00032166 0.00029811 0.00028166]
 [0.00033197 0.00033961 0.00034824 ... 0.00030892 0.00028946 0.0002753 ]]",0.0018883771461561019,0.0024374211291824524,0.5855904262860853,0.0015059711700987715,0.9979838284689275,1.0030174816032444,0.0,seconds,0.23868942260742188,0.24353311024606228,megabytes,632.0,632.0,3.0,3.0,0.17670553600000002,0.17670553600000002,0.67578125,0.67578125,success,back-and-forth,100000,1e-10
2D-gaussian-2c-32p,1024,1024,0.6417102796659344,"[[[ 2.99207554e-06  5.25636273e-07]
  [ 2.95205935e-06  1.86966312e-06]
  [ 2.87194912e-06  3.79009885e-06]
  ...
  [-4.26901667e-06  1.68455117e-05]
  [-4.30868517e-06  1.02368251e-05]
  [-4.32639087e-06  3.43665578e-06]]

 [[ 8.61482665e-06  4.85620078e-07]
  [ 8.49803923e-06  1.74953669e-06]
  [ 8.26452759e-06  3.59026863e-06]
  ...
  [-1.25191870e-05  1.67412460e-05]
  [-1.26373428e-05  1.01794509e-05]
  [-1.26909765e-05  3.41895009e-06]]

 [[ 1.35393376e-05  4.08848844e-07]
  [ 1.33522630e-05  1.51936405e-06]
  [ 1.29787239e-05  3.20791317e-06]
  ...
  [-2.01928425e-05  1.65365761e-05]
  [-2.03867769e-05  1.00650357e-05]
  [-2.04763342e-05  3.38302210e-06]]

 ...

 [[ 5.57443319e-06 -5.92297874e-06]
  [ 5.38104306e-06 -1.72466218e-05]
  [ 5.01851109e-06 -2.74883303e-05]
  ...
  [-1.86467717e-05  2.74369590e-07]
  [-1.87972161e-05  6.95725250e-07]
  [-1.88695247e-05  3.59070022e-07]]

 [[ 3.37142957e-06 -6.00373661e-06]
  [ 3.24650519e-06 -1.74775845e-05]
  [ 3.01598099e-06 -2.78495035e-05]
  ...
  [-1.14916021e-05  1.18608237e-07]
  [-1.15839385e-05  6.05295525e-07]
  [-1.16283118e-05  3.29712151e-07]]

 [[ 1.13146563e-06 -6.04790313e-06]
  [ 1.08729911e-06 -1.76020704e-05]
  [ 1.00697974e-06 -2.80411269e-05]
  ...
  [-3.90248236e-06  3.88781011e-08]
  [-3.93374692e-06  5.59015521e-07]
  [-3.94876237e-06  3.14696702e-07]]]",1,1.6334642537638565e-15,0.006218936986604838,0.00040122174107127954,0.000402001127115865,"[[0.00091578 0.00096864 0.00101848 ... 0.00042392 0.00037891 0.00033688]
 [0.00090997 0.00096378 0.00101471 ... 0.00043961 0.00039365 0.00035064]
 [0.00090375 0.00095845 0.0010104  ... 0.00045545 0.0004086  0.00036464]
 ...
 [0.00056842 0.00061811 0.00066838 ... 0.00076987 0.00072628 0.00068247]
 [0.0005541  0.00060288 0.00065228 ... 0.00077181 0.00072939 0.00068664]
 [0.00053989 0.00058774 0.00063626 ... 0.00077318 0.00073197 0.00069032]]",0.0003391534916121256,0.0008990095578905942,0.21598704628321563,0.0005833933362951778,0.9996533873209764,1.000470461028907,0.0,seconds,0.2651503086090088,0.2534089405089617,megabytes,632.0,632.0,0.0,0.0,0.1784832,0.1784832,0.6484375,0.6484375,success,back-and-forth,100000,1e-10
2D-gaussian-2c-32p,1024,1024,0.5836415334472533,"[[[ 1.11692871e-05 -3.47905742e-06]
  [ 1.09655876e-05 -9.41898899e-06]
  [ 1.06349225e-05 -1.32853742e-05]
  ...
  [ 4.22797614e-06  3.24810540e-05]
  [ 4.31624101e-06  2.01082983e-05]
  [ 4.37374319e-06  6.83667931e-06]]

 [[ 3.38674439e-05 -3.68275700e-06]
  [ 3.33412231e-05 -9.95335364e-06]
  [ 3.24658376e-05 -1.40296694e-05]
  ...
  [ 1.32291365e-05  3.26716535e-05]
  [ 1.34488271e-05  2.02540653e-05]
  [ 1.35914468e-05  6.89418149e-06]]

 [[ 5.71209559e-05 -4.00527816e-06]
  [ 5.64181889e-05 -1.08205952e-05]
  [ 5.52130328e-05 -1.52743832e-05]
  ...
  [ 2.33932408e-05  3.29530585e-05]
  [ 2.36612553e-05  2.04706086e-05]
  [ 2.38370246e-05  6.97929900e-06]]

 ...

 [[ 1.86768504e-05  2.76803406e-06]
  [ 1.86185691e-05  8.46906014e-06]
  [ 1.85433964e-05  1.44915046e-05]
  ...
  [ 5.07378213e-05  3.06982066e-05]
  [ 5.20235561e-05  1.87930774e-05]
  [ 5.27769539e-05  6.34831467e-06]]

 [[ 1.10718400e-05  2.73903320e-06]
  [ 1.10235442e-05  8.39940536e-06]
  [ 1.09542222e-05  1.44117609e-05]
  ...
  [ 2.89174052e-05  3.19449444e-05]
  [ 2.97683242e-05  1.96666375e-05]
  [ 3.02798614e-05  6.67376370e-06]]

 [[ 3.66687393e-06  2.71973835e-06]
  [ 3.64757907e-06  8.35144236e-06]
  [ 3.61891093e-06  1.43520004e-05]
  ...
  [ 9.24696026e-06  3.26242486e-05]
  [ 9.54976818e-06  2.01555336e-05]
  [ 9.73585644e-06  6.85985195e-06]]]",1,3.4962609629515976e-14,0.01801721966545691,0.0011624012687391544,0.001165303716693916,"[[0.00103839 0.00107354 0.00110451 ... 0.0002695  0.00023367 0.00020125]
 [0.0011246  0.0011657  0.00120232 ... 0.00030553 0.00026538 0.00022899]
 [0.00120322 0.00125082 0.0012937  ... 0.00034615 0.00030133 0.00026062]
 ...
 [0.00031326 0.00034433 0.00037564 ... 0.00024275 0.00021931 0.00019743]
 [0.00030331 0.00033322 0.0003633  ... 0.00022074 0.00019836 0.00017758]
 [0.00029407 0.00032292 0.00035189 ... 0.00020218 0.00018071 0.00016086]]",0.0010091876234681147,0.002431231942237612,0.5841034741225875,0.0013929272594892243,0.9989747585095589,1.0011466601708308,0.0,seconds,0.4619178771972656,0.32758161053061485,megabytes,632.0,632.0,3.0,1.5,0.19091865600000002,0.19091865600000002,0.63515625,0.33984375,success,back-and-forth,100000,1e-10
2D-gaussian-2c-32p,1024,1024,0.6204272419112731,"[[[-2.96086711e-06  6.08970625e-06]
  [-2.91906454e-06  1.81909729e-05]
  [-2.84526963e-06  3.00437584e-05]
  ...
  [-7.31270556e-06 -1.60392701e-05]
  [-7.51135107e-06 -1.12137287e-05]
  [-7.62383128e-06 -4.10681479e-06]]

 [[-8.75272678e-06  6.13150881e-06]
  [-8.64141308e-06  1.83065704e-05]
  [-8.44324328e-06  3.02163162e-05]
  ...
  [-2.17627257e-05 -1.65073788e-05]
  [-2.22972236e-05 -1.15248544e-05]
  [-2.25935654e-05 -4.21929500e-06]]

 [[-1.42738287e-05  6.20101995e-06]
  [-1.41175003e-05  1.85004564e-05]
  [-1.38372536e-05  3.05074867e-05]
  ...
  [-3.57794599e-05 -1.73086319e-05]
  [-3.65407111e-05 -1.20445684e-05]
  [-3.69519851e-05 -4.40315663e-06]]

 ...

 [[ 4.95445101e-06  3.56530524e-06]
  [ 4.62452598e-06  1.02497634e-05]
  [ 4.00438461e-06  1.59675821e-05]
  ...
  [-1.14398390e-05 -1.60070689e-05]
  [-1.10503609e-05 -9.78985743e-06]
  [-1.08387898e-05 -3.29497560e-06]]

 [[ 3.67020456e-06  3.42276584e-06]
  [ 3.44537125e-06  9.84172157e-06]
  [ 3.03027226e-06  1.53286954e-05]
  ...
  [-6.42283385e-06 -1.56211528e-05]
  [-6.17163605e-06 -9.53842582e-06]
  [-6.03501939e-06 -3.20648822e-06]]

 [[ 1.39320106e-06  3.34047193e-06]
  [ 1.31090715e-06  9.60983108e-06]
  [ 1.16131057e-06  1.49717787e-05]
  ...
  [-2.03534308e-06 -1.54120684e-05]
  [-1.94708951e-06 -9.40204298e-06]
  [-1.89896024e-06 -3.15835894e-06]]]",1,6.019531863861898e-15,0.010116238221979842,0.0006526605304503118,0.000654081570611322,"[[0.00032773 0.00034642 0.0003656  ... 0.00063672 0.00062972 0.0006219 ]
 [0.0003548  0.00037455 0.00039481 ... 0.00068436 0.00067723 0.00066923]
 [0.00038553 0.0004064  0.00042782 ... 0.00073528 0.00072791 0.00071964]
 ...
 [0.00069722 0.00071011 0.00072286 ... 0.00069024 0.00067183 0.00065279]
 [0.00064275 0.00065459 0.00066633 ... 0.00063944 0.00062235 0.00060464]
 [0.00058877 0.0005997  0.00061056 ... 0.0005922  0.00057641 0.00056003]]",0.000553691256963427,0.0028869800080095448,0.6935969469242944,0.001489664454284653,0.9994471333542914,1.0006638594211583,0.0,seconds,0.2823460102081299,0.2500833570957184,megabytes,634.0,634.0,3.0,3.0,0.17606656,0.17606656,0.62734375,0.62734375,success,back-and-forth,100000,1e-10
2D-gaussian-2c-32p,1024,1024,0.6457411810396909,"[[[-5.16100781e-07 -4.53606542e-06]
  [-4.15636954e-07 -1.34191677e-05]
  [-2.42957219e-07 -2.19618260e-05]
  ...
  [-1.82885560e-06 -2.43805511e-05]
  [-2.31525045e-06 -1.46099854e-05]
  [-2.61229953e-06 -4.84819420e-06]]

 [[-2.26023477e-06 -4.43560159e-06]
  [-1.97650610e-06 -1.31460241e-05]
  [-1.48108477e-06 -2.15629802e-05]
  ...
  [-6.30233697e-06 -2.54738504e-05]
  [-7.60644325e-06 -1.53934294e-05]
  [-8.38185169e-06 -5.14524328e-06]]

 [[-5.38954259e-06 -4.25233675e-06]
  [-4.95368854e-06 -1.26400177e-05]
  [-4.17946042e-06 -2.08108390e-05]
  ...
  [-1.23546573e-05 -2.73437245e-05]
  [-1.41953173e-05 -1.66895002e-05]
  [-1.52539018e-05 -5.62360264e-06]]

 ...

 [[-2.34708088e-05 -9.10976309e-06]
  [-2.47332784e-05 -2.78348679e-05]
  [-2.70169902e-05 -4.74670239e-05]
  ...
  [-4.25248431e-05 -1.03368184e-06]
  [-4.22072937e-05  1.17081117e-06]
  [-4.20919787e-05  8.10867114e-07]]

 [[-1.47134845e-05 -9.66494892e-06]
  [-1.56002778e-05 -2.93803791e-05]
  [-1.71614877e-05 -4.97840579e-05]
  ...
  [-2.55509676e-05 -7.17615769e-07]
  [-2.54129704e-05  1.30882242e-06]
  [-2.53821926e-05  8.42441871e-07]]

 [[-5.04584474e-06 -9.99655636e-06]
  [-5.37745218e-06 -3.02828711e-05]
  [-5.94833674e-06 -5.11013450e-05]
  ...
  [-8.50766461e-06 -6.02879030e-07]
  [-8.47610391e-06  1.33958615e-06]
  [-8.47690089e-06  8.41644893e-07]]]",1,2.8497264022754445e-14,0.016894418580276672,0.001089962489050107,0.001092574443993785,"[[0.00025961 0.00026609 0.00027322 ... 0.00141072 0.0013715  0.00131794]
 [0.00026493 0.00027173 0.00027927 ... 0.00141971 0.00137513 0.00131672]
 [0.00027012 0.00027726 0.00028525 ... 0.00142599 0.00137618 0.00131314]
 ...
 [0.00036805 0.00039962 0.0004374  ... 0.00081217 0.00073123 0.00065696]
 [0.00037108 0.0004041  0.00044352 ... 0.00077811 0.00070004 0.00062888]
 [0.0003744  0.00040894 0.00045004 ... 0.00074538 0.00067022 0.00060216]]",0.0009265090911826337,0.00389298610920739,0.9352899127370771,0.0020951695506976104,0.9986817633674154,1.000825060418672,0.0,seconds,0.2528393268585205,0.23722601681947708,megabytes,634.0,634.0,1.0,1.0,0.17405952000000002,0.17405952000000002,0.6546875,0.6546875,success,back-and-forth,100000,1e-10
2D-gaussian-2c-32p,1024,1024,0.6557948856937934,"[[[-1.14734771e-05 -1.66461637e-06]
  [-1.01596399e-05 -6.40663696e-06]
  [-8.03623697e-06 -1.39713026e-05]
  ...
  [ 2.56242331e-06 -1.20683221e-05]
  [ 2.48851540e-06 -6.92237627e-06]
  [ 2.45308466e-06 -2.22884922e-06]]

 [[-3.65150868e-05 -3.50779151e-07]
  [-3.31235431e-05 -2.96939685e-06]
  [-2.74371028e-05 -9.26027805e-06]
  ...
  [ 7.84193185e-06 -1.22563046e-05]
  [ 7.61584123e-06 -7.03171492e-06]
  [ 7.50640609e-06 -2.26427996e-06]]

 [[-6.51295162e-05  1.72692735e-06]
  [-6.06516806e-05  2.67134707e-06]
  [-5.27488596e-05 -1.13410425e-06]
  ...
  [ 1.33921070e-05 -1.26414663e-05]
  [ 1.30059647e-05 -7.25790203e-06]
  [ 1.28172566e-05 -2.33828436e-06]]

 ...

 [[-3.84447188e-05  3.20152635e-06]
  [-3.85456842e-05  1.00052490e-05]
  [-3.87584812e-05  1.75647505e-05]
  ...
  [-6.77668929e-05  5.88296575e-05]
  [-6.74140113e-05  3.72618688e-05]
  [-6.71162713e-05  1.28934904e-05]]

 [[-2.29380595e-05  3.16332744e-06]
  [-2.29929323e-05  9.88518700e-06]
  [-2.31124846e-05  1.73542959e-05]
  ...
  [-4.30135243e-05  5.86916108e-05]
  [-4.31890560e-05  3.72448974e-05]
  [-4.32693371e-05  1.29033616e-05]]

 [[-7.61020231e-06  3.14665357e-06]
  [-7.62687618e-06  9.83082390e-06]
  [-7.66456540e-06  1.72557818e-05]
  ...
  [-1.48135076e-05  5.83405067e-05]
  [-1.49621967e-05  3.70060560e-05]
  [-1.50523490e-05  1.28132093e-05]]]",1,2.7522577138828903e-14,0.02693161507033643,0.0017375235529249295,0.0017417030589577597,"[[0.00076354 0.00079027 0.0008147  ... 0.00056483 0.00054462 0.00052539]
 [0.00078254 0.00081021 0.00083554 ... 0.0005866  0.00056553 0.00054541]
 [0.00080208 0.00083041 0.00085677 ... 0.00060789 0.0005859  0.00056487]
 ...
 [0.00098366 0.00100863 0.00103212 ... 0.0006077  0.00057192 0.00053731]
 [0.00096442 0.00098846 0.00101108 ... 0.00058879 0.0005535  0.00051939]
 [0.00094427 0.00096741 0.00098919 ... 0.00057062 0.00053584 0.00050222]]",0.0015414649112019808,0.006418820006665054,1.5421215066012823,0.0031310411097335194,0.9990952501234526,1.0019952643074665,0.0,seconds,0.24274015426635742,0.24331950768828392,megabytes,634.0,634.0,3.0,3.0,0.17671782400000002,0.17671782400000002,0.69921875,0.69921875,success,back-and-forth,100000,1e-10
2D-gaussian-2c-32p,1024,1024,0.5887195936230178,"[[[-8.80572211e-06  5.39637130e-06]
  [-8.82631176e-06  1.57482795e-05]
  [-8.86319103e-06  2.51323031e-05]
  ...
  [-7.05945140e-06 -6.81393972e-05]
  [-6.91485088e-06 -4.25425742e-05]
  [-6.82135193e-06 -1.45430290e-05]]

 [[-2.63517022e-05  5.37578165e-06]
  [-2.64153093e-05  1.56908105e-05]
  [-2.65299604e-05  2.50475067e-05]
  ...
  [-2.03307046e-05 -6.78279693e-05]
  [-1.98913139e-05 -4.23044747e-05]
  [-1.96177236e-05 -1.44495300e-05]]

 [[-4.37302144e-05  5.33276421e-06]
  [-4.38409854e-05  1.55700212e-05]
  [-4.40419946e-05  2.48672649e-05]
  ...
  [-3.18618486e-05 -6.71742394e-05]
  [-3.11128258e-05 -4.18295932e-05]
  [-3.06654510e-05 -1.42694387e-05]]

 ...

 [[-6.04811335e-05  7.36892320e-07]
  [-6.01878604e-05  3.59236404e-06]
  [-5.95762495e-05  9.18853856e-06]
  ...
  [ 1.94360341e-05  8.97568760e-06]
  [ 1.97204214e-05  4.07947050e-06]
  [ 1.98125133e-05  1.06433455e-06]]

 [[-3.70195888e-05  8.76887656e-07]
  [-3.67861758e-05  4.01703901e-06]
  [-3.63202812e-05  9.91202496e-06]
  ...
  [ 1.25730598e-05  9.28374806e-06]
  [ 1.27117451e-05  4.20847693e-06]
  [ 1.27444861e-05  1.09247376e-06]]

 [[-1.25069806e-05  9.70305228e-07]
  [-1.24135631e-05  4.29167159e-06]
  [-1.22323481e-05  1.03636038e-05]
  ...
  [ 4.40015064e-06  9.41164306e-06]
  [ 4.43796876e-06  4.25089676e-06]
  [ 4.44257047e-06  1.09707547e-06]]]",1,1.9692067297361948e-14,0.0184069686144037,0.0011875463622195925,0.0011900921970515604,"[[5.91102167e-06 7.49269662e-06 9.45386746e-06 ... 7.25228140e-04
  7.54321360e-04 7.76372450e-04]
 [8.00684488e-06 1.01082092e-05 1.27030637e-05 ... 8.00106294e-04
  8.23753626e-04 8.39285378e-04]
 [1.07424223e-05 1.35073383e-05 1.69075299e-05 ... 8.75305382e-04
  8.92280884e-04 9.00209481e-04]
 ...
 [9.14423088e-04 1.01924985e-03 1.12491827e-03 ... 4.37812557e-04
  3.81915598e-04 3.31361348e-04]
 [9.54609188e-04 1.05678726e-03 1.15808081e-03 ... 3.78823279e-04
  3.29228524e-04 2.84589228e-04]
 [9.89915529e-04 1.08804260e-03 1.18349631e-03 ... 3.24826792e-04
  2.81244771e-04 2.42199900e-04]]",0.001005256792696871,0.0032742155223602497,0.7866302792470515,0.001940026424824221,0.9988131989485859,1.001178784918774,0.0,seconds,0.2574615478515625,0.24935244768857956,megabytes,634.0,634.0,3.0,3.0,0.176672768,0.176672768,0.67421875,0.67421875,success,back-and-forth,100000,1e-10
2D-gaussian-2c-32p,1024,1024,0.4899445796800274,"[[[-2.07870945e-05  1.17274857e-05]
  [-2.04334730e-05  3.36989349e-05]
  [-1.99026452e-05  5.25787301e-05]
  ...
  [-1.02402747e-05 -2.04726478e-05]
  [-1.02600208e-05 -1.37227830e-05]
  [-1.02821697e-05 -4.91609532e-06]]

 [[-6.15207084e-05  1.20811071e-05]
  [-6.05483146e-05  3.45833842e-05]
  [-5.90737385e-05  5.37179769e-05]
  ...
  [-3.04237685e-05 -2.04973925e-05]
  [-3.04269179e-05 -1.37646779e-05]
  [-3.04541894e-05 -4.93824419e-06]]

 [[-9.98479056e-05  1.26998794e-05]
  [-9.84734603e-05  3.61459048e-05]
  [-9.63663101e-05  5.57572811e-05]
  ...
  [-4.99214949e-05 -2.04269379e-05]
  [-4.98059069e-05 -1.37532038e-05]
  [-4.97712197e-05 -4.94336680e-06]]

 ...

 [[ 2.44881944e-06  1.67876490e-06]
  [ 2.86283489e-06  5.10414638e-06]
  [ 3.65430119e-06  8.63842187e-06]
  ...
  [ 8.12723516e-05 -2.02485146e-05]
  [ 8.31488490e-05 -1.40177824e-05]
  [ 8.43221900e-05 -5.12940502e-06]]

 [[ 9.09833828e-07  1.86372255e-06]
  [ 1.20815647e-06  5.63626387e-06]
  [ 1.75909352e-06  9.48118732e-06]
  ...
  [ 4.95722982e-05 -1.84844659e-05]
  [ 5.07916010e-05 -1.27207333e-05]
  [ 5.15604325e-05 -4.62911250e-06]]

 [[ 1.74911312e-07  1.97708754e-06]
  [ 2.88276303e-07  5.95340607e-06]
  [ 4.92053504e-07  9.96762221e-06]
  ...
  [ 1.66590424e-05 -1.75543301e-05]
  [ 1.70815886e-05 -1.20296480e-05]
  [ 1.73501276e-05 -4.36057350e-06]]]",1,2.549307038940515e-14,0.029197171753334087,0.0018836885002151008,0.0018883983926444477,"[[5.61379235e-05 3.97136708e-05 2.76668605e-05 ... 1.69313286e-04
  1.94790458e-04 2.22297401e-04]
 [1.27012486e-04 9.35646170e-05 6.78401208e-05 ... 2.06530105e-04
  2.34859435e-04 2.64924400e-04]
 [2.60475110e-04 1.99830524e-04 1.50856495e-04 ... 2.47913341e-04
  2.78660334e-04 3.10697483e-04]
 ...
 [4.79157447e-04 5.07113636e-04 5.32126305e-04 ... 1.53680257e-04
  1.69975257e-04 1.95675598e-04]
 [5.09916041e-04 5.33410948e-04 5.53245204e-04 ... 8.88156833e-05
  9.28578771e-05 1.03089974e-04]
 [5.33836196e-04 5.51965895e-04 5.65870315e-04 ... 5.36507583e-05
  5.18908225e-05 5.38853474e-05]]",0.0015736535430597234,0.0038314569846184987,0.9205075405545959,0.0020490914201922407,0.9979423920575802,1.0011943894004718,0.0,seconds,0.26379942893981934,0.22885042428970337,megabytes,634.0,634.0,3.0,3.0,0.179838976,0.179838976,0.584375,0.584375,success,back-and-forth,100000,1e-10
2D-gaussian-2c-32p,1024,1024,0.592010231492188,"[[[ 6.02897026e-07  1.70197637e-06]
  [ 5.73543044e-07  4.98405289e-06]
  [ 5.18923637e-07  8.03916778e-06]
  ...
  [-4.61587462e-06  1.42901880e-05]
  [-4.66466062e-06  8.96625089e-06]
  [-4.68692879e-06  3.07963728e-06]]

 [[ 3.44839582e-06  1.67262239e-06]
  [ 3.35693246e-06  4.90007950e-06]
  [ 3.18693051e-06  7.90794194e-06]
  ...
  [-1.27143830e-05  1.41636989e-05]
  [-1.28652077e-05  8.89519672e-06]
  [-1.29342719e-05  3.05736912e-06]]

 [[ 9.83369875e-06  1.61051301e-06]
  [ 9.67538936e-06  4.72258758e-06]
  [ 9.38102410e-06  7.63058390e-06]
  ...
  [-1.82448497e-05  1.38999310e-05]
  [-1.85102173e-05  8.74636195e-06]
  [-1.86329140e-05  3.01057305e-06]]

 ...

 [[ 4.97887434e-05 -3.34357180e-06]
  [ 4.95394266e-05 -1.01824788e-05]
  [ 4.90918258e-05 -1.72924059e-05]
  ...
  [ 2.67368449e-05 -2.60866310e-05]
  [ 2.66637695e-05 -1.59236525e-05]
  [ 2.66405524e-05 -5.36820985e-06]]

 [[ 2.93141757e-05 -3.44990482e-06]
  [ 2.91474455e-05 -1.04775595e-05]
  [ 2.88547539e-05 -1.77351787e-05]
  ...
  [ 1.56460086e-05 -2.61557499e-05]
  [ 1.56199484e-05 -1.59502916e-05]
  [ 1.56175919e-05 -5.37292179e-06]]

 [[ 9.63669956e-06 -3.51030191e-06]
  [ 9.57630247e-06 -1.06419005e-05]
  [ 9.47235855e-06 -1.79762131e-05]
  ...
  [ 5.12040916e-06 -2.61754799e-05]
  [ 5.11627616e-06 -1.59520692e-05]
  [ 5.11863160e-06 -5.37056635e-06]]]",1,2.554534130455983e-14,0.017449492342354062,0.0011257736995067126,0.0011283118017234935,"[[5.26112877e-04 5.44240721e-04 5.62950096e-04 ... 5.84869768e-04
  5.53943114e-04 5.22384523e-04]
 [6.54051665e-04 6.74082242e-04 6.94516196e-04 ... 6.83375071e-04
  6.48835295e-04 6.13600735e-04]
 [7.98378685e-04 8.20784590e-04 8.43390079e-04 ... 7.98457536e-04
  7.59834115e-04 7.20436524e-04]
 ...
 [5.45567163e-05 6.40468425e-05 7.47634945e-05 ... 3.85151521e-04
  3.70843114e-04 3.54783765e-04]
 [5.12174628e-05 6.04278735e-05 7.08510623e-05 ... 3.81893024e-04
  3.67975509e-04 3.52282622e-04]
 [4.87582478e-05 5.77234687e-05 6.78868070e-05 ... 3.79686492e-04
  3.66146089e-04 3.50805881e-04]]",0.0009928196458926471,0.002465401191167967,0.5923126361781051,0.001376202917017852,0.9990566831335613,1.0009316588630814,0.0,seconds,0.23917388916015625,0.2403570618480444,megabytes,634.0,634.0,1.0,1.0,0.17828659200000002,0.17828659200000002,0.715625,0.715625,success,back-and-forth,100000,1e-10
