dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name
1D-gaussian-1c-64p,64,64,0.24836792010864198,,2.7755575615628914e-17,0.0,seconds,0.0,0.002114560455083847,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-64p,64,64,0.0007365937771975668,,5.551115123125783e-17,0.0,seconds,0.0,0.0020228074863553047,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-64p,64,64,0.09204258394026918,,2.0816681711721685e-17,0.0,seconds,0.0,0.0022063450887799263,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-64p,64,64,0.009162052196718392,,1.1796119636642288e-16,0.0,seconds,0.0,0.002359800972044468,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-64p,64,64,0.0274820679573462,,1.0755285551056204e-16,0.0,seconds,0.0,0.002132185734808445,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-64p,64,64,0.00027956260768930043,,9.540979117872439e-17,0.0,seconds,0.0,0.0020129764452576637,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-64p,64,64,0.00817569713390484,,9.8879238130678e-17,0.0,seconds,0.0,0.0020793117582798004,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-64p,64,64,0.1287679533039094,,1.0408340855860843e-16,0.0,seconds,0.0,0.0021811844781041145,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-64p,64,64,0.003968913452480478,,6.938893903907228e-18,0.0,seconds,0.0,0.002027341164648533,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-64p,64,64,0.004940303555252315,,1.1449174941446927e-16,0.0,seconds,0.0,0.0022638747468590736,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-64p,64,64,0.0750276776701017,,1.0408340855860843e-16,0.0,seconds,0.0,0.0021804990246891975,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-64p,64,64,0.0862445413557492,,3.469446951953614e-17,0.0,seconds,0.0,0.0022512953728437424,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.030943719015072396,,6.938893903907228e-18,0.0,seconds,0.0,0.003812032751739025,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.0026880495335266093,,3.9898639947466563e-17,0.0,seconds,0.0,0.003319723531603813,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.0005889227408910546,,5.551115123125783e-17,0.0,seconds,0.0,0.003444935195147991,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.0002753079493154602,,3.642919299551295e-17,0.0,seconds,0.0,0.0033619441092014313,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.06362413733787443,,1.3877787807814457e-16,0.0,seconds,0.0,0.003865329548716545,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.24326437547250487,,9.540979117872439e-17,0.0,seconds,0.0,0.0037742480635643005,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.007841912187910693,,4.683753385137379e-17,0.0,seconds,0.0,0.003403416834771633,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,8.52210305900366e-05,,5.811323644522304e-17,0.0,seconds,0.0,0.003079330548644066,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.004986809570375728,,1.0495077029659683e-16,0.0,seconds,0.0,0.0036774184554815292,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.1135532559702279,,1.8908485888147197e-16,0.0,seconds,0.0,0.0035391319543123245,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.03043906878797041,,1.1622647289044608e-16,0.0,seconds,0.0,0.0035477206110954285,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.012368180947875401,,2.1250362580715887e-16,0.0,seconds,0.0,0.0036314520984888077,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.1424627816678222,,2.203098814490545e-16,0.0,seconds,0.0,0.0036938171833753586,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.040506438117321526,,9.107298248878237e-17,0.0,seconds,0.0,0.0037887729704380035,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.012255958673247653,,9.020562075079397e-17,0.0,seconds,0.0,0.0035357410088181496,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.004143750011131553,,2.5153490401663703e-17,0.0,seconds,0.0,0.003341049887239933,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.026108524797384354,,1.0234868508263162e-16,0.0,seconds,0.0,0.0038581108674407005,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.004061631845852122,,6.591949208711867e-17,0.0,seconds,0.0,0.0035247430205345154,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.06222242257602759,,1.3530843112619095e-16,0.0,seconds,0.0,0.0038201380521059036,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.24478873060793907,,1.3530843112619095e-16,0.0,seconds,0.0,0.004191143438220024,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.0005842422527368918,,1.9255430583342559e-16,0.0,seconds,0.0,0.0032796068117022514,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.08987585689285145,,6.852157730108388e-17,0.0,seconds,0.0,0.003830268047749996,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.008790200164591257,,9.540979117872439e-17,0.0,seconds,0.0,0.0037202537059783936,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.02671416232502918,,9.974659986866641e-17,0.0,seconds,0.0,0.0036389343440532684,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.00013658960468191267,,1.9168694409543718e-16,0.0,seconds,0.0,0.0028580212965607643,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.007723021962382512,,6.765421556309548e-17,0.0,seconds,0.0,0.00376245379447937,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.12612152666797163,,1.8214596497756474e-17,0.0,seconds,0.0,0.003873995505273342,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.003759367414628386,,1.0581813203458523e-16,0.0,seconds,0.0,0.003546842373907566,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.004681308811984414,,6.071532165918825e-18,0.0,seconds,0.0,0.0036647841334342957,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.07385388913261945,,8.673617379884035e-17,0.0,seconds,0.0,0.0036519356071949005,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-128p,128,128,0.08401097459153838,,1.691355389077387e-16,0.0,seconds,0.0,0.003835909068584442,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.030491998356184002,,1.3010426069826053e-17,0.0,seconds,0.0,0.009330685250461102,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.0026013871695680884,,9.454242944073599e-17,0.0,seconds,0.0,0.008160918019711971,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.0005552071406568554,,2.5153490401663703e-17,0.0,seconds,0.0,0.008549917489290237,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.00024122875590105566,,1.6609977282477928e-16,0.0,seconds,0.0,0.008297069929540157,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.06264601396138823,,6.461844948013606e-17,0.0,seconds,0.0,0.01066160760819912,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.24198163417506638,,6.245004513516506e-17,0.0,seconds,0.0,0.009864144958555698,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.007689579362970248,,1.3097162243624894e-16,0.0,seconds,0.0,0.008938074111938477,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,5.1471448988966946e-05,,9.367506770274758e-17,0.0,seconds,0.0,0.007395726628601551,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
