dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name
1D-gaussian-1c-32p,32,32,0.522796766016989,,1.1102230246251565e-16,seconds,0.2750239372253418,0.027552418410778046,megabytes,542.0,542.0,0.0,0.0,0.163053568,0.163053568,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.065558645955223,,1.1102230246251565e-16,seconds,0.0,0.0018231682479381561,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,1.2434885881962416,,1.892102197576656e-16,seconds,0.0,0.0018107108771800995,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.302608154310365,,1.8348088890243752e-16,seconds,0.0,0.0016863718628883362,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.025457533306138237,,6.548247185507056e-17,seconds,0.0,0.0017482712864875793,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.3695178280097905,,1.3262299274330721e-16,seconds,0.0,0.0016211401671171188,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.0635968813261064,,8.326672684688674e-17,seconds,0.0,0.0017015673220157623,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.0823726324663326,,2.7755575615628914e-17,seconds,0.0,0.0015900246798992157,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.08143355141494214,,1.3775381524491412e-16,seconds,0.0,0.0016271919012069702,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.07258762980476531,,6.033585089881832e-17,seconds,0.0,0.0017347931861877441,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.050333161289389396,,1.3877787807814457e-16,seconds,0.0,0.0016559083014726639,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.011988296253831616,,6.686395971851741e-17,seconds,0.0,0.001571977511048317,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.12340449749107336,,7.98085182601494e-17,seconds,0.0,0.0016108769923448563,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.23106437021269394,,5.551115123125783e-17,seconds,0.0,0.0015861652791500092,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.05356779900389317,,1.6653345369377348e-16,seconds,0.0,0.001629617065191269,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.012081374550331727,,1.8041124150158794e-16,seconds,0.0,0.0016294214874505997,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.16208614882611347,,1.7656198624332598e-16,seconds,0.0,0.0017306748777627945,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.24743164093729025,,2.7755575615628914e-16,seconds,0.0,0.001667005941271782,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.017259453248251403,,8.326672684688674e-17,seconds,0.0,0.0017881039530038834,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.4935026783640301,,5.551115123125783e-17,seconds,0.0,0.0016642846167087555,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.00018134221683080757,,5.551115123125783e-17,seconds,0.0,0.0016721300780773163,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.0099008928801315,,1.1102230246251565e-16,seconds,0.0,0.0016310550272464752,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.06963542243400406,,5.862653009438066e-17,seconds,0.0,0.001865072175860405,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.0017440426953603194,,1.1102230246251565e-16,seconds,0.0,0.0017503667622804642,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.08528700322768598,,5.551115123125783e-17,seconds,0.0,0.0016732681542634964,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.4661751952922221,,1.1102230246251565e-16,seconds,0.0,0.0015890318900346756,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.2710330435132442,,8.326672684688674e-17,seconds,0.0,0.00170198455452919,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.011780016065132185,,5.551115123125783e-17,seconds,0.0,0.001924172043800354,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.4827041625222047,,5.551115123125783e-17,seconds,0.0,0.0016003958880901337,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-32p,32,32,0.8060820869548524,,1.6653345369377348e-16,seconds,0.0,0.001597777009010315,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-64p,64,64,0.5223136413245038,,7.632783294297951e-17,seconds,0.0,0.0022256597876548767,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-64p,64,64,0.06546935842077788,,1.238158880978446e-16,seconds,0.0,0.0021020323038101196,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-64p,64,64,1.242751201814042,,9.821092913529436e-17,seconds,0.0,0.0020523574203252792,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-64p,64,64,0.3017774253651194,,1.5265566588595902e-16,seconds,0.0,0.002001730725169182,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
