dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,learning_rate,tol
1D-exponential-32p,32,32,0.04451809010215039,975404,9.999999441845375e-07,5.29310951050958,seconds,32.56149244308472,32.42032920476049,megabytes,546.0,546.0,73.0,69.90598290598291,0.23094476800000002,0.23094476800000002,0.8109375,0.7739182692307691,success,gradient,1.0,1000000,0.001,1e-06
1D-exponential-32p,32,32,0.04591900681966604,971010,9.999998535903387e-07,1.0369011570201534,seconds,32.51798677444458,32.38737410120666,megabytes,546.0,546.0,73.0,69.90551181102362,0.230948864,0.230948864,0.81484375,0.7781249999999998,success,gradient,1.0,1000000,0.001,1e-06
1D-exponential-32p,32,32,0.05597380193773925,996629,9.999990107090184e-07,0.28167892391164606,seconds,33.39772939682007,33.276287661865354,megabytes,546.0,546.0,78.0,70.11475409836065,0.23665049600000002,0.23665049600000002,0.81015625,0.7751664959016396,success,gradient,1.0,1000000,0.001,1e-06
1D-exponential-32p,32,32,0.04214592252274239,1000000,1.009214733116437e-06,0.5590438801917059,seconds,33.87271213531494,33.87926046829671,megabytes,546.0,546.0,73.0,68.92647058823529,0.230432768,0.230432768,0.8515625,0.7791877297794119,success,gradient,1.0,1000000,0.001,1e-06
1D-exponential-32p,32,32,0.06841967597284573,1000000,1.0532735466028953e-06,0.3552731663108484,seconds,32.919724464416504,32.91036484297365,megabytes,546.0,546.0,75.0,71.14634146341463,0.230342656,0.230342656,0.81484375,0.7807482215447153,success,gradient,1.0,1000000,0.001,1e-06
1D-exponential-32p,32,32,0.034321675565815224,1000000,1.0245479389325851e-06,0.9165836966170545,seconds,33.38089203834534,33.307332871481776,megabytes,546.0,546.0,79.0,70.57692307692308,0.23033446400000002,0.23033446400000002,0.81484375,0.776706730769231,success,gradient,1.0,1000000,0.001,1e-06
1D-exponential-32p,32,32,0.038363403303827426,975940,9.999993366704985e-07,12.228171141479631,seconds,33.118797302246094,33.06609055120498,megabytes,546.0,546.0,80.0,69.00806451612904,0.23032217600000002,0.23032217600000002,0.83515625,0.7776650705645163,success,gradient,1.0,1000000,0.001,1e-06
1D-exponential-32p,32,32,0.046397812269991165,969469,9.999992442999428e-07,3.0668841583502022,seconds,32.73301410675049,32.72714434936643,megabytes,546.0,546.0,78.0,69.09375,0.23030169600000003,0.23030169600000003,0.8109375,0.7802978515625001,success,gradient,1.0,1000000,0.001,1e-06
1D-exponential-32p,32,32,0.03237720962592644,1000000,1.056969738399971e-06,0.5484511843056967,seconds,34.21492528915405,34.034104625694454,megabytes,546.0,546.0,79.0,68.64957264957265,0.2295808,0.2295808,0.8140625,0.7713808760683759,success,gradient,1.0,1000000,0.001,1e-06
1D-exponential-32p,32,32,0.03553915132676688,965495,9.999994441400872e-07,0.856845959083863,seconds,32.27775168418884,32.23702265508473,megabytes,546.0,546.0,75.0,69.71186440677967,0.22894182400000002,0.22894182400000002,0.81015625,0.7791644597457625,success,gradient,1.0,1000000,0.001,1e-06
1D-exponential-32p,32,32,0.045859919943045196,989165,9.999993944020957e-07,3.393476572910539,seconds,33.109479665756226,33.05108576454222,megabytes,546.0,546.0,73.0,70.14049586776859,0.22890496000000002,0.22890496000000002,0.81171875,0.7786673553719007,success,gradient,1.0,1000000,0.001,1e-06
1D-exponential-32p,32,32,0.0815272816043415,979033,9.999995782550286e-07,0.3651050864390455,seconds,33.82136392593384,33.58629879169166,megabytes,546.0,546.0,74.0,68.1590909090909,0.22896640000000001,0.22896640000000001,0.81796875,0.7745620265151513,success,gradient,1.0,1000000,0.001,1e-06
1D-exponential-32p,32,32,0.07964347882639228,1000000,1.043688529378528e-06,0.2113581129591598,seconds,33.45986485481262,33.39572155009955,megabytes,546.0,546.0,74.0,69.67716535433071,0.22892544,0.22892544,0.81640625,0.7763841043307085,success,gradient,1.0,1000000,0.001,1e-06
1D-exponential-32p,32,32,0.05206096005832912,960537,9.999994956544356e-07,0.12324117853541325,seconds,31.75160241127014,31.659579970873892,megabytes,546.0,546.0,75.0,71.09734513274336,0.22900736000000002,0.22900736000000002,0.81015625,0.7749446902654866,success,gradient,1.0,1000000,0.001,1e-06
1D-exponential-32p,32,32,0.047761080348182196,1000000,1.00462491747777e-06,0.5763471592172914,seconds,32.959648847579956,32.904007418081164,megabytes,546.0,546.0,79.0,70.68,0.22840934400000001,0.22840934400000001,0.81015625,0.7749375,success,gradient,1.0,1000000,0.001,1e-06
1D-exponential-32p,32,32,0.0715923327880987,994525,9.999995427278918e-07,0.26449520169676827,seconds,32.93980884552002,32.78282950539142,megabytes,546.0,546.0,74.0,70.29545454545455,0.22840115200000002,0.22840115200000002,0.81796875,0.7728574810606063,success,gradient,1.0,1000000,0.001,1e-06
1D-exponential-32p,32,32,0.03646534755382157,992679,9.999996013476675e-07,3.1225881332584784,seconds,32.727959632873535,32.731001207605004,megabytes,546.0,546.0,74.0,71.07575757575758,0.228429824,0.228429824,0.81328125,0.7795572916666669,success,gradient,1.0,1000000,0.001,1e-06
1D-exponential-32p,32,32,0.07388172278820487,1000000,1.0297735819619902e-06,0.107835338475867,seconds,34.217649936676025,34.07800221815705,megabytes,546.0,546.0,73.0,68.52597402597402,0.228483072,0.228483072,0.81640625,0.7769023944805198,success,gradient,1.0,1000000,0.001,1e-06
1D-exponential-32p,32,32,0.027975840595302927,1000000,1.043327063854349e-06,0.34774492858367073,seconds,33.80196714401245,33.78758259490132,megabytes,546.0,546.0,76.0,69.14814814814815,0.22845030400000002,0.22845030400000002,0.81484375,0.7792534722222222,success,gradient,1.0,1000000,0.001,1e-06
1D-exponential-32p,32,32,0.03889455263115442,978884,9.999990551179394e-07,1.9832427962394885,seconds,32.7068407535553,32.65434262994677,megabytes,546.0,546.0,76.0,70.16535433070867,0.22845030400000002,0.22845030400000002,0.81875,0.7794721948818898,success,gradient,1.0,1000000,0.001,1e-06
1D-exponential-32p,32,32,0.09688780041338158,1000000,1.049410536246853e-06,0.21210260293892505,seconds,34.41102743148804,34.25023446325213,megabytes,546.0,546.0,79.0,68.29139072847683,0.22842572800000002,0.22842572800000002,0.815625,0.7742911837748341,success,gradient,1.0,1000000,0.001,1e-06
1D-exponential-32p,32,32,0.049902179514899905,1000000,1.00594998553305e-06,0.641851107944712,seconds,33.56338143348694,33.55919982679188,megabytes,546.0,546.0,73.0,69.52027027027027,0.228429824,0.228429824,0.825,0.7782780827702698,success,gradient,1.0,1000000,0.001,1e-06
