dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,cost_normed,cost_diff
1D-gaussian-1c-64p,64,64,0.027869603713035675,11,1.465481215407028e-16,seconds,0.0,0.003951748833060265,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-64p,64,64,0.08832720460047565,11,1.1588639014906257e-16,seconds,0.0,0.0040045008063316345,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-64p,64,64,0.019733252380390524,11,2.0347924209202224e-16,seconds,0.0,0.004206636920571327,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-64p,64,64,0.10324890355602154,11,1.477439402027496e-16,seconds,0.0,0.003988891839981079,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-64p,64,64,0.48415829659361215,11,1.259173341342191e-16,seconds,0.0,0.004180027171969414,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-64p,64,64,0.28978029023823176,11,1.585900681573614e-16,seconds,0.0,0.004047950729727745,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-64p,64,64,0.029792330568014495,11,1.3802847631229218e-16,seconds,0.0,0.004047812893986702,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-64p,64,64,0.5009415007009214,11,1.1969478878121185e-16,seconds,0.0,0.004083417356014252,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-64p,64,64,0.8247552414229781,11,1.7878558312132423e-16,seconds,0.0,0.0041420068591833115,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.5411330712539001,11,1.604727106100527e-16,seconds,0.5857679843902588,0.39968364872038364,megabytes,2126.0,2126.0,75.0,75.0,0.290603008,0.290603008,0.534375,0.3140625,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.08441804454859604,11,1.818146504299946e-16,seconds,0.0,0.004231203347444534,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,1.2616477680016098,11,1.369088364156031e-16,seconds,0.0,0.004507908597588539,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.3205662301191661,11,1.2815571603262452e-16,seconds,0.0,0.004306569695472717,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.043443966404679915,11,1.5451988102927474e-16,seconds,0.0,0.00438077375292778,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.3875139749447113,11,1.7892602144035355e-16,seconds,0.0,0.00409097783267498,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.08221458772377678,11,1.6136311848268993e-16,seconds,0.0,0.004178330302238464,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.10035783408067403,11,1.7179852747323878e-16,seconds,0.0,0.0041947923600673676,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.09943975651462243,11,1.2168617481953016e-16,seconds,0.0,0.0041285790503025055,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.09103007291321964,11,1.8219514449395043e-16,seconds,0.0,0.003966866061091423,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.06830916896876083,11,1.6181871286551374e-16,seconds,0.0,0.003931745886802673,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.030017049549252637,11,1.6994388948509503e-16,seconds,0.0,0.0041871462017297745,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.14139135482674153,11,1.3810420892604752e-16,seconds,0.0,0.004028216004371643,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.2490442886095362,11,1.389560209563466e-16,seconds,0.0,0.0039878543466329575,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.07154130093613456,11,1.5412171355352144e-16,seconds,0.0,0.004152771085500717,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.030118222952179235,11,1.150864106225376e-16,seconds,0.0,0.0038021765649318695,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.18035879789828219,11,1.6282807332851847e-16,seconds,0.0,0.004224520176649094,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.26555402626618674,11,2.0973422946525346e-16,seconds,0.0,0.0038407593965530396,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.03614349215108509,11,1.387528113497442e-16,seconds,0.0,0.004106024280190468,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.5120783466318872,11,1.8315855810224959e-16,seconds,0.0,0.004040388390421867,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.019010388130182014,11,1.334411264034325e-16,seconds,0.0,0.004219967871904373,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.027869603712991724,11,1.0475927355627539e-16,seconds,0.0,0.004021782428026199,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.08832686947213773,11,1.402781054048854e-16,seconds,0.0,0.004130695015192032,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.019733252380390524,11,1.0887751998469717e-16,seconds,0.0,0.004218891263008118,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.10324889604225501,11,1.539082857444223e-16,seconds,0.0,0.004232117906212807,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.4841582965464394,11,1.3399670239233507e-16,seconds,0.0,0.004180626943707466,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.2897802902381782,11,1.1824518624705215e-16,seconds,0.0,0.004148716107010841,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.02979233056786461,11,1.7056059086407586e-16,seconds,0.0,0.004185900092124939,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.5009368759704771,11,1.504940319799882e-16,seconds,0.0,0.004344174638390541,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-128p,128,128,0.8247552261463418,11,1.650259739401761e-16,seconds,0.0,0.004086591303348541,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.5411330710477382,11,1.2086670995959886e-16,seconds,0.5864686965942383,0.4190304558724165,megabytes,2128.0,2128.0,50.0,50.0,0.29004185600000004,0.29004185600000004,0.58046875,0.35546875,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.08441804454859178,11,1.2332796704388474e-16,seconds,0.0,0.004930220544338226,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,1.2616459768918742,11,1.118324863412519e-16,seconds,0.0,0.004447389394044876,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.3205651626317176,11,1.2409110563115625e-16,seconds,0.0,0.004575014114379883,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.04344396635875476,11,1.0512013419107349e-16,seconds,0.0,0.004630895331501961,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.38751397463372017,11,9.742575294414184e-17,seconds,0.0,0.004213536158204079,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.0822145145206429,11,1.1247093944629161e-16,seconds,0.0,0.004434769973158836,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.10035723247517017,11,1.1268996949315136e-16,seconds,0.0,0.0045184604823589325,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.09943958955559047,11,1.3707773408090818e-16,seconds,0.0,0.004471004009246826,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.09102985944319644,11,1.0219401395181013e-16,seconds,0.0,0.0043627116829156876,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.06830916896864131,11,1.1435461227980608e-16,seconds,0.0,0.0044295210391283035,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.030017049549252637,11,1.166414232903391e-16,seconds,0.0,0.004382036626338959,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.14139134846581905,11,1.3312956920809376e-16,seconds,0.0,0.0045121051371097565,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.2490442886093626,11,1.1937886114254668e-16,seconds,0.0,0.00423995777964592,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.07154129785656939,11,1.2204307954864226e-16,seconds,0.0,0.0042430199682712555,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.030118222952177642,11,8.477730672591897e-17,seconds,0.0,0.004503941163420677,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.18035850390364333,11,1.3541898927395875e-16,seconds,0.0,0.0045834798365831375,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.2655540223344372,11,1.0684149385967002e-16,seconds,0.0,0.0044212378561496735,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.036143492103334764,11,9.304424037538218e-17,seconds,0.0,0.004389388486742973,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.5120783466095457,11,1.211344799120026e-16,seconds,0.0,0.004321970045566559,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.019010388108585415,11,1.0794777579126221e-16,seconds,0.0,0.004180479794740677,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.02786960371295964,11,1.1748632997247865e-16,seconds,0.0,0.0044741202145814896,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.0883266652035655,11,1.4186836016775063e-16,seconds,0.0,0.0044085681438446045,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.019733252380390528,11,1.3636155323716493e-16,seconds,0.0,0.004202991724014282,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.10324889121487377,11,1.0106623406495546e-16,seconds,0.0,0.004285644739866257,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.48415829651394343,11,1.342739685132718e-16,seconds,0.0,0.004452528432011604,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.28978029023813867,11,1.1841451402515063e-16,seconds,0.0,0.0046267323195934296,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.029792330567756535,11,1.335083857799696e-16,seconds,0.0,0.004300557076931,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.5009341315102427,11,9.562632451608023e-17,seconds,0.0,0.004176478832960129,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-256p,256,256,0.8247552162348136,11,9.79546111218759e-17,seconds,0.0,0.004056679084897041,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.5411330709305326,11,9.041577646001896e-17,seconds,0.5906553268432617,0.45340621285140514,megabytes,2130.0,2130.0,74.75,74.75,0.294612992,0.294612992,0.72890625,0.45195312499999996,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.08441804454858927,11,8.805533617706231e-17,seconds,0.0,0.00636976957321167,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,1.2616450010606983,11,9.512945007041905e-17,seconds,0.0,0.0063184164464473724,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.3205645839710166,11,1.0095455629298243e-16,seconds,0.0,0.0060644131153821945,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.04344396633261561,11,9.802210269505076e-17,seconds,0.0,0.006255574524402618,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.38751397445743163,11,9.481722985974836e-17,seconds,0.0,0.006210608407855034,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.08221447434766,11,1.0022031112471501e-16,seconds,0.0,0.006086044013500214,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.1003569063825197,11,9.537182775977489e-17,seconds,0.0,0.006135210394859314,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.09943949832746053,11,9.094294379552004e-17,seconds,0.0,0.006230819970369339,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.09102974300866298,11,8.924941553435224e-17,seconds,0.0,0.0059361532330513,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.06830916896857145,11,9.285380478813714e-17,seconds,0.0,0.006505867466330528,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.03001704954925264,11,1.1110549595697862e-16,seconds,0.0,0.006106331944465637,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.14139134492219815,11,9.642696919239082e-17,seconds,0.0,0.00611218623816967,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.24904428860926095,11,9.127946756555037e-17,seconds,0.0,0.006050659343600273,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.07154129613745205,11,9.222043099236984e-17,seconds,0.0,0.006186487153172493,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.030118222952176678,11,9.761105616867254e-17,seconds,0.0,0.006389329209923744,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.18035834352364266,11,9.850840796905946e-17,seconds,0.0,0.00605735182762146,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.2655540201351816,11,9.378160356314449e-17,seconds,0.0,0.005822239443659782,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.03614349207617444,11,9.760713558153348e-17,seconds,0.0,0.006312184035778046,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.512078346596682,11,1.005901877200163e-16,seconds,0.0,0.00597451813519001,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.019010388096256447,11,9.356066836850523e-17,seconds,0.0,0.006182236596941948,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.027869603712940817,11,8.598763585761747e-17,seconds,0.0,0.005887238308787346,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.08832655376826207,11,9.36861873567633e-17,seconds,0.0,0.006024055182933807,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.01973325238039053,11,1.195560117176918e-16,seconds,0.0,0.006087819114327431,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.10324888852383776,11,8.921271175019028e-17,seconds,0.0,0.006151037290692329,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.4841582964953113,11,1.0155629926233113e-16,seconds,0.0,0.006028100848197937,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.28978029023811525,11,1.0712664419808534e-16,seconds,0.0,0.006172671914100647,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.029792330567693422,11,9.551017561332556e-17,seconds,0.0,0.005821036174893379,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.5009326509098079,11,1.1101322530501567e-16,seconds,0.0,0.00602436438202858,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-512p,512,512,0.824755210687447,11,1.0561829596944709e-16,seconds,0.0,0.00619707815349102,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-1024p,1024,1024,0.5411330708683717,11,8.550842467757924e-17,seconds,0.8444325923919678,0.7031428553164005,megabytes,2142.0,2142.0,74.75,74.75,0.293289984,0.293289984,0.8625,0.39296875000000003,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-1024p,1024,1024,0.08441804454858792,11,8.092142660177806e-17,seconds,0.0,0.006855592131614685,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-1024p,1024,1024,1.2616444931579465,11,9.40219947247245e-17,seconds,0.0,0.0068396758288145065,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-1024p,1024,1024,0.32056428347097005,11,8.266085544195515e-17,seconds,0.0,0.006426174193620682,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-1024p,1024,1024,0.043443966318745614,11,8.506894295573013e-17,seconds,0.0,0.013296492397785187,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-1024p,1024,1024,0.38751397436405444,11,8.189953832396288e-17,seconds,0.0,0.006625168025493622,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-1024p,1024,1024,0.08221445337038355,11,9.566989721539738e-17,seconds,0.0,0.00656016543507576,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-1024p,1024,1024,0.10035673704744802,11,8.738182740704606e-17,seconds,0.0,0.006824646145105362,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-1024p,1024,1024,0.0994394507828321,11,8.037183960658585e-17,seconds,0.0,0.006665414199233055,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-1024p,1024,1024,0.09102968237583006,11,7.633921948641403e-17,seconds,0.0,0.0064641814678907394,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-1024p,1024,1024,0.06830916896853395,11,8.685110819405781e-17,seconds,0.0,0.006501629948616028,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-1024p,1024,1024,0.030017049549252637,11,7.708437533881797e-17,seconds,0.0,0.006725270301103592,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-1024p,1024,1024,0.14139134305944562,11,8.257951387164297e-17,seconds,0.0,0.0067708250135183334,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-1024p,1024,1024,0.24904428860920638,11,8.597184916955159e-17,seconds,0.0,0.0065250154584646225,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-1024p,1024,1024,0.07154129523295935,11,7.687835602405481e-17,seconds,0.0,0.00650421530008316,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-1024p,1024,1024,0.03011822295217617,11,9.541931081989737e-17,seconds,0.0,0.006460491567850113,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-1024p,1024,1024,0.1803582600006678,11,7.615452693091568e-17,seconds,0.0,0.006670951843261719,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
1D-gaussian-1c-1024p,1024,1024,0.2655540189770441,11,7.954332917600266e-17,seconds,0.0,0.006598493084311485,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,0.1,1000000,,
