dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,learning_rate,tol
1D-gen-hyperb-mixture-2c-64p,64,64,0.109188285769496,193612,9.999993015874509e-07,0.4571631850026749,seconds,7.11627197265625,6.9519116980955005,megabytes,550.0,550.0,75.0,72.28571428571429,0.21675622400000003,0.21675622400000003,0.8015625,0.7501562500000001,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.10034598651261759,286921,9.999983203445861e-07,0.458243234968749,seconds,10.51689624786377,10.534258028492332,megabytes,550.0,550.0,75.0,71.79545454545455,0.21560115200000002,0.21560115200000002,0.8140625,0.7780539772727274,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.07080883079588982,135595,9.999918791914197e-07,0.4042819411166407,seconds,5.033061265945435,4.874322698451579,megabytes,550.0,550.0,75.0,71.8,0.215724032,0.215724032,0.8203125,0.7505,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.04085639735562938,152015,9.999966882334732e-07,0.3858751729414495,seconds,5.7117087841033936,5.5362849636003375,megabytes,550.0,550.0,75.0,71.88461538461539,0.21676851200000002,0.21676851200000002,0.81640625,0.7497295673076925,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.030318121257298117,67418,9.999993433318366e-07,0.23671699395066578,seconds,2.5700740814208984,2.427110000513494,megabytes,550.0,550.0,75.0,72.75,0.21542502400000002,0.21542502400000002,0.8,0.7275390625,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.047606553058557294,198614,9.999996699039393e-07,0.35501386510906513,seconds,7.186500310897827,7.184041902422905,megabytes,550.0,550.0,75.0,72.75,0.21562982400000003,0.21562982400000003,0.82109375,0.7798095703125,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.045837477856969774,147210,9.999949925898477e-07,0.21503390431829503,seconds,5.54434609413147,5.365816298872232,megabytes,550.0,550.0,75.0,70.38461538461539,0.216911872,0.216911872,0.821875,0.7528846153846154,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.048777593941421865,166260,9.99994840711338e-07,0.3303260016183876,seconds,6.275670528411865,6.105932840146124,megabytes,550.0,550.0,74.0,69.96428571428571,0.21689548800000003,0.21689548800000003,0.83203125,0.7468191964285714,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.06667950093741323,117876,9.999921833925285e-07,0.40167565041072395,seconds,4.46691632270813,4.318822020664811,megabytes,550.0,550.0,75.0,70.35,0.215568384,0.215568384,0.8125,0.7496484375000001,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.024060444667515522,62438,9.999968069163145e-07,0.0845231745197501,seconds,2.223306179046631,2.2460072468966246,megabytes,550.0,550.0,74.0,70.36363636363636,0.21546598400000003,0.21546598400000003,0.8015625,0.7904829545454544,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.02879698912388729,103377,9.999960970397126e-07,0.000662367234144578,seconds,3.830158233642578,3.7155540892854333,megabytes,550.0,550.0,75.0,70.63157894736842,0.21561344000000002,0.21561344000000002,0.80703125,0.7553865131578947,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.03157912309805768,129672,9.999997967469199e-07,0.41588203115788513,seconds,4.724218845367432,4.682906582020223,megabytes,550.0,550.0,74.0,71.73913043478261,0.21536358400000002,0.21536358400000002,0.80546875,0.7711277173913045,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.03626483077044571,78831,9.999905626889571e-07,0.05701299289223161,seconds,3.018235206604004,2.840897900983691,megabytes,550.0,550.0,75.0,70.66666666666667,0.21671936,0.21671936,0.81328125,0.7255729166666665,success,gradient,0.1,1000000,0.001,1e-06
