dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name
1D-gaussian-2c-64p,64,64,0.01831101043904672,,1.5959455978986625e-16,0.0,seconds,0.0,0.002051093615591526,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-64p,64,64,0.003196423684707202,,1.214306433183765e-16,0.0,seconds,0.0,0.0021704332903027534,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-64p,64,64,0.25034219958417325,,1.457167719820518e-16,0.0,seconds,0.0,0.0023020487278699875,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-64p,64,64,0.09731692277965831,,7.28583859910259e-17,0.0,seconds,0.0,0.0021746475249528885,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-64p,64,64,0.010626693626226319,,1.0408340855860843e-16,0.0,seconds,0.0,0.002062162384390831,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-64p,64,64,0.011697359033939016,,1.249000902703301e-16,0.0,seconds,0.0,0.002178947441279888,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-64p,64,64,0.0010364136428242788,,6.418476861114186e-17,0.0,seconds,0.0,0.002143474295735359,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-64p,64,64,0.010357814578876256,,1.5785983631388945e-16,0.0,seconds,0.0,0.0020402558147907257,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-64p,64,64,0.011205783610040862,,1.8388068845354155e-16,0.0,seconds,0.0,0.0021329745650291443,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-64p,64,64,0.02328799804895519,,8.673617379884035e-17,0.0,seconds,0.0,0.0021134652197360992,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-64p,64,64,0.0021201300371849925,,6.938893903907228e-18,0.0,seconds,0.0,0.0021733976900577545,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-64p,64,64,0.029811129134737477,,2.0122792321330962e-16,0.0,seconds,0.0,0.0021032150834798813,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-64p,64,64,0.017483677119934166,,1.5959455978986625e-16,0.0,seconds,0.0,0.0021924981847405434,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-64p,64,64,0.0740654604583275,,7.979727989493313e-17,0.0,seconds,0.0,0.0021680444478988647,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-64p,64,64,0.004955299160419287,,2.42861286636753e-17,0.0,seconds,0.0,0.0021911105141043663,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
