dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,learning_rate,tol
1D-gaussian-6c-2048p,2048,2048,0.04820436472672188,24331,9.994399068998698e-07,15.611734820188369,seconds,3.91943621635437,3.679353803396225,megabytes,738.0,738.0,94.0,69.53846153846153,0.26660864,0.3017728,0.7984375,0.6540264423076921,success,gradient-log,0.1,1000000,0.001,1e-06
1D-gaussian-6c-2048p,2048,2048,0.05374878921482062,26382,9.999429885253273e-07,5.208352977467473,seconds,4.182184934616089,3.993948911316693,megabytes,738.0,738.0,94.0,73.0,0.26699776000000003,0.26699776000000003,0.79296875,0.6811298076923078,success,gradient-log,0.1,1000000,0.001,1e-06
1D-gaussian-6c-2048p,2048,2048,0.05664125327896866,26449,9.982948241865955e-07,3.841184534159773,seconds,4.197645902633667,3.99948329012841,megabytes,738.0,738.0,94.0,72.0,0.267210752,0.267210752,0.79453125,0.6767427884615386,success,gradient-log,0.1,1000000,0.001,1e-06
1D-gaussian-6c-2048p,2048,2048,0.05011280090902123,25609,9.995621976861997e-07,9.75674931750452,seconds,4.060328722000122,3.9364210879430175,megabytes,738.0,738.0,94.0,72.0,0.263442432,0.263442432,0.80078125,0.7086538461538461,success,gradient-log,0.1,1000000,0.001,1e-06
1D-gaussian-6c-2048p,2048,2048,0.05029656258804594,26295,9.990360806787636e-07,8.264558477937332,seconds,4.106966018676758,4.000827847979963,megabytes,738.0,738.0,94.0,71.92307692307692,0.26327859200000003,0.26327859200000003,0.7984375,0.7024038461538461,success,gradient-log,0.1,1000000,0.001,1e-06
1D-gaussian-6c-2048p,2048,2048,0.05087654212895731,26333,9.991879560921593e-07,7.59129848403607,seconds,4.114408254623413,4.054407604970038,megabytes,738.0,738.0,94.0,73.35714285714286,0.26384384,0.26384384,0.80078125,0.7149553571428571,success,gradient-log,0.1,1000000,0.001,1e-06
1D-gaussian-6c-2048p,2048,2048,0.05356962417856291,26474,9.995420612410083e-07,5.200082938301154,seconds,4.188442707061768,3.9933970933780074,megabytes,738.0,738.0,94.0,72.3076923076923,0.26411417600000003,0.26411417600000003,0.8,0.6838341346153847,success,gradient-log,0.1,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.01828840068571274,7491,9.979777076899593e-07,0.29669265295853836,seconds,0.9158048629760742,0.7028383081778884,megabytes,674.0,674.0,47.0,15.666666666666666,0.27643904,0.27643904,0.765625,0.47604166666666664,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.085273533322827,6403,9.996203932245403e-07,0.049654587094454056,seconds,0.8605437278747559,0.6608706368133426,megabytes,674.0,674.0,64.0,27.0,0.27237171200000004,0.27237171200000004,0.68203125,0.45781249999999996,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.006006014572814503,6483,9.977981816275405e-07,2.2388802989493253,seconds,0.8665285110473633,0.6636995235458016,megabytes,674.0,674.0,72.0,26.333333333333332,0.270778368,0.270778368,0.67109375,0.4427083333333333,success,gradient-log,0.01,1000000,0.001,1e-06
