dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name
1D-cauchy-vs-gaussian-64p,64,64,0.006168814257769692,,2.949029909160572e-17,0.0,seconds,0.0,0.002160901203751564,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.0543130334996744,,1.3877787807814457e-17,0.0,seconds,0.0,0.0020322035998106003,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.09928437454963167,,6.591949208711867e-17,0.0,seconds,0.0,0.002033690921962261,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.08385693065407873,,1.960237527853792e-16,0.0,seconds,0.0,0.002085077576339245,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.062213548153285836,,5.724587470723463e-17,0.0,seconds,0.0,0.0021134065464138985,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.11288745788287578,,6.938893903907228e-18,0.0,seconds,0.0,0.002083929255604744,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.11049235009630931,,1.0408340855860843e-17,0.0,seconds,0.0,0.002149336040019989,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.01725140504536493,,9.71445146547012e-17,0.0,seconds,0.0,0.0020453575998544693,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.23585675686689392,,3.469446951953614e-17,0.0,seconds,0.0,0.002071123570203781,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.17375700447570647,,1.717376241217039e-16,0.0,seconds,0.0,0.0021402714774012566,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.25029319390322147,,1.0408340855860843e-16,0.0,seconds,0.0,0.0022611524909734726,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.18158990020734816,,6.938893903907228e-17,0.0,seconds,0.0,0.0021508950740098953,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.254036289236777,,2.0816681711721685e-16,0.0,seconds,0.0,0.0021355189383029938,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.2528228909698994,,2.740863092043355e-16,0.0,seconds,0.0,0.0020985975861549377,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.026845918237998888,,4.85722573273506e-17,0.0,seconds,0.0,0.002012394368648529,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
