dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
1D-gaussian-2c-64p,64,64,0.24998280374717197,2146,6.417259131928517e-07,seconds,0.6055843830108643,0.5809276159852743,megabytes,546.0,546.0,93.0,69.66666666666667,0.23717478400000003,0.23717478400000003,0.79921875,0.75625,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-64p,64,64,0.18726681103543852,2354,6.643926444192913e-07,seconds,0.6121037006378174,0.6389297265559435,megabytes,546.0,546.0,93.0,67.33333333333333,0.236900352,0.236900352,0.79140625,0.7721354166666666,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-64p,64,64,0.14527085461760642,3009,1.7153451297193977e-07,seconds,0.7435436248779297,0.8031380400061607,megabytes,546.0,546.0,93.0,88.66666666666667,0.23681433600000001,0.23681433600000001,0.7890625,0.7776041666666668,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-64p,64,64,0.135290020636307,2785,6.807239224593095e-07,seconds,0.758120059967041,0.7527977842837572,megabytes,546.0,546.0,93.0,84.0,0.23669145600000002,0.23669145600000002,0.75703125,0.75546875,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-64p,64,64,0.16029140978444306,2536,3.4711416171826054e-07,seconds,0.8113241195678711,0.6826466005295515,megabytes,546.0,546.0,93.0,63.25,0.236863488,0.236863488,0.7859375,0.6390625000000001,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-64p,64,64,0.16017689635373547,2462,9.868796048001922e-07,seconds,0.8065361976623535,0.6631300877779722,megabytes,546.0,546.0,93.0,62.5,0.23727308800000002,0.23727308800000002,0.803125,0.6296875000000001,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-64p,64,64,0.16089541093262127,2864,9.2115721447739e-07,seconds,0.7878882884979248,0.7678864598274231,megabytes,546.0,546.0,93.0,60.75,0.23667916800000002,0.23667916800000002,0.79609375,0.759375,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-64p,64,64,0.15285418063306194,2583,8.795130183373697e-07,seconds,0.7849171161651611,0.698366291821003,megabytes,546.0,546.0,93.0,67.0,0.236699648,0.236699648,0.76640625,0.653125,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-64p,64,64,0.1559861826912481,2783,7.60904536347217e-07,seconds,0.8202681541442871,0.7437878735363483,megabytes,546.0,546.0,93.0,64.25,0.236720128,0.236720128,0.80703125,0.699609375,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-64p,64,64,0.15661024569467877,2546,5.295245429993447e-07,seconds,0.7890076637268066,0.687002757564187,megabytes,546.0,546.0,93.0,63.5,0.2366464,0.2366464,0.7703125,0.6564453125,success,lbfgs,1.0,100000,1e-06
