dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,learning_rate,tol
1D-cauchy-vs-gaussian-32p,32,32,0.14745635366426563,208562,9.999894565737577e-07,6.5579100175055665,seconds,7.097350597381592,7.051949824206531,megabytes,546.0,546.0,73.0,67.87878787878788,0.17229824000000002,0.17229824000000002,0.8140625,0.7735558712121211,success,gradient,1.0,1000000,0.001,1e-06
1D-cauchy-vs-gaussian-32p,32,32,0.30039199078605316,496483,9.999983783259836e-07,0.1955061002620718,seconds,16.322018146514893,16.222778845578432,megabytes,546.0,546.0,73.0,71.51428571428572,0.172265472,0.172265472,0.81796875,0.7723883928571428,success,gradient,1.0,1000000,0.001,1e-06
1D-cauchy-vs-gaussian-32p,32,32,0.33293733944163545,559729,9.99999663520157e-07,0.28425957791543205,seconds,18.819818019866943,18.701410913839936,megabytes,546.0,546.0,73.0,69.27160493827161,0.172244992,0.172244992,0.82109375,0.7776813271604938,success,gradient,1.0,1000000,0.001,1e-06
1D-cauchy-vs-gaussian-32p,32,32,0.09728626140563038,747152,9.999996501974806e-07,12.867908160206143,seconds,25.02167010307312,25.000431776978076,megabytes,546.0,546.0,73.0,69.8125,0.23148953600000002,0.23148953600000002,0.8171875,0.777287946428571,success,gradient,1.0,1000000,0.001,1e-06
1D-cauchy-vs-gaussian-32p,32,32,0.15790042612183677,307914,9.99994508532609e-07,1.7592963284850367,seconds,10.395618677139282,10.275884190574288,megabytes,546.0,546.0,73.0,68.31914893617021,0.172212224,0.172212224,0.81953125,0.7694647606382978,success,gradient,1.0,1000000,0.001,1e-06
1D-cauchy-vs-gaussian-32p,32,32,0.18070826216220331,373141,9.999966872342725e-07,0.769065286715971,seconds,12.763655662536621,12.605757344514132,megabytes,546.0,546.0,73.0,68.13333333333334,0.1723392,0.1723392,0.8140625,0.7700260416666665,success,gradient,1.0,1000000,0.001,1e-06
1D-cauchy-vs-gaussian-32p,32,32,0.18081958969597803,329987,9.99997676665032e-07,1.084358286292613,seconds,11.303622245788574,11.226388189010322,megabytes,546.0,546.0,73.0,68.65384615384616,0.172179456,0.172179456,0.809375,0.7734525240384618,success,gradient,1.0,1000000,0.001,1e-06
1D-cauchy-vs-gaussian-32p,32,32,0.1717790733547643,304988,9.999944188265886e-07,1.6646523823714126,seconds,10.338413000106812,10.1833292581141,megabytes,546.0,546.0,73.0,68.59574468085107,0.172253184,0.172253184,0.81875,0.7650432180851061,success,gradient,1.0,1000000,0.001,1e-06
1D-cauchy-vs-gaussian-32p,32,32,0.19475117763060196,350020,9.99997511463846e-07,0.6729155265445083,seconds,11.730916023254395,11.58400610089302,megabytes,546.0,546.0,73.0,69.65384615384616,0.172199936,0.172199936,0.81484375,0.7688551682692307,success,gradient,1.0,1000000,0.001,1e-06
1D-cauchy-vs-gaussian-32p,32,32,0.19622385526128971,335877,9.999972965246684e-07,0.7189354026758149,seconds,11.445582866668701,11.295103408396244,megabytes,546.0,546.0,73.0,68.83018867924528,0.172064768,0.172064768,0.81640625,0.7677476415094341,success,gradient,1.0,1000000,0.001,1e-06
1D-cauchy-vs-gaussian-32p,32,32,0.1553845463696682,182373,9.99999303807897e-07,7.290522837467536,seconds,6.143306493759155,6.058775370940566,megabytes,546.0,546.0,73.0,67.44444444444444,0.17212211200000002,0.17212211200000002,0.80703125,0.7674189814814816,success,gradient,1.0,1000000,0.001,1e-06
1D-cauchy-vs-gaussian-32p,32,32,0.19051794252870125,547545,9.999982149011544e-07,0.1923697933426505,seconds,18.709031105041504,18.566493553109467,megabytes,546.0,546.0,73.0,68.36046511627907,0.23140352,0.23140352,0.81484375,0.772174781976744,success,gradient,1.0,1000000,0.001,1e-06
1D-cauchy-vs-gaussian-32p,32,32,0.21543454868073467,415400,9.99998872153185e-07,0.21555313278616905,seconds,14.098848342895508,13.99515335354954,megabytes,546.0,546.0,73.0,68.48484848484848,0.17219584000000002,0.17219584000000002,0.8203125,0.7729876893939396,success,gradient,1.0,1000000,0.001,1e-06
1D-cauchy-vs-gaussian-32p,32,32,0.2575514729320881,413932,9.999989014630728e-07,0.0006611667322710716,seconds,13.760063648223877,13.62541164085269,megabytes,546.0,546.0,73.0,70.23728813559322,0.172191744,0.172191744,0.8140625,0.7695047669491525,success,gradient,1.0,1000000,0.001,1e-06
1D-cauchy-vs-gaussian-32p,32,32,0.21594925289913197,438819,9.999977637065172e-07,0.15961967636260405,seconds,14.758417844772339,14.58616077248007,megabytes,546.0,546.0,73.0,69.46153846153847,0.173326336,0.173326336,0.815625,0.7666346153846153,success,gradient,1.0,1000000,0.001,1e-06
1D-cauchy-vs-gaussian-32p,32,32,0.24407053374610074,459117,9.999983587860584e-07,0.06691141018577777,seconds,15.556117057800293,15.395698017440736,megabytes,546.0,546.0,73.0,69.02816901408451,0.17270374400000002,0.17270374400000002,0.80390625,0.7700484154929575,success,gradient,1.0,1000000,0.001,1e-06
1D-cauchy-vs-gaussian-32p,32,32,0.25032090007678537,447166,9.999976127161858e-07,0.03209960375696272,seconds,14.775598764419556,14.667016550898552,megabytes,546.0,546.0,73.0,70.71875,0.172302336,0.172302336,0.81875,0.77498779296875,success,gradient,1.0,1000000,0.001,1e-06
