dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
1D-cauchy-vs-gaussian-64p,64,64,0.33132952125789955,1176,9.402657902932238e-07,seconds,0.4307518005371094,0.3358628209680319,megabytes,546.0,546.0,92.0,62.0,0.04255744,0.04255744,0.784375,0.575390625,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.0950456861279032,2144,9.21249411829717e-07,seconds,0.6429135799407959,0.58824323117733,megabytes,546.0,546.0,94.0,67.33333333333333,0.042385408,0.042385408,0.775,0.7091145833333332,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.15520039585721487,2057,9.575202938971504e-07,seconds,0.6412966251373291,0.5587668847292662,megabytes,546.0,546.0,94.0,59.333333333333336,0.041799680000000006,0.041799680000000006,0.784375,0.6638020833333333,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.17908507610801577,2012,5.162735581708724e-07,seconds,0.6398348808288574,0.551640260964632,megabytes,546.0,546.0,94.0,80.33333333333333,0.04182016,0.04182016,0.778125,0.63828125,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.17920211892942767,2198,9.357922793644295e-07,seconds,0.6269912719726562,0.5966455489397049,megabytes,546.0,546.0,94.0,73.0,0.041160704,0.041160704,0.80234375,0.7364583333333333,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.17026181536027327,2318,6.001154129441929e-07,seconds,0.6250331401824951,0.6309506203979254,megabytes,546.0,546.0,93.0,67.0,0.041209856,0.041209856,0.80625,0.7953125000000001,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.19318072494633795,2120,7.415687522127547e-07,seconds,0.7296421527862549,0.5791956000030041,megabytes,546.0,546.0,94.0,80.66666666666667,0.04190208,0.04190208,0.79453125,0.5736979166666667,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.19465070610881002,2173,7.84997779174042e-07,seconds,0.7750210762023926,0.593564011156559,megabytes,546.0,546.0,94.0,80.66666666666667,0.043298816000000004,0.043298816000000004,0.7875,0.5114583333333332,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.15270508286831858,2678,5.305727980781133e-07,seconds,0.90207839012146,0.7415212895721197,megabytes,546.0,546.0,93.0,80.25,0.042606592000000006,0.042606592000000006,0.803125,0.615234375,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.1903822197598837,1020,9.25137502079803e-07,seconds,0.4158599376678467,0.2950274720788002,megabytes,546.0,546.0,85.0,42.5,0.041775104,0.041775104,0.7859375,0.50859375,success,lbfgs,1.0,100000,1e-06
