dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
1D-gen-hyperb-mixture-2c-32p,32,32,0.03313593602926894,3721,9.758488510853397e-07,seconds,1.2128643989562988,1.1910245940089226,megabytes,544.0,544.0,92.0,74.6,0.034095104,0.034095104,0.8015625,0.77296875,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-32p,32,32,0.08963454262587595,1674,9.605568397698185e-07,seconds,0.6197299957275391,0.46455581672489643,megabytes,544.0,544.0,93.0,58.0,0.033931264,0.033931264,0.78671875,0.52890625,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-32p,32,32,0.10678800966959333,929,9.20457544645787e-07,seconds,0.4750101566314697,0.2688910476863384,megabytes,544.0,544.0,58.0,29.0,0.033861632,0.033861632,0.8140625,0.4421875,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-32p,32,32,nan,580,nan,seconds,3.903355836868286,3.8559683989733458,megabytes,544.0,544.0,73.0,70.11111111111111,0.03557376,0.03557376,0.79140625,0.7632378472222221,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-32p,32,32,0.09222360742688074,5312,8.773127223493118e-07,seconds,1.5460996627807617,1.473864208906889,megabytes,544.0,544.0,93.0,75.28571428571429,0.035729408000000004,0.035729408000000004,0.81171875,0.7449776785714286,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-32p,32,32,0.03895784725431171,1310,7.211421598988646e-07,seconds,0.4238121509552002,0.37061796337366104,megabytes,544.0,544.0,91.0,48.0,0.033980416,0.033980416,0.7546875,0.650390625,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-32p,32,32,0.10754148418072576,3119,8.859290256875861e-07,seconds,1.2042803764343262,1.1542797032743692,megabytes,544.0,544.0,93.0,71.0,0.035622912,0.035622912,0.803125,0.7537760416666667,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-32p,32,32,0.039043688507381706,3866,9.692135833530467e-07,seconds,1.2710185050964355,1.2306603454053402,megabytes,544.0,544.0,92.0,73.16666666666667,0.035545088,0.035545088,0.775,0.7401041666666667,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-32p,32,32,0.07308772647652592,5275,8.440952068102923e-07,seconds,1.6576297283172607,1.4986273795366287,megabytes,544.0,544.0,92.0,84.42857142857143,0.035590144000000004,0.035590144000000004,0.79921875,0.6945312499999999,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-32p,32,32,0.21811456120875644,6717,7.986070767651972e-07,seconds,2.2586450576782227,2.0776685792952776,megabytes,544.0,544.0,93.0,83.27272727272727,0.036794368,0.036794368,0.8078125,0.7018465909090909,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-32p,32,32,0.11643127937682232,9355,9.788434339910679e-07,seconds,2.7765119075775146,2.640553427860141,megabytes,544.0,544.0,92.0,82.91666666666667,0.03565568,0.03565568,0.80703125,0.7332031250000001,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-32p,32,32,0.1592222086591545,7298,9.297933116702149e-07,seconds,2.089144468307495,1.984365239739418,megabytes,544.0,544.0,93.0,82.6,0.035663872,0.035663872,0.78984375,0.728671875,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.17555791902671314,1896,7.923123147362589e-07,seconds,2.771319627761841,2.642396192997694,megabytes,546.0,546.0,93.0,18.53846153846154,0.08744140800000001,0.122032128,1.00234375,0.6798076923076923,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.08656670921018075,10579,9.298365082570576e-07,seconds,3.110227108001709,2.9662159644067287,megabytes,546.0,546.0,93.0,83.46153846153847,0.037412864000000004,0.037412864000000004,0.80546875,0.7353966346153846,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.13987861045054042,1333,7.490502688199766e-07,seconds,0.44669151306152344,0.3762875571846962,megabytes,546.0,546.0,93.0,59.0,0.03577856,0.03577856,0.759375,0.634765625,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.14855132921910472,19160,9.03813827149607e-07,seconds,5.296774864196777,5.318518504500389,megabytes,546.0,546.0,93.0,88.08333333333333,0.037773312,0.037773312,0.8109375,0.7790364583333332,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.061564133091504145,15714,9.599280240571185e-07,seconds,4.460633277893066,4.421802902594209,megabytes,546.0,546.0,93.0,89.57894736842105,0.037543936,0.037543936,0.80625,0.7751233552631578,success,lbfgs,1.0,100000,1e-06
