dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name
2D-cauchy-vs-gaussian-32p,1024,1024,0.6520427752452358,,1.4224732503009818e-16,seconds,0.41532421112060547,0.2777491332963109,megabytes,550.0,550.0,0.0,0.0,0.21503180800000002,0.21503180800000002,0.784375,0.4859375,success,lp
2D-cauchy-vs-gaussian-32p,1024,1024,0.20937522404430595,,1.7992335052396946e-16,seconds,0.2136237621307373,0.1623889124020934,megabytes,550.0,550.0,0.0,0.0,0.2092032,0.2092032,0.559375,0.559375,success,lp
2D-cauchy-vs-gaussian-32p,1024,1024,0.12167165765569889,,5.811323644522304e-17,seconds,0.20801758766174316,0.16297710128128529,megabytes,550.0,550.0,0.0,0.0,0.21025996800000002,0.21025996800000002,0.559375,0.559375,success,lp
2D-cauchy-vs-gaussian-32p,1024,1024,0.2632524982032252,,1.682681771697503e-16,seconds,0.25432825088500977,0.17244520597159863,megabytes,550.0,550.0,0.0,0.0,0.21031321600000003,0.21031321600000003,0.4828125,0.4828125,success,lp
2D-cauchy-vs-gaussian-32p,1024,1024,0.40094223400645146,,2.0708261494473135e-17,seconds,0.2304677963256836,0.14866694435477257,megabytes,550.0,550.0,0.0,0.0,0.21021081600000002,0.21021081600000002,0.4125,0.4125,success,lp
2D-cauchy-vs-gaussian-32p,1024,1024,0.5129135262382958,,2.688821387764051e-17,seconds,0.21802806854248047,0.20414601266384125,megabytes,550.0,550.0,0.0,0.0,0.21024768000000002,0.21024768000000002,0.7703125,0.7703125,success,lp
2D-cauchy-vs-gaussian-32p,1024,1024,0.8236253757168699,,2.5587171270657905e-17,seconds,0.2416820526123047,0.17395809292793274,megabytes,550.0,550.0,0.0,0.0,0.210178048,0.210178048,0.48125,0.48125,success,lp
2D-cauchy-vs-gaussian-32p,1024,1024,0.5335435871200492,,2.5153490401663703e-17,seconds,0.24678325653076172,0.23814988881349564,megabytes,550.0,550.0,0.0,0.0,0.210292736,0.210292736,0.71640625,0.71640625,success,lp
2D-cauchy-vs-gaussian-32p,1024,1024,0.6090673521999642,,1.4224732503009818e-16,seconds,0.21353697776794434,0.18802733719348907,megabytes,550.0,550.0,0.0,0.0,0.210276352,0.210276352,0.6484375,0.6484375,success,lp
2D-cauchy-vs-gaussian-32p,1024,1024,0.3014297400908147,,1.336821278674627e-16,seconds,0.21239590644836426,0.18776144832372665,megabytes,550.0,550.0,0.0,0.0,0.21026816,0.21026816,0.6859375,0.6859375,success,lp
2D-cauchy-vs-gaussian-32p,1024,1024,0.30322754374120636,,1.6740081543176188e-16,seconds,0.2617952823638916,0.21873530000448227,megabytes,550.0,550.0,0.0,0.0,0.210276352,0.210276352,0.5984375,0.5984375,success,lp
2D-cauchy-vs-gaussian-32p,1024,1024,0.2537302215395481,,7.047314121155779e-17,seconds,0.27350401878356934,0.1753098350018263,megabytes,550.0,550.0,0.0,0.0,0.2103296,0.2103296,0.41484375,0.41484375,success,lp
2D-cauchy-vs-gaussian-32p,1024,1024,0.14284862622091032,,1.218643241873707e-16,seconds,0.28865861892700195,0.23645665310323238,megabytes,550.0,550.0,0.0,0.0,0.21026816,0.21026816,0.6078125,0.6078125,success,lp
2D-cauchy-vs-gaussian-32p,1024,1024,0.7723403172568274,,5.312590645178972e-17,seconds,0.30327463150024414,0.2353591052815318,megabytes,550.0,550.0,0.0,0.0,0.21019852800000002,0.21019852800000002,0.57578125,0.57578125,success,lp
2D-cauchy-vs-gaussian-32p,1024,1024,0.5464074245728879,,2.8189256484623115e-17,seconds,0.227142333984375,0.1644045151770115,megabytes,550.0,550.0,0.0,0.0,0.21023539200000002,0.21023539200000002,0.56640625,0.56640625,success,lp
2D-cauchy-vs-gaussian-32p,1024,1024,0.8572187073011707,,6.461844948013606e-17,seconds,0.21757936477661133,0.18725598976016045,megabytes,550.0,550.0,0.0,0.0,0.210251776,0.210251776,0.64453125,0.64453125,success,lp
