dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name
2D-exponential-32p,1024,1024,0.015546781755588952,,5.551115123125783e-17,seconds,0.21039152145385742,0.03187020402401686,megabytes,550.0,550.0,0.0,0.0,0.189636608,0.189636608,0.0,0.0,success,lp
2D-exponential-32p,1024,1024,0.022705738786630854,,9.936712910829648e-17,seconds,0.2061166763305664,0.01898855995386839,megabytes,550.0,550.0,0.0,0.0,0.179408896,0.179408896,0.0,0.0,success,lp
2D-exponential-32p,1024,1024,0.11074545924696542,,4.378008372496467e-16,seconds,0.0,0.01811476331204176,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
2D-exponential-32p,1024,1024,0.02339060617120994,,5.551115123125783e-17,seconds,0.204575777053833,0.017802291549742222,megabytes,550.0,550.0,0.0,0.0,0.17936384000000002,0.17936384000000002,0.0,0.0,success,lp
2D-exponential-32p,1024,1024,0.03656233548504334,,9.107298248878237e-17,seconds,0.20479631423950195,0.017466495744884014,megabytes,550.0,550.0,0.0,0.0,0.17928192,0.17928192,0.0,0.0,success,lp
2D-exponential-32p,1024,1024,0.03753743222032294,,1.0234868508263162e-16,seconds,0.0,0.01699761301279068,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
2D-exponential-32p,1024,1024,0.08070509325901502,,1.2167120067539672e-16,seconds,0.0,0.01997362356632948,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
2D-exponential-32p,1024,1024,0.022073444065060115,,1.1102230246251565e-16,seconds,0.0,0.016922781243920326,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
2D-exponential-32p,1024,1024,0.2251842099205639,,1.7607443281164592e-16,seconds,0.2041010856628418,0.01756966207176447,megabytes,550.0,550.0,0.0,0.0,0.179150848,0.179150848,0.0,0.0,success,lp
2D-exponential-32p,1024,1024,0.15057305015435432,,8.326672684688674e-17,seconds,0.0,0.01814453210681677,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
2D-exponential-32p,1024,1024,0.007174016266576419,,2.7755575615628914e-17,seconds,0.2021481990814209,0.01704589556902647,megabytes,550.0,550.0,0.0,0.0,0.17911808,0.17911808,0.0,0.0,success,lp
