dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
2D-gauss-2c-16p,256,256,95.63321436602429,761,9.855425920143753e-07,0.0023587608857417834,seconds,0.2286086082458496,0.036669254302978516,megabytes,548.0,548.0,0.0,0.0,0.15515648,0.15515648,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-2c-16p,256,256,28.428849601189818,161,6.04912017520825e-07,0.011038176036996996,seconds,0.0,0.009911480359733105,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-2c-16p,256,256,9.287547026824754,441,8.950552274101583e-07,0.04311889990474668,seconds,0.2293229103088379,0.022355712950229645,megabytes,548.0,548.0,0.0,0.0,0.15522201600000002,0.15522201600000002,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-2c-16p,256,256,50.203989694249294,1171,9.295464663478444e-07,0.0036364915054968292,seconds,0.2213733196258545,0.05465324129909277,megabytes,548.0,548.0,18.0,18.0,0.15428403200000002,0.15428403200000002,0.04296875,0.04296875,success,sinkhorn,1.0,10000,1e-06
2D-gauss-2c-16p,256,256,59.4318612241524,281,8.946987565142782e-07,0.003505675295495268,seconds,0.0,0.0151137076318264,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-2c-16p,256,256,42.14130607178697,891,9.23986625678767e-07,0.0035969329607589817,seconds,0.22090482711791992,0.04204011522233486,megabytes,548.0,548.0,3.0,3.0,0.15505817600000002,0.15505817600000002,0.04296875,0.04296875,success,sinkhorn,1.0,10000,1e-06
2D-gauss-2c-16p,256,256,34.59977384312184,241,8.734693820753028e-07,0.010575709476847875,seconds,0.0,0.013302047736942768,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-2c-16p,256,256,79.51267130810749,221,8.963675739386324e-07,0.004398371033948857,seconds,0.0,0.012341535650193691,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-2c-16p,256,256,51.79748282722252,761,9.825066092587225e-07,0.004858943041948484,seconds,0.21683216094970703,0.03646596800535917,megabytes,548.0,548.0,12.0,12.0,0.15517286400000002,0.15517286400000002,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-2c-16p,256,256,43.68595361398695,531,9.116922775650714e-07,0.005413376679846091,seconds,0.22792887687683105,0.026305124163627625,megabytes,548.0,548.0,7.0,7.0,0.155152384,0.155152384,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-2c-16p,256,256,56.960868211467215,311,8.849987655591885e-07,0.003221827845032709,seconds,0.0,0.016456326469779015,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-2c-16p,256,256,14.29004257868091,421,9.16811913111221e-07,0.02171551260809828,seconds,0.0,0.021077859215438366,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-2c-16p,256,256,162.57985630642526,151,5.359291216080585e-07,0.0009754568729093424,seconds,0.0,0.009532853029668331,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-2c-16p,256,256,56.98163832772753,1321,9.940342713698485e-07,0.004477598717908004,seconds,0.22451519966125488,0.06142600625753403,megabytes,548.0,548.0,9.0,9.0,0.154320896,0.154320896,0.084375,0.084375,success,sinkhorn,1.0,10000,1e-06
2D-gauss-2c-16p,256,256,47.4425352854646,321,9.652736823435755e-07,0.00422065083535474,seconds,0.0,0.016994567587971687,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-2c-16p,256,256,27.50895330905456,311,6.840754678648939e-07,0.011183931920129047,seconds,0.0,0.016433323733508587,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-2c-16p,256,256,24.712596774588,3141,9.751959694884209e-07,0.0118213941442541,seconds,0.21865582466125488,0.14240363985300064,megabytes,548.0,548.0,0.0,0.0,0.15443558400000001,0.15443558400000001,0.434375,0.434375,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,29.02431208118372,1431,9.63486649794166e-07,0.008059601374236933,seconds,0.22533178329467773,0.06671384256333113,megabytes,548.0,548.0,1.0,1.0,0.15445196800000002,0.15445196800000002,0.16796875,0.16796875,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,54.94789526131425,961,9.136680867505208e-07,0.005268631300119912,seconds,0.23389673233032227,0.04721939284354448,megabytes,548.0,548.0,15.0,15.0,0.15513190400000001,0.15513190400000001,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,51.68804201721042,521,9.864804534792675e-07,0.0058772127200613,seconds,0.0,0.026117154397070408,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,20.265099365716715,521,8.169208194385715e-07,0.009307221423861709,seconds,0.2244102954864502,0.02595011703670025,megabytes,548.0,548.0,8.0,8.0,0.155078656,0.155078656,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
