dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter
1D-gaussian-1c-32p,32,32,0.5665887233765923,11,1.0431444859552239e-16,11.71914334061206,seconds,0.0,0.0027645882219076157,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-32p,32,32,0.5263987013124842,11,1.041412166211372e-16,36.199321598341726,seconds,0.0,0.0027487995103001595,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-32p,32,32,0.5550146038203183,11,1.0144795779274855e-16,105.42682676037066,seconds,0.0,0.0028206491842865944,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-32p,32,32,0.5437745742801321,11,1.1420226285913652e-16,17.79688925366575,seconds,0.0,0.0027207722887396812,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-32p,32,32,0.5467941834616068,11,1.1311674088313673e-16,106.98132233755292,seconds,0.0,0.002814836800098419,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-32p,32,32,0.5221410358550742,11,9.766970746241143e-17,6.737961439871779,seconds,0.0,0.0027801403775811195,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-32p,32,32,0.38118833445077227,11,2.0348393104496964e-16,0.4870753609476317,seconds,0.0,0.002849135547876358,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-32p,32,32,0.5535094199167496,11,1.2590794595551717e-16,392.65137323628306,seconds,0.0,0.002800583839416504,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-32p,32,32,0.5575816683702131,11,1.5730364968255934e-16,4.758967890624948,seconds,0.0,0.0028616972267627716,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-32p,32,32,0.5516923982100731,11,9.916793725054143e-17,53.48069401768618,seconds,0.0,0.0028471676632761955,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-32p,32,32,0.48837895244837065,11,1.3847396870461038e-16,15.670159947753861,seconds,0.0,0.0029032202437520027,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-32p,32,32,0.5716563619555846,11,1.0586078057478713e-16,975.0453444103022,seconds,0.0,0.0026876386255025864,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-32p,32,32,0.49450652216600927,11,1.0031442548020353e-16,51.489887173608075,seconds,0.0,0.002697369083762169,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-32p,32,32,0.5633945028623738,11,1.3598938276941474e-16,3.1859377241207225,seconds,0.0,0.0027319323271512985,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-32p,32,32,0.5443786561493378,11,1.172960444355065e-16,113.73312185673528,seconds,0.0,0.002695172093808651,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-32p,32,32,0.5639804147301858,11,1.0109137335799118e-16,95.94148010435437,seconds,0.0,0.0028074961155653,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-32p,32,32,0.41784173378606826,11,1.10696563953737e-16,4.367746010331193,seconds,0.0,0.0027929889038205147,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-32p,32,32,0.5665210305876638,11,1.1451803008723926e-16,5.214522693061424,seconds,0.0,0.002731848508119583,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.521971362375733,11,1.0654083540939724e-16,177.20623701765845,seconds,0.0,0.003036435693502426,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.5488077535130857,11,1.0190669934798471e-16,782.5025710337644,seconds,0.0,0.00311345886439085,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.5468249517188357,11,1.1775693440128312e-16,1238.3923709336223,seconds,0.0,0.0030014412477612495,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.3906027852942507,11,1.2440851732071933e-16,4.944987607696985,seconds,0.0,0.0029260069131851196,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.5364785470329165,11,1.2385974210073092e-16,1.1812423444643985,seconds,0.0,0.0029749004170298576,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
